date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-07-27,745966,Grounded Into DP,grounded_into_double_play,True,681146,650644,Jonah Bride,Aaron Civale,1,92af6448-513e-4f4c-b752-671b96b3f562,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,0.155,,-2.99,0.61,-0.87,-1.21,,91.9,,92.6,80.5,77.1,0.361,0.611,0.092,0.25,0.375,0.455,,,,0.224,0.405,0.169,93.0,98.0,100.0,0.311,0.79,88.0,0.249,0.408,0.225,0.247,0.444,0.288,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,,,,0.262,0.467,0.276,,,,,,,,,,,,,,,
2024-07-27,745966,Strikeout,strikeout,True,681146,657649,Jonah Bride,Jared Koenig,0,3aebe7f2-da4a-4fae-affa-0f1154994afe,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.34,3.27,50.0,103.0,90.0,100.0,0.778,9.72,3.06,7.92,0.54,1.24,0.223,0.403,0.223,0.266,0.486,67.0,105.0,102.0,98.0,110.0,106.0,81.0,117.0,116.0,90.0,99.0,96.0,,,,0.587,0.004,,0.134,0.024,4.6,1.14,,0.33,0.82,96.5,85.1,94.8,,80.9,,,,,,,0.25,0.25,0.5,0.23,0.31,0.189,86.0,105.0,101.0,0.252,0.3,90.2,0.245,0.388,0.207,0.2,0.2,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745961,Groundout,field_out,True,681146,668964,Jonah Bride,Tobias Myers,0,540367fb-9d7c-4c63-adff-710da738da38,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,0.006,0.401,0.206,0.038,0.11,0.78,11.34,2.25,-3.62,1.0,92.9,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.173,0.198,0.276,0.094,0.094,0.431,0.0,0.0,0.0,95.0,99.0,90.0,0.238,-1.02,89.3,0.348,0.517,0.138,0.462,0.615,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745961,Strikeout,strikeout,True,681146,668964,Jonah Bride,Tobias Myers,0,ce63a008-5b1e-4ad5-9a72-ae2531a557a6,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,0.006,0.401,0.206,0.038,0.11,0.78,11.34,2.25,-3.62,1.0,92.9,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.173,0.198,0.276,0.094,0.094,0.431,0.0,0.0,0.0,95.0,99.0,90.0,0.238,-1.02,89.3,0.348,0.517,0.138,0.462,0.615,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745961,Lineout,field_out,True,681146,596001,Jonah Bride,Jakob Junis,0,c726e5c4-9694-410b-b7c6-427bee4cfc6b,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,,,,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,0.362,0.072,0.467,,0.094,0.45,0.78,2.21,,-4.67,92.9,86.3,92.2,82.9,,0.222,0.222,0.286,0.159,0.29,0.333,0.278,0.833,0.269,0.31,0.431,0.2,97.0,119.0,106.0,0.005,0.91,89.0,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745961,Strikeout,strikeout,True,681146,571948,Jonah Bride,Hoby Milner,0,c18947d1-733c-45be-acbd-d33426081ca7,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.92,3.3,53.0,107.0,103.0,104.0,0.837,8.83,2.38,9.51,0.85,1.88,0.248,0.427,0.21,0.261,0.43,83.0,106.0,93.0,,,,104.0,116.0,110.0,87.0,105.0,99.0,125.0,102.0,108.0,0.338,0.193,0.34,,0.129,2.51,-2.06,0.47,,0.58,88.8,81.2,88.4,79.5,,0.075,0.175,0.241,,,,0.261,0.435,0.292,0.403,0.597,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258,0.371,0.25,,,,,,,,,,,,,,,
2024-07-30,745060,Walk,walk,False,681146,605488,Jonah Bride,Jeffrey Springs,0,44bd8573-2a68-44a5-85b1-9b1a88e4564a,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.24,,0.319,-1.0,-3.49,3.59,,-2.5,89.8,79.5,89.8,82.3,,0.244,0.512,0.18,0.133,0.133,0.255,0.375,0.5,0.466,,,,,,,0.019,-2.47,85.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.571,,,,,,,,,,,,,,,
2024-07-30,745060,Single,single,False,681146,605488,Jonah Bride,Jeffrey Springs,0,cfb5b10b-70c2-4213-907a-51314d971782,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.24,,0.319,-1.0,-3.49,3.59,,-2.5,89.8,79.5,89.8,82.3,,0.244,0.512,0.18,0.133,0.133,0.255,0.375,0.5,0.466,,,,,,,0.019,-2.47,85.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.571,,,,,,,,,,,,,,,
2024-07-30,745060,Strikeout,strikeout,True,681146,641302,Jonah Bride,Tyler Alexander,0,66d4d7fe-be21-456d-bd75-3b4cf4c84b75,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,,,,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,,0.145,-0.14,-0.62,0.09,,-2.7,89.4,81.2,89.5,77.4,,0.213,0.48,0.248,,,,0.333,0.51,0.2,0.267,0.467,0.068,96.0,103.0,101.0,0.325,-0.36,84.8,0.276,0.551,0.199,,,,,,,,,,,,,,,,,,,,,,0.277,0.446,0.182,,,,,,,,,,,,,,,
2024-07-30,745060,Hit By Pitch,hit_by_pitch,False,681146,655889,Jonah Bride,Manuel Rodríguez,0,7559671e-eeda-42fb-923d-fbc14e3e1664,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.28,3.18,27.2,96.0,124.0,100.0,0.743,8.78,3.25,6.51,0.65,1.48,0.203,0.405,0.135,0.257,0.422,,,,,,,93.0,85.0,83.0,103.0,93.0,90.0,147.0,104.0,115.0,0.319,0.196,0.484,,,0.61,-0.78,2.23,,,96.7,,96.8,89.3,,0.133,0.133,0.303,0.175,0.316,0.351,,,,0.308,0.385,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Home Run,home_run,False,681146,671737,Jonah Bride,Taj Bradley,0,8df5d180-0c7f-4235-8a6f-41969ec1144f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,101.0,89.0,92.0,127.0,97.0,101.0,,,,,,,,0.419,,0.096,,0.4,,,-1.48,,96.3,,,,79.0,0.261,0.461,0.205,,,,,,,,,,90.0,97.0,96.0,0.203,1.07,90.7,0.197,0.395,0.314,0.227,0.545,0.341,122.0,100.0,112.0,0.282,0.83,90.7,0.188,0.293,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Strikeout,strikeout,True,681146,671737,Jonah Bride,Taj Bradley,0,25813310-b332-4e8f-8eb4-d91cae604658,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,101.0,89.0,92.0,127.0,97.0,101.0,,,,,,,,0.419,,0.096,,0.4,,,-1.48,,96.3,,,,79.0,0.261,0.461,0.205,,,,,,,,,,90.0,97.0,96.0,0.203,1.07,90.7,0.197,0.395,0.314,0.227,0.545,0.341,122.0,100.0,112.0,0.282,0.83,90.7,0.188,0.293,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Double,double,False,681146,670955,Jonah Bride,Edwin Uceta,0,827ed10c-fb22-40dc-a86e-47b5fa3c6ce8,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.84,1.65,32.1,106.0,117.0,107.0,0.711,11.69,1.39,4.45,0.28,0.77,0.229,0.443,0.229,0.229,0.404,110.0,109.0,105.0,101.0,123.0,108.0,,,,131.0,104.0,109.0,91.0,103.0,104.0,0.345,,0.052,0.006,0.357,,3.1,2.05,5.36,3.98,,88.1,93.9,81.0,81.6,,,,,,,0.089,0.111,0.407,0.129,0.161,0.301,128.0,104.0,105.0,0.239,0.9,89.2,0.25,0.375,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Caught Stealing Home,caught_stealing_home,True,681146,670955,Jonah Bride,Edwin Uceta,0,2da7d75d-da12-4e69-b587-44cff7a56154,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.84,1.65,32.1,106.0,117.0,107.0,0.711,11.69,1.39,4.45,0.28,0.77,0.229,0.443,0.229,0.229,0.404,110.0,109.0,105.0,101.0,123.0,108.0,,,,131.0,104.0,109.0,91.0,103.0,104.0,0.345,,0.052,0.006,0.357,,3.1,2.05,5.36,3.98,,88.1,93.9,81.0,81.6,,,,,,,0.089,0.111,0.407,0.129,0.161,0.301,128.0,104.0,105.0,0.239,0.9,89.2,0.25,0.375,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Pop Out,field_out,True,681146,669270,Jonah Bride,Joel Kuhnel,0,b86db212-6f18-4fbe-ae48-0503573a75ed,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,- - -,4.5,3.65,10.0,107.0,88.0,105.0,0.8,4.5,0.0,7.2,0.9,1.07,0.273,0.364,0.242,0.333,0.468,110.0,114.0,127.0,85.0,106.0,107.0,73.0,105.0,95.0,103.0,109.0,109.0,86.0,109.0,108.0,0.171,0.278,0.411,0.019,0.12,0.55,3.81,-0.07,0.68,2.4,94.4,90.4,94.0,89.5,81.3,0.375,0.375,0.174,0.25,0.5,0.419,0.0,0.0,0.125,0.1,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,747092,Strikeout,strikeout,True,681146,450203,Jonah Bride,Charlie Morton,0,4c22bad4-59c4-4b71-9d78-726e8a9975b0,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,,,,0.097,0.282,,0.425,0.116,-1.49,-0.05,,0.67,-0.49,94.0,84.9,93.4,,81.5,0.279,0.529,0.181,,,,0.241,0.5,0.336,0.353,0.471,0.074,74.0,93.0,88.0,0.08,-1.21,88.5,0.333,0.667,0.145,0.203,0.32,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,747092,Flyout,field_out,True,681146,450203,Jonah Bride,Charlie Morton,0,0b8985c0-41de-4c39-9f18-47b73cbe94d6,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,,,,0.097,0.282,,0.425,0.116,-1.49,-0.05,,0.67,-0.49,94.0,84.9,93.4,,81.5,0.279,0.529,0.181,,,,0.241,0.5,0.336,0.353,0.471,0.074,74.0,93.0,88.0,0.08,-1.21,88.5,0.333,0.667,0.145,0.203,0.32,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,747092,Single,single,False,681146,450203,Jonah Bride,Charlie Morton,0,1ce5b783-f970-4b82-9073-153239019f9e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,,,,0.097,0.282,,0.425,0.116,-1.49,-0.05,,0.67,-0.49,94.0,84.9,93.4,,81.5,0.279,0.529,0.181,,,,0.241,0.5,0.336,0.353,0.471,0.074,74.0,93.0,88.0,0.08,-1.21,88.5,0.333,0.667,0.145,0.203,0.32,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,747092,Strikeout,strikeout,True,681146,621345,Jonah Bride,A.J. Minter,0,e5700257-778a-4bdd-bed1-4c41decbcbd1,621345.0,ajminter,Minter,Left,A.J. Minter,ATL,2.62,3.3,34.1,102.0,106.0,103.0,0.733,9.17,2.88,6.29,1.57,1.08,0.276,0.356,0.184,0.31,0.437,67.0,100.0,99.0,,,,115.0,100.0,104.0,,,,,,,,0.477,,,0.178,1.49,,,,1.66,94.5,86.7,,,,0.208,0.396,0.2,,,,0.12,0.12,0.386,,,,113.0,106.0,103.0,0.345,-0.13,89.4,0.229,0.458,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,747089,Home Run,home_run,False,681146,680885,Jonah Bride,Spencer Schwellenbach,1,4c347068-3ebd-48f9-b021-1d0892f97c69,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,0.075,0.267,0.201,0.151,,0.12,0.46,0.83,0.48,,96.0,,95.1,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.25,0.35,0.103,95.0,100.0,98.0,0.166,-0.21,92.7,0.32,0.58,0.211,0.227,0.432,0.444,83.0,103.0,104.0,0.139,1.84,84.3,0.145,0.255,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,747089,Strikeout,strikeout,True,681146,680885,Jonah Bride,Spencer Schwellenbach,0,40c22cfc-2f71-444f-b9c8-6f9982cdb595,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,0.075,0.267,0.201,0.151,,0.12,0.46,0.83,0.48,,96.0,,95.1,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.25,0.35,0.103,95.0,100.0,98.0,0.166,-0.21,92.7,0.32,0.58,0.211,0.227,0.432,0.444,83.0,103.0,104.0,0.139,1.84,84.3,0.145,0.255,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,747089,Strikeout,strikeout,True,681146,680885,Jonah Bride,Spencer Schwellenbach,0,a423e23f-0f9a-42be-975b-5a0ddae23274,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,0.075,0.267,0.201,0.151,,0.12,0.46,0.83,0.48,,96.0,,95.1,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.25,0.35,0.103,95.0,100.0,98.0,0.166,-0.21,92.7,0.32,0.58,0.211,0.227,0.432,0.444,83.0,103.0,104.0,0.139,1.84,84.3,0.145,0.255,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,747089,Strikeout,strikeout,True,681146,607481,Jonah Bride,Aaron Bummer,0,e50b4229-2290-4387-b6c0-3c8ea32ea7de,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.61,2.69,47.1,103.0,101.0,100.0,0.763,11.22,2.66,10.46,0.19,3.39,0.263,0.376,0.188,0.218,0.423,86.0,94.0,92.0,114.0,109.0,107.0,88.0,108.0,97.0,89.0,104.0,96.0,119.0,102.0,106.0,0.407,0.092,0.395,0.036,0.012,1.55,0.23,0.21,-2.17,-1.34,93.8,84.3,93.2,82.3,82.4,0.2,0.25,0.256,,,,0.333,0.333,0.143,0.361,0.458,0.109,75.0,96.0,87.0,0.058,-4.43,87.4,0.385,0.692,0.235,0.25,0.25,0.4,,,,,,,,,,,,,,,,,,,0.234,0.286,0.429,,,,,,,,,,,,,,,
2024-08-03,747087,Groundout,field_out,True,681146,656550,Jonah Bride,Grant Holmes,0,34b17c10-b587-4773-8c2d-825eec2d09a1,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,,,,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,0.239,0.283,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,747087,Groundout,field_out,True,681146,656550,Jonah Bride,Grant Holmes,0,7f267ad2-fe35-4d9b-8076-7061fdb8fad1,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,,,,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,0.239,0.283,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,747087,Intent Walk,intent_walk,False,681146,656550,Jonah Bride,Grant Holmes,0,07470876-0426-1033-000c-f08cd117d70a,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,,,,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,0.239,0.283,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,747087,Groundout,field_out,True,681146,572955,Jonah Bride,Pierce Johnson,0,764f94c1-62b2-4410-aa7d-7473f8051a59,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,,,,,0.214,,0.754,,-1.26,,,0.89,,95.4,,,,85.5,0.28,0.36,0.241,,,,,,,,,,108.0,86.0,85.0,0.031,0.88,92.0,0.0,0.0,0.286,0.231,0.34,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,747087,Strikeout,strikeout,True,681146,445926,Jonah Bride,Jesse Chavez,1,6ae2daf1-474a-4065-bb2b-9cf6594d2d47,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,87.0,103.0,97.0,101.0,120.0,125.0,0.268,,0.017,0.073,0.127,,-1.12,-9.71,0.14,-0.43,,85.2,90.7,81.4,75.7,,,,0.333,1.0,0.429,0.273,0.424,0.158,0.305,0.576,0.093,86.0,101.0,96.0,0.515,0.72,88.8,0.218,0.356,0.19,0.214,0.286,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,747088,Walk,walk,False,681146,608331,Jonah Bride,Max Fried,0,5a3dc731-6510-49ca-a4e7-ba451c9a78db,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.109,0.212,0.14,0.72,1.37,0.34,1.06,1.87,93.8,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.213,0.298,0.286,0.162,0.235,0.258,0.266,0.287,0.143,88.0,95.0,93.0,0.056,-0.46,89.1,0.313,0.313,0.341,0.165,0.32,0.344,,,,,,,,,,,,,,,,,,,0.25,0.25,0.31,,,,,,,,,,,,,,,
2024-08-04,747088,Strikeout,strikeout,True,681146,608331,Jonah Bride,Max Fried,0,da52cc7d-59a1-4997-95a6-3cc4ab9fcf29,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.109,0.212,0.14,0.72,1.37,0.34,1.06,1.87,93.8,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.213,0.298,0.286,0.162,0.235,0.258,0.266,0.287,0.143,88.0,95.0,93.0,0.056,-0.46,89.1,0.313,0.313,0.341,0.165,0.32,0.344,,,,,,,,,,,,,,,,,,,0.25,0.25,0.31,,,,,,,,,,,,,,,
2024-08-04,747088,Home Run,home_run,False,681146,592426,Jonah Bride,Luke Jackson,1,a376da19-f890-4a2f-ace1-c98630ad4184,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,,,,134.0,105.0,118.0,98.0,98.0,98.0,,,,142.0,91.0,110.0,,0.32,0.519,0.15,,-0.42,,-0.66,0.61,,94.7,,,87.3,84.5,0.255,0.383,0.245,0.28,0.48,0.286,,,,,,,92.0,87.0,73.0,0.01,-3.27,90.6,,,,0.267,0.367,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,747088,Groundout,field_out,True,681146,592426,Jonah Bride,Luke Jackson,0,374f8d9e-f42c-4cda-9c02-9584a808daa5,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,,,,134.0,105.0,118.0,98.0,98.0,98.0,,,,142.0,91.0,110.0,,0.32,0.519,0.15,,-0.42,,-0.66,0.61,,94.7,,,87.3,84.5,0.255,0.383,0.245,0.28,0.48,0.286,,,,,,,92.0,87.0,73.0,0.01,-3.27,90.6,,,,0.267,0.367,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,747088,Groundout,field_out,True,681146,607481,Jonah Bride,Aaron Bummer,0,87e4052e-1038-4da9-864e-40bae6c1c07b,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.61,2.69,47.1,103.0,101.0,100.0,0.763,11.22,2.66,10.46,0.19,3.39,0.263,0.376,0.188,0.218,0.423,86.0,94.0,92.0,114.0,109.0,107.0,88.0,108.0,97.0,89.0,104.0,96.0,119.0,102.0,106.0,0.407,0.092,0.395,0.036,0.012,1.55,0.23,0.21,-2.17,-1.34,93.8,84.3,93.2,82.3,82.4,0.2,0.25,0.256,,,,0.333,0.333,0.143,0.361,0.458,0.109,75.0,96.0,87.0,0.058,-4.43,87.4,0.385,0.692,0.235,0.25,0.25,0.4,,,,,,,,,,,,,,,,,,,0.234,0.286,0.429,,,,,,,,,,,,,,,
