date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-05-27,745338,Flyout,field_out,True,665019,666808,Kody Clemens,Camilo Doval,1,89d06ac5-592f-45ec-8a86-c3aa87bd6213,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,140.0,94.0,106.0,,,,,,0.487,,,,0.2,,,,88.7,,,,,0.216,0.311,0.468,,,,,,,,,,71.0,91.0,80.0,94.0,102.0,95.0,0.14,0.373,,-0.42,-1.95,,99.6,,98.0,0.333,0.476,0.175,,,,0.26,0.5,0.241,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745337,Flyout,field_out,True,665019,573124,Kody Clemens,Taylor Rogers,0,a4f1a0e1-7b6f-4165-ba50-e6dede8ccd0d,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,109.0,95.0,101.0,,,,,,0.505,,,,-1.03,,,,79.5,,,,,0.306,0.569,0.333,,,,,,,,,,79.0,96.0,90.0,,,,0.495,,,,1.7,,,,93.3,0.159,0.232,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745337,Pop Out,field_out,True,665019,675921,Kody Clemens,Spencer Howard,0,9097bc36-8b34-4f00-887b-4bf1b14988c4,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,-1.44,,-2.33,-1.72,93.9,,85.4,75.7,0.349,0.508,0.201,0.394,0.606,0.338,,,,0.333,0.333,0.0,103.0,86.0,83.0,,,,,,,,,0.161,,,-1.96,,80.2,,,,,0.222,0.389,0.323,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745337,Forceout,force_out,True,665019,675921,Kody Clemens,Spencer Howard,1,0017a020-dbf9-44ed-b3ab-e93ca5161a22,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,-1.44,,-2.33,-1.72,93.9,,85.4,75.7,0.349,0.508,0.201,0.394,0.606,0.338,,,,0.333,0.333,0.0,103.0,86.0,83.0,,,,,,,,,0.161,,,-1.96,,80.2,,,,,0.222,0.389,0.323,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745337,Groundout,field_out,True,665019,663546,Kody Clemens,Sean Hjelle,1,5eb0bc21-b730-49f4-8992-a2a834e4804d,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,0.384,0.386,,,,101.0,107.0,104.0,70.0,88.0,79.0,0.552,0.1,,-0.2,0.44,,92.5,,94.6,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,109.0,103.0,112.0,0.348,-0.14,85.6,,,,,,,,,
2024-06-28,745560,Flyout,field_out,True,665019,667725,Kody Clemens,Kyle Tyler,1,5088d06b-862d-4294-b258-8d23f198a3b3,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,113.0,91.0,93.0,92.0,94.0,96.0,118.0,83.0,86.0,,,,0.122,,0.13,0.252,3.67,,2.45,1.28,91.1,,81.8,76.9,0.1,0.1,0.059,0.2,0.3,0.222,,,,0.182,0.182,0.414,54.0,93.0,76.0,,,,108.0,92.0,94.0,,0.48,0.016,-0.16,,-4.9,90.7,87.3,,,,,,,,0.25,0.417,0.191,,,,,,,,,,,,,,,,,,,,,
2024-06-28,745560,Strikeout,strikeout,True,665019,667725,Kody Clemens,Kyle Tyler,1,2677e47d-4232-4b22-a1ec-95747430162d,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,113.0,91.0,93.0,92.0,94.0,96.0,118.0,83.0,86.0,,,,0.122,,0.13,0.252,3.67,,2.45,1.28,91.1,,81.8,76.9,0.1,0.1,0.059,0.2,0.3,0.222,,,,0.182,0.182,0.414,54.0,93.0,76.0,,,,108.0,92.0,94.0,,0.48,0.016,-0.16,,-4.9,90.7,87.3,,,,,,,,0.25,0.417,0.191,,,,,,,,,,,,,,,,,,,,,
2024-06-28,745560,Strikeout,strikeout,True,665019,686539,Kody Clemens,Declan Cronin,0,c1b25475-d132-4b82-8133-ef0818e69b64,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,74.0,91.0,98.0,,,,0.046,,0.544,,2.05,,0.85,,93.5,,86.8,,0.111,0.111,0.313,0.262,0.291,0.341,,,,,,,,,,66.0,99.0,88.0,,,,0.41,,,,0.02,,,,93.3,0.328,0.418,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,745559,Flyout,field_out,True,665019,682610,Kody Clemens,Roddery Muñoz,0,e5f1142a-e8e9-4136-8dbe-4bb6410c3439,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,,,,96.0,99.0,92.0,108.0,99.0,104.0,,,,0.257,,0.173,,-2.9,,-0.77,,95.7,,85.8,,0.286,0.738,0.173,0.222,0.361,0.328,,,,,,,52.0,96.0,89.0,91.0,95.0,93.0,91.0,96.0,90.0,0.229,0.247,0.094,1.93,-1.48,-4.22,89.8,89.5,95.1,0.273,0.614,0.141,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,,,,,,,,,,,,,
2024-06-29,745559,Double,double,False,665019,682610,Kody Clemens,Roddery Muñoz,1,dbe3b364-9004-46a4-878f-007add5fc20f,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,,,,96.0,99.0,92.0,108.0,99.0,104.0,,,,0.257,,0.173,,-2.9,,-0.77,,95.7,,85.8,,0.286,0.738,0.173,0.222,0.361,0.328,,,,,,,52.0,96.0,89.0,91.0,95.0,93.0,91.0,96.0,90.0,0.229,0.247,0.094,1.93,-1.48,-4.22,89.8,89.5,95.1,0.273,0.614,0.141,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,,,,,,,,,,,,,
2024-06-29,745559,Flyout,field_out,True,665019,677053,Kody Clemens,Andrew Nardi,0,edee1fcf-ec34-446b-88e9-33d28102f950,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,,,,98.0,101.0,102.0,118.0,105.0,107.0,,,,0.577,,0.414,,0.41,,-0.68,,94.0,,82.7,,0.247,0.4,0.277,0.264,0.547,0.32,,,,,,,57.0,130.0,124.0,,,,,,,,,0.009,,,-6.5,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745555,Single,single,False,665019,630023,Kody Clemens,Yonny Chirinos,1,f639aa07-82c0-494d-9ab7-225f2238d1ba,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,153.0,99.0,109.0,99.0,97.0,92.0,0.176,0.159,0.373,,-4.05,0.12,1.09,,93.0,85.6,85.1,,0.3,0.65,0.308,0.2,0.3,0.238,0.158,0.316,0.194,,,,,,,101.0,101.0,102.0,,,,0.292,,,,-6.55,,,,92.8,0.514,0.811,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745555,Flyout,field_out,True,665019,630023,Kody Clemens,Yonny Chirinos,0,d6787c9b-4fcc-4c78-88ec-3651fdda2cd9,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,153.0,99.0,109.0,99.0,97.0,92.0,0.176,0.159,0.373,,-4.05,0.12,1.09,,93.0,85.6,85.1,,0.3,0.65,0.308,0.2,0.3,0.238,0.158,0.316,0.194,,,,,,,101.0,101.0,102.0,,,,0.292,,,,-6.55,,,,92.8,0.514,0.811,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745555,Flyout,field_out,True,665019,630023,Kody Clemens,Yonny Chirinos,0,51e8d439-53aa-4bea-9415-ceade1bd450f,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,153.0,99.0,109.0,99.0,97.0,92.0,0.176,0.159,0.373,,-4.05,0.12,1.09,,93.0,85.6,85.1,,0.3,0.65,0.308,0.2,0.3,0.238,0.158,0.316,0.194,,,,,,,101.0,101.0,102.0,,,,0.292,,,,-6.55,,,,92.8,0.514,0.811,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,746860,Double,double,False,665019,669713,Kody Clemens,Hayden Wesneski,1,dae46065-c716-4220-a2cb-991f9d19df24,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,,,,50.0,100.0,85.0,132.0,100.0,111.0,,,,0.368,,0.399,,-0.5,,0.19,,94.5,,82.2,,0.25,0.444,0.132,0.185,0.383,0.428,,,,,,,94.0,101.0,101.0,91.0,100.0,95.0,76.0,97.0,98.0,0.121,0.085,0.027,2.33,-0.74,1.36,88.1,86.9,93.5,0.273,0.545,0.123,0.143,0.143,0.214,0.182,0.182,0.209,,,,,,,,,,,,,,,,,,,,,
2024-07-02,746860,Groundout,field_out,True,665019,669713,Kody Clemens,Hayden Wesneski,0,53d1c603-d99d-448e-bdc9-820b7cc31f2f,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,,,,50.0,100.0,85.0,132.0,100.0,111.0,,,,0.368,,0.399,,-0.5,,0.19,,94.5,,82.2,,0.25,0.444,0.132,0.185,0.383,0.428,,,,,,,94.0,101.0,101.0,91.0,100.0,95.0,76.0,97.0,98.0,0.121,0.085,0.027,2.33,-0.74,1.36,88.1,86.9,93.5,0.273,0.545,0.123,0.143,0.143,0.214,0.182,0.182,0.209,,,,,,,,,,,,,,,,,,,,,
2024-07-02,746860,Groundout,field_out,True,665019,605155,Kody Clemens,Colten Brewer,0,b4254868-1fad-4282-b708-6524d3ab1daa,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,CHC,5.66,4.33,20.2,97.0,94.0,95.0,0.746,9.58,3.92,10.45,0.44,1.13,0.286,0.413,0.238,0.238,0.45,104.0,87.0,95.0,81.0,101.0,92.0,103.0,102.0,101.0,,,,0.404,,0.269,0.289,-1.94,,0.94,-0.25,94.3,,86.2,80.7,0.4,0.68,0.139,0.286,0.286,0.288,,,,0.138,0.241,0.477,,,,90.0,106.0,101.0,96.0,100.0,99.0,0.02,0.018,,-3.14,-13.89,,91.0,,94.2,0.75,0.75,0.0,,,,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
2024-07-02,746860,Flyout,field_out,True,665019,681799,Kody Clemens,Ethan Roberts,0,db82c4a8-b3a7-4371-9a69-cbaa733b8013,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,0.0,3.91,6.0,104.0,111.0,109.0,0.756,9.0,3.0,10.5,0.0,0.67,0.389,0.333,0.111,0.389,0.381,,,,,,,126.0,109.0,118.0,,,,,,0.61,,,,1.12,,,,80.6,,,,,0.25,0.313,0.367,,,,,,,,,,,,,88.0,96.0,96.0,,0.39,,0.24,,,88.3,,,,,,,,,0.375,0.375,0.067,,,,,,,,,,,,,,,,,,,,,
2024-07-04,746857,Pop Out,field_out,True,665019,592791,Kody Clemens,Jameson Taillon,0,69be5607-b1cc-4c1c-8330-13133364db22,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,106.0,113.0,113.0,69.0,106.0,96.0,106.0,117.0,121.0,,,,0.325,,0.168,0.165,0.37,,-0.43,-0.02,92.5,,80.8,80.0,0.263,0.434,0.128,0.224,0.395,0.315,,,,0.227,0.303,0.227,77.0,102.0,102.0,74.0,99.0,89.0,92.0,105.0,99.0,0.079,0.234,0.029,2.55,-0.39,-3.72,86.8,85.9,93.0,0.318,0.5,0.13,0.273,0.818,0.087,0.256,0.267,0.187,,,,,,,,,,,,,,,,,,,,,
2024-07-04,746857,Strikeout,strikeout,True,665019,592791,Kody Clemens,Jameson Taillon,0,e4082f70-a0ad-4447-8081-6f6d090de5d5,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,106.0,113.0,113.0,69.0,106.0,96.0,106.0,117.0,121.0,,,,0.325,,0.168,0.165,0.37,,-0.43,-0.02,92.5,,80.8,80.0,0.263,0.434,0.128,0.224,0.395,0.315,,,,0.227,0.303,0.227,77.0,102.0,102.0,74.0,99.0,89.0,92.0,105.0,99.0,0.079,0.234,0.029,2.55,-0.39,-3.72,86.8,85.9,93.0,0.318,0.5,0.13,0.273,0.818,0.087,0.256,0.267,0.187,,,,,,,,,,,,,,,,,,,,,
2024-07-04,746857,Single,single,False,665019,592791,Kody Clemens,Jameson Taillon,0,32f3d2b5-f8a6-4d2d-9743-89aa047a64dd,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,106.0,113.0,113.0,69.0,106.0,96.0,106.0,117.0,121.0,,,,0.325,,0.168,0.165,0.37,,-0.43,-0.02,92.5,,80.8,80.0,0.263,0.434,0.128,0.224,0.395,0.315,,,,0.227,0.303,0.227,77.0,102.0,102.0,74.0,99.0,89.0,92.0,105.0,99.0,0.079,0.234,0.029,2.55,-0.39,-3.72,86.8,85.9,93.0,0.318,0.5,0.13,0.273,0.818,0.087,0.256,0.267,0.187,,,,,,,,,,,,,,,,,,,,,
2024-07-04,746857,Groundout,field_out,True,665019,593576,Kody Clemens,Héctor Neris,1,07753073-724d-4f2b-b507-43bca45fbc5d,593576.0,hectorneris,Neris,Right,Héctor Neris,CHC,3.86,4.89,32.2,97.0,88.0,97.0,0.789,9.64,6.34,7.71,1.1,1.33,0.165,0.482,0.2,0.318,0.397,,,,85.0,100.0,94.0,88.0,85.0,86.0,91.0,95.0,105.0,0.469,0.407,0.026,,-0.32,-0.06,1.63,,92.9,83.0,85.4,,0.264,0.491,0.146,,,,0.185,0.241,0.364,,,,,,,90.0,92.0,85.0,,,,0.098,,,,-2.0,,,,92.9,0.364,0.727,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,747099,Single,single,True,665019,680885,Kody Clemens,Spencer Schwellenbach,1,790a46ee-1c02-4c0d-a660-336f8f6a6896,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,79.0,108.0,107.0,0.232,0.131,0.195,0.166,-1.85,2.89,0.12,1.16,95.7,84.4,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.129,0.29,0.44,0.238,0.286,0.314,,,,93.0,107.0,108.0,86.0,104.0,99.0,0.089,0.187,,-0.1,-0.1,,92.1,,94.6,0.267,0.4,0.12,,,,0.267,0.567,0.224,,,,,,,,,,,,,,,,,,,,,
2024-07-06,747099,Flyout,field_out,True,665019,680885,Kody Clemens,Spencer Schwellenbach,0,c2f98941-fc4b-4a9a-ae9b-0f48f476c519,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,79.0,108.0,107.0,0.232,0.131,0.195,0.166,-1.85,2.89,0.12,1.16,95.7,84.4,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.129,0.29,0.44,0.238,0.286,0.314,,,,93.0,107.0,108.0,86.0,104.0,99.0,0.089,0.187,,-0.1,-0.1,,92.1,,94.6,0.267,0.4,0.12,,,,0.267,0.567,0.224,,,,,,,,,,,,,,,,,,,,,
2024-07-06,747099,Strikeout,strikeout,True,665019,680885,Kody Clemens,Spencer Schwellenbach,1,70f0f006-4f70-4179-8538-8169c1c4eafe,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,79.0,108.0,107.0,0.232,0.131,0.195,0.166,-1.85,2.89,0.12,1.16,95.7,84.4,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.129,0.29,0.44,0.238,0.286,0.314,,,,93.0,107.0,108.0,86.0,104.0,99.0,0.089,0.187,,-0.1,-0.1,,92.1,,94.6,0.267,0.4,0.12,,,,0.267,0.567,0.224,,,,,,,,,,,,,,,,,,,,,
2024-07-06,747099,Groundout,field_out,True,665019,628452,Kody Clemens,Raisel Iglesias,0,a72212b7-78c9-4432-8af6-dca088ae3114,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,2.02,2.81,35.2,105.0,113.0,105.0,0.713,7.82,1.77,5.3,0.5,1.29,0.26,0.344,0.156,0.281,0.404,,,,103.0,103.0,103.0,131.0,105.0,116.0,,,,0.28,,0.173,,2.86,,-1.01,,95.3,,84.3,,0.167,0.306,0.213,0.25,0.35,0.395,,,,,,,116.0,116.0,111.0,107.0,91.0,90.0,,,,0.205,,0.342,,3.32,2.6,,89.4,95.3,0.105,0.105,0.088,0.163,0.245,0.361,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,747098,Walk,walk,False,665019,625643,Kody Clemens,Reynaldo López,0,3895a74d-6824-4d92-850e-fb1f16275232,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,,,,0.132,0.184,0.343,76.0,109.0,103.0,,,,,,,,,0.039,,,-4.55,,86.0,,,,,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,747098,Forceout,force_out,True,665019,625643,Kody Clemens,Reynaldo López,1,cc1a241d-c6ed-46c7-aa83-8086aa9e0960,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,,,,0.132,0.184,0.343,76.0,109.0,103.0,,,,,,,,,0.039,,,-4.55,,86.0,,,,,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,747098,Strikeout,strikeout,True,665019,669276,Kody Clemens,Dylan Lee,0,6662ae3d-5c78-4d88-94db-8768aaeda7fa,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,0.357,,0.509,,-0.52,,1.92,,92.1,,84.0,,0.319,0.574,0.124,0.164,0.239,0.488,,,,,,,111.0,104.0,100.0,,,,,,,,,0.135,,,1.55,,85.6,,,,,0.227,0.227,0.39,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745536,Strikeout,strikeout,True,665019,641729,Kody Clemens,Joe Jiménez,0,8af44ac5-dc87-4205-afb0-3a9fc38aed91,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,ATL,2.55,2.6,60.0,105.0,101.0,106.0,0.699,10.35,3.0,6.0,0.3,0.95,0.207,0.453,0.154,0.289,0.443,,,,99.0,102.0,106.0,106.0,108.0,107.0,,,,0.465,,0.489,,1.38,,1.68,,94.5,,84.5,,0.221,0.274,0.261,0.152,0.238,0.4,,,,,,,66.0,111.0,110.0,,,,,,,,,0.046,,,2.84,,89.0,,,,,0.176,0.176,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745536,Groundout,field_out,True,665019,628452,Kody Clemens,Raisel Iglesias,0,cec244ae-5f6d-433c-a52c-631b33227875,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,1.18,2.08,61.0,106.0,114.0,105.0,0.697,9.15,1.62,4.28,0.3,1.07,0.284,0.345,0.162,0.23,0.406,,,,103.0,105.0,103.0,132.0,104.0,114.0,,,,0.284,,0.2,,3.43,,2.35,,95.4,,84.1,,0.136,0.254,0.306,0.143,0.2,0.425,,,,,,,113.0,113.0,106.0,107.0,100.0,98.0,,,,0.197,,0.319,,3.15,3.17,,89.5,95.5,0.118,0.118,0.113,0.154,0.205,0.337,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,744891,Forceout,force_out,True,665019,657024,Kody Clemens,Erik Swanson,1,99ececcd-5327-41d9-a171-fde59f5bf31b,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,TOR,5.97,6.0,31.2,96.0,101.0,98.0,0.794,7.96,3.69,9.66,2.84,1.2,0.228,0.416,0.119,0.426,0.392,,,,79.0,98.0,91.0,102.0,96.0,102.0,135.0,93.0,107.0,0.501,0.301,0.198,,0.98,-5.12,-2.23,,93.8,84.8,86.6,,0.217,0.35,0.201,0.353,0.765,0.156,0.288,0.769,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,744891,Double,double,False,665019,643338,Kody Clemens,Chad Green,1,2521764a-113c-4f3c-b54a-a0740533dd90,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.85,3.91,47.1,105.0,119.0,107.0,0.781,7.99,2.09,6.65,1.52,0.75,0.295,0.388,0.109,0.395,0.44,,,,121.0,109.0,111.0,120.0,101.0,102.0,,,,0.61,,0.382,,1.81,,-0.37,,95.5,,87.6,,0.193,0.376,0.19,0.233,0.417,0.331,,,,,,,,,,,,,74.0,54.0,61.0,,0.008,,-0.89,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,744887,Home Run,home_run,False,665019,670102,Kody Clemens,Bowden Francis,1,700dfb13-e03d-46cf-a7e4-8d8fc656c9fc,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,97.0,93.0,92.0,108.0,104.0,111.0,0.514,0.192,0.086,0.187,1.75,1.52,-2.47,-2.04,93.2,83.9,82.3,73.6,0.186,0.395,0.188,0.316,0.737,0.442,0.174,0.174,0.235,0.311,0.6,0.225,,,,79.0,116.0,108.0,,,,0.02,,,,7.87,,,,91.3,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,744887,Flyout,field_out,True,665019,670102,Kody Clemens,Bowden Francis,0,8dc00d66-a12d-421e-b401-0be7c2f75895,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,97.0,93.0,92.0,108.0,104.0,111.0,0.514,0.192,0.086,0.187,1.75,1.52,-2.47,-2.04,93.2,83.9,82.3,73.6,0.186,0.395,0.188,0.316,0.737,0.442,0.174,0.174,0.235,0.311,0.6,0.225,,,,79.0,116.0,108.0,,,,0.02,,,,7.87,,,,91.3,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
