date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,KN%,wFC/C,wFS/C,wKC/C,wKN/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
2024/05/19,1:09 PM.,MIL,HOU,home,Roof Closed.,73,607067,LF,3,0,2,0,0,0,0,0,0,1,3,.333,.381,.436,.817,607067,colinrea,Rea,Right,Colin Rea,MIL,4.29,4.91,167.2,102.0,84.0,97.0,0.827,7.25,2.31,9.07,1.56,0.95,0.24,0.456,0.137,0.329,0.443,,,,100.0,109.0,104.0,70.0,109.0,95.0,82.0,103.0,96.0,109.0,106.0,108.0,0.311,0.193,0.172,0.042,,0.49,-0.28,1.41,-3.64,,92.9,,92.3,82.0,78.7,,,,,,,0.207,0.314,0.248,0.298,0.482,0.115,0.394,0.636,0.18,0.159,0.234,0.227,,,,,76.0,94.0,88.0,78.0,98.0,96.0,0.194,0.088,,,-1.34,-2.02,,,87.6,86.5,,0.286,0.492,0.277,0.287,0.656,0.168,,,
2024/05/17,7:10 PM.,MIL,HOU,home,Roof Closed.,73,642547,LF,2,0,0,0,0,0,0,0,0,2,2,.306,.359,.417,.776,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.197,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,0.539,0.217,0.07,0.175,0.05,,-0.09,0.36,0.84,94.3,87.7,,81.4,78.1,0.218,0.291,0.369,0.203,0.384,0.41,0.239,0.424,0.252,,,,0.182,0.341,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/16,7:11 PM.,OAK,HOU,home,Roof Closed.,73,683155,LF,3,1,1,0,0,1,2,0,1,2,2,.324,.378,.441,.819,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,,,,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,0.332,,0.111,0.08,-1.55,-0.2,,-2.46,92.4,84.8,90.8,79.6,,0.357,0.738,0.204,0.261,0.435,0.223,0.257,0.469,0.175,0.263,0.579,0.147,,,,0.217,0.367,0.216,,,,,111.0,89.0,91.0,,,,0.007,,,,-13.81,,,,86.4,,,,,,,,,,,
2024/05/15,7:12 PM.,OAK,HOU,home,Roof Closed.,73,605156,CF,3,0,1,0,0,0,0,0,0,2,2,.323,.364,.355,.719,605156,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.7,26.2,101.0,88.0,95.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.07,0.96,-0.22,,-1.72,92.1,85.0,91.9,85.2,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,0.293,0.39,0.068,,,,,,,,107.0,98.0,96.0,,,,,,,,,0.017,,,,5.08,,,,79.5,,,,,,,,,
2024/05/12,1:41 PM.,DET,HOU,away,Sunny.,66,656427,LF,5,2,2,1,0,0,1,0,0,1,2,.321,.367,.357,.724,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,,,,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,0.023,0.441,0.29,,0.027,0.5,-5.05,0.02,,-0.55,93.3,85.7,90.6,84.7,,0.111,0.333,0.111,0.222,0.455,0.363,0.245,0.401,0.238,0.6,1.2,0.4,0.164,0.219,0.436,,,,,101.0,103.0,107.0,,,,,,,,,0.218,,,,2.19,,,,77.4,,,,,,,,,
2024/05/11,6:10 PM.,DET,HOU,away,Overcast.,57,669373,RF,4,0,1,0,0,0,0,0,0,2,1,.304,.360,.304,.664,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,,,,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,0.205,0.332,0.149,,0.271,1.84,1.25,0.78,,1.13,96.8,86.3,96.6,88.7,,0.216,0.322,0.461,0.169,0.364,0.346,0.197,0.286,0.277,0.207,0.305,0.16,0.158,0.316,0.175,,,,,95.0,91.0,101.0,,,,,,,,,0.042,,,,1.26,,,,78.5,,,,,,,,,
2024/05/09,5:07 PM.,NYY,HOU,away,Overcast.,66,573186,LF,3,0,2,0,0,0,0,1,1,0,0,.316,.381,.316,.697,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,94.0,89.0,94.0,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,0.351,0.032,0.16,0.165,,-4.01,-0.03,-2.37,-0.03,,89.9,,90.0,85.3,81.3,,,,0.258,0.386,0.272,0.455,0.636,0.259,0.306,0.466,0.12,0.0,0.0,0.265,,,,,,,,106.0,101.0,99.0,82.0,99.0,93.0,0.182,0.111,,,-0.26,-0.31,,,88.1,83.3,,0.235,0.309,0.241,0.296,0.519,0.187,0.309,0.515,0.313
2024/05/07,7:07 PM.,NYY,HOU,away,Partly Cloudy.,73,661563,RF,1,0,0,0,0,0,0,0,0,0,1,.250,.294,.250,.544,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,,,,108.0,94.0,105.0,,0.488,0.259,,0.253,0.06,,1.37,,0.37,96.6,91.6,,87.5,,0.179,0.282,0.269,0.171,0.312,0.315,0.205,0.395,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/05,1:11 PM.,SEA,HOU,home,Roof Closed.,73,682243,CF,2,0,0,0,0,0,0,0,0,2,0,.267,.313,.267,.580,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,,,,124.0,102.0,106.0,100.0,102.0,99.0,122.0,96.0,101.0,0.171,0.423,0.168,,,1.53,1.55,-0.21,,,95.2,,94.7,84.5,,,,,0.243,0.568,0.261,0.184,0.348,0.266,0.248,0.358,0.092,0.231,0.308,0.378,0.24,0.4,0.188,,92.0,104.0,111.0,93.0,80.0,85.0,95.0,107.0,111.0,0.023,0.171,0.044,,0.14,1.51,-0.4,,92.1,84.4,85.0,0.148,0.225,0.29,0.25,0.333,0.207,,,
2024/05/04,6:15 PM.,SEA,HOU,home,Roof Closed.,73,669302,CF,2,0,0,0,0,0,0,0,1,0,0,.308,.357,.308,.665,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,0.015,0.308,0.32,0.118,,1.41,0.32,1.72,0.81,,96.6,,95.5,88.4,83.2,,,,0.21,0.375,0.368,0.204,0.383,0.193,0.286,0.286,0.05,0.181,0.301,0.354,,,,,,,,116.0,104.0,103.0,99.0,96.0,104.0,0.106,0.134,,,0.14,1.18,,,92.3,84.5,,0.101,0.162,0.506,0.247,0.483,0.272,,,
2024/05/03,7:10 PM.,SEA,HOU,home,Roof Closed.,73,669923,LF,2,0,2,0,0,0,0,0,0,0,0,.364,.364,.364,.728,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,0.236,0.339,0.237,,,0.46,1.5,1.28,,,96.0,,96.0,87.2,,,,,0.226,0.316,0.271,0.221,0.458,0.291,0.263,0.354,0.105,0.333,0.439,0.286,,,,73.9,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.004,0.102,0.082,0.0,0.79,-2.05,-1.95,-3.5,92.3,86.0,83.4,0.253,0.413,0.295,,,,,,
2024/05/01,7:11 PM.,CLE,HOU,home,Roof Closed.,73,663474,CF,4,0,1,0,0,0,0,0,0,3,2,.222,.222,.222,.444,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,0.266,,-2.18,,1.48,-0.16,,91.1,,,85.4,77.7,,,,0.143,0.143,0.376,0.303,0.652,0.103,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/30,7:10 PM.,CLE,HOU,home,Roof Closed.,73,471911,LF,5,1,1,0,0,0,2,0,0,2,5,.200,.200,.200,.400,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,89.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.84,-1.96,-0.96,1.49,-1.09,91.6,86.8,91.1,83.5,80.4,0.241,0.472,0.282,0.284,0.52,0.288,0.337,0.554,0.146,0.304,0.609,0.13,0.053,0.158,0.213,0.25,0.313,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
