date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024/06/25,6:38 PM.,LAA,OAK,away,Clear.,79,542881,C,5,1,0,0,0,0,0,0,0,1,5,.197,.253,.423,.676,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,89.0,99.0,96.0,80.0,141.0,142.0,,,,99.0,100.0,96.0,0.396,0.185,0.013,,0.371,-0.73,-0.41,-0.06,,1.32,89.4,84.3,78.9,81.3,,0.0,0.0,0.357,0.272,0.494,0.183,0.185,0.259,0.396,,,,0.264,0.455,0.247,,,,,,,66.0,95.0,83.0,0.033,0.001,-3.87,-3.14,88.1,71.6,0.261,0.696,0.152,,,,,,,,,,,,,,,
2024/06/24,6:38 PM.,LAA,OAK,away,Clear.,84,656288,C,4,0,0,0,0,0,0,0,0,3,0,.201,.258,.432,.690,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,73.0,94.0,86.0,107.0,100.0,110.0,,,,,,,0.376,,0.24,,0.267,-0.85,,-0.91,,0.48,93.4,,88.6,87.7,,0.284,0.444,0.331,0.251,0.529,0.147,0.259,0.387,0.288,0.271,0.438,0.241,,,,,,,75.0,96.0,96.0,76.0,89.0,78.0,0.01,0.107,-6.83,-0.86,93.0,80.6,0.429,0.857,0.0,,,,,,,,,,,,,,,
2024/06/23,1:30 PM.,MIN,OAK,home,Sunny.,75,641154,C,3,0,0,0,0,0,0,0,0,1,0,.204,.262,.439,.701,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,97.0,105.0,101.0,106.0,103.0,110.0,,,,,,,0.407,,0.219,,0.201,1.65,,-0.84,,-0.14,95.0,,88.5,84.5,,,,,0.208,0.352,0.259,0.281,0.359,0.249,0.23,0.446,0.341,,,,0.239,0.436,0.331,92.0,103.0,108.0,97.0,107.0,107.0,0.073,0.1,-2.77,-1.28,94.5,82.4,0.426,0.639,0.142,,,,,,,,,,,,,,,
2024/06/21,6:41 PM.,MIN,OAK,home,Clear.,63,663978,C,4,1,2,0,0,1,3,0,0,0,3,.207,.265,.445,.710,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,,,,0.429,,0.177,,0.259,0.63,,-0.21,,-1.51,93.3,,82.9,85.9,,0.264,0.434,0.254,0.277,0.4,0.243,0.283,0.519,0.248,0.326,0.435,0.19,,,,,,,106.0,102.0,103.0,,,,,0.136,,-1.69,,78.2,,,,,,,,,,,,,,,,,,
2024/06/20,12:37 PM.,KC,OAK,home,Partly Cloudy.,63,607625,PH,1,0,1,0,0,0,0,0,0,0,0,.202,.261,.430,.691,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,75.0,103.0,95.0,125.0,97.0,105.0,,,,97.0,103.0,103.0,0.24,0.082,0.135,,0.069,0.7,2.86,-0.67,,0.08,92.2,90.1,87.4,85.2,,0.213,0.387,0.2,0.234,0.392,0.176,0.208,0.333,0.291,0.178,0.271,0.339,0.228,0.228,0.23,0.375,0.75,0.109,126.0,100.0,110.0,68.0,101.0,92.0,0.185,0.262,0.65,1.44,92.1,79.4,0.274,0.381,0.129,93.0,107.0,106.0,0.026,0.07,85.7,0.105,0.421,0.351,0.215,0.28,0.285,,,
2024/06/19,6:42 PM.,KC,OAK,home,Partly Cloudy.,60,666142,C,3,0,0,0,0,0,0,0,1,1,2,.198,.258,.428,.686,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,105.0,101.0,106.0,132.0,106.0,114.0,101.0,97.0,101.0,88.0,94.0,91.0,0.418,0.113,0.128,0.104,0.237,0.85,0.26,-0.34,0.9,1.43,95.4,90.7,84.8,86.0,80.8,0.21,0.305,0.337,0.213,0.361,0.231,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/18,6:40 PM.,KC,OAK,home,Partly Cloudy.,69,679525,C,4,0,0,0,0,0,0,0,0,3,2,.201,.258,.434,.692,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,93.0,98.0,95.0,117.0,99.0,107.0,,,,,,,0.37,,0.228,,0.1,0.34,,-0.57,,0.84,94.2,,86.3,86.5,,0.29,0.462,0.294,0.208,0.383,0.223,0.204,0.296,0.177,0.263,0.5,0.274,,,,0.2,0.433,0.464,103.0,105.0,103.0,98.0,99.0,97.0,0.138,0.164,-1.16,-1.2,93.6,82.8,0.317,0.524,0.099,,,,,,,,,,,,,,,
2024/06/16,6:41 PM.,MIN,OAK,away,Partly Cloudy.,87,663978,C,4,0,1,0,0,0,1,0,0,1,3,.205,.263,.442,.705,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,,,,0.429,,0.177,,0.259,0.63,,-0.21,,-1.51,93.3,,82.9,85.9,,0.264,0.434,0.254,0.277,0.4,0.243,0.283,0.519,0.248,0.326,0.435,0.19,,,,,,,106.0,102.0,103.0,,,,,0.136,,-1.69,,78.2,,,,,,,,,,,,,,,,,,
2024/06/14,7:10 PM.,MIN,OAK,away,Partly Cloudy.,80,680573,C,5,1,1,0,0,1,4,0,0,1,3,.204,.263,.445,.708,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,71.0,100.0,88.0,92.0,108.0,106.0,,,,,,,0.403,,0.312,,0.193,0.82,,0.76,,-3.33,93.1,,82.8,86.4,,0.214,0.313,0.239,0.258,0.356,0.219,0.311,0.622,0.205,0.186,0.326,0.221,,,,,,,106.0,103.0,102.0,,,,,0.093,,1.68,,76.1,,,,,,,,,,,,,,,,,,
2024/06/13,6:41 PM.,MIN,OAK,away,Clear.,81,657746,C,3,0,1,0,0,0,0,0,0,0,0,.204,.264,.437,.701,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,94.0,110.0,105.0,108.0,103.0,112.0,,,,,,,0.485,,0.234,,,1.38,,-0.09,,,94.0,,,83.1,,0.343,0.6,0.216,0.194,0.379,0.275,,,,,,,,,,0.207,0.37,0.337,,,,110.0,108.0,105.0,0.06,,-0.77,,92.9,,0.345,0.483,0.094,101.0,103.0,94.0,0.221,0.2,88.6,0.202,0.387,0.258,,,,,,
2024/06/12,1:11 PM.,SD,OAK,away,Sunny.,70,650633,C,5,0,2,0,0,0,1,0,0,2,2,.202,.263,.438,.701,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,115.0,97.0,102.0,,,,,,,0.241,,0.234,,0.246,-0.15,,-0.19,,1.61,93.7,,86.7,82.9,,0.281,0.5,0.284,0.265,0.402,0.261,0.207,0.286,0.362,,,,,,,0.206,0.304,0.345,,,,88.0,105.0,98.0,0.279,,0.68,,92.9,,0.2,0.376,0.189,,,,,,,,,,,,,,,
2024/06/11,6:40 PM.,SD,OAK,away,Overcast.,65,681190,C,2,0,0,0,0,0,0,0,0,0,0,.197,.260,.439,.699,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,132.0,101.0,109.0,,,,107.0,99.0,97.0,0.285,0.137,0.1,,0.124,-0.56,2.22,-0.16,,-3.49,94.3,90.2,88.6,82.4,,,,,0.301,0.462,0.222,0.365,0.615,0.122,0.234,0.422,0.239,0.228,0.351,0.169,0.229,0.396,0.247,124.0,101.0,106.0,103.0,103.0,98.0,0.157,0.197,-1.91,-0.45,94.2,82.2,0.429,0.571,0.106,,,,,,,,,,,,,,,
2024/06/10,6:40 PM.,SD,OAK,away,Cloudy.,66,656302,C,3,0,1,0,0,0,0,0,1,0,0,.199,.263,.444,.707,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,112.0,100.0,105.0,105.0,95.0,102.0,113.0,89.0,90.0,0.435,0.006,0.471,0.079,0.009,0.22,-5.11,1.98,-0.95,-4.13,96.9,91.8,69.7,87.2,82.3,0.159,0.257,0.447,0.235,0.39,0.203,0.25,1.0,0.2,0.28,0.44,0.286,0.25,1.0,0.0,0.2,0.267,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/09,1:07 PM.,TOR,OAK,home,Sunny.,67,670102,C,4,0,0,0,0,0,0,0,0,2,3,.197,.258,.446,.704,670102,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.39,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,,,,94.0,106.0,107.0,96.0,92.0,92.0,,,,,,,0.513,,0.092,,,2.21,,-1.47,,,92.9,,,81.7,,0.25,0.583,0.436,0.174,0.371,0.185,,,,0.308,0.558,0.243,,,,,,,99.0,94.0,100.0,79.0,96.0,85.0,0.029,0.182,1.45,-1.71,90.3,73.5,0.182,0.455,0.067,109.0,105.0,110.0,0.184,1.44,83.8,0.169,0.169,0.225,,,,,,
2024/06/08,1:07 PM.,TOR,OAK,home,Cloudy.,65,592332,C,3,0,1,0,0,0,0,0,0,1,2,.201,.263,.455,.718,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,88.0,90.0,95.0,,,,,,,0.528,,0.084,,,0.43,,-1.21,,,93.9,,,82.7,,0.268,0.439,0.266,0.277,0.466,0.175,,,,,,,,,,,,,,,,90.0,102.0,94.0,0.054,,-3.21,,93.3,,0.316,0.579,0.117,88.0,108.0,106.0,0.334,0.51,86.0,0.169,0.262,0.335,,,,,,
2024/06/07,6:40 PM.,TOR,OAK,home,Clear.,63,605135,C,3,0,0,0,0,0,0,0,0,1,1,.199,.262,.457,.719,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,75.0,87.0,84.0,64.0,103.0,94.0,120.0,96.0,106.0,,,,79.0,101.0,91.0,0.045,0.197,0.118,,0.053,-1.6,0.44,-0.88,,-2.29,92.6,89.6,84.5,77.2,,0.375,0.781,0.096,0.242,0.394,0.25,0.321,0.607,0.158,0.221,0.351,0.292,0.188,0.316,0.268,0.154,0.231,0.458,101.0,91.0,102.0,96.0,101.0,97.0,0.407,0.137,-0.08,-0.09,92.5,71.0,0.327,0.423,0.128,87.0,90.0,86.0,0.043,-2.64,84.1,0.303,0.364,0.167,,,,,,
2024/06/05,6:41 PM.,SEA,OAK,home,Clear.,77,669302,C,3,0,0,0,0,0,0,0,0,1,1,.202,.266,.464,.730,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,106.0,101.0,97.0,146.0,102.0,115.0,,,,116.0,104.0,103.0,0.308,0.106,0.32,,,1.41,0.14,1.72,,,96.6,92.3,,88.4,,0.21,0.375,0.368,0.204,0.383,0.193,,,,0.181,0.301,0.354,0.247,0.483,0.272,,,,124.0,99.0,107.0,91.0,102.0,97.0,0.015,0.118,0.32,0.81,95.5,83.2,0.286,0.286,0.05,99.0,96.0,104.0,0.134,1.18,84.5,0.101,0.162,0.506,,,,,,
2024/06/04,6:40 PM.,SEA,OAK,home,Clear.,77,669923,C,4,0,0,0,0,0,1,0,0,3,3,.206,.270,.472,.742,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,110.0,104.0,110.0,114.0,110.0,113.0,97.0,99.0,93.0,0.339,0.004,0.237,0.082,,0.46,0.79,1.28,-1.95,,96.0,92.3,,87.2,83.4,0.226,0.316,0.271,0.221,0.458,0.291,,,,0.333,0.439,0.286,,,,,,,,,,106.0,108.0,108.0,0.236,,1.5,,96.0,,0.263,0.354,0.105,109.0,100.0,108.0,0.102,-2.05,86.0,0.253,0.413,0.295,,,,73.9,0.0,-3.5
2024/06/01,4:11 PM.,ATL,OAK,away,Cloudy.,75,519242,C,5,1,1,0,0,0,0,0,0,3,1,.210,.276,.483,.759,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,96.0,105.0,101.0,105.0,100.0,104.0,,,,,,,0.378,,0.403,,0.147,-0.12,,2.16,,2.97,94.8,,87.1,78.6,,0.171,0.236,0.427,0.281,0.443,0.241,0.159,0.195,0.236,,,,,,,,,,,,,113.0,100.0,96.0,0.072,,-1.99,,94.2,,0.327,0.551,0.133,,,,,,,,,,,,,,,
2024/05/30,1:10 PM.,TB,OAK,away,Dome.,72,542888,C,5,1,2,1,0,1,2,0,0,2,2,.211,.277,.491,.768,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,,,,86.0,110.0,104.0,126.0,114.0,117.0,,,,99.0,103.0,101.0,0.332,0.315,0.082,,,0.72,-1.23,-0.2,,,93.3,90.5,,84.5,,0.167,0.333,0.273,0.198,0.341,0.333,,,,,,,0.314,0.557,0.205,0.214,0.357,0.25,,,,95.0,100.0,97.0,0.271,,-1.36,,93.6,,0.388,0.459,0.107,,,,,,,,,,,,,,,
2024/05/29,6:50 PM.,TB,OAK,away,Dome.,72,686752,C,4,0,0,0,0,0,0,0,0,1,3,.205,.274,.470,.744,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,119.0,95.0,106.0,,,,100.0,103.0,100.0,0.506,0.06,0.173,,0.235,1.07,-0.88,0.51,,-0.47,94.9,91.6,85.8,89.0,,0.267,0.407,0.317,0.181,0.33,0.316,0.216,0.353,0.286,0.167,0.167,0.5,0.276,0.586,0.141,,,,140.0,75.0,84.0,,,,,0.027,,-1.47,,80.6,,,,,,,,,,,,,,,,,,
2024/05/28,6:50 PM.,TB,OAK,away,Dome.,72,641793,C,3,0,0,0,0,0,0,1,1,1,0,.210,.280,.481,.761,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,54.0,110.0,91.0,102.0,99.0,98.0,,,,,,,0.221,,0.399,,,0.58,,0.45,,,92.4,,,85.7,,0.257,0.427,0.227,0.245,0.358,0.191,,,,,,,,,,0.406,0.594,0.115,,,,67.0,103.0,91.0,0.148,,-0.6,,91.6,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,,,,,,
2024/05/26,1:07 PM.,HOU,OAK,home,Sunny.,67,669854,C,3,1,1,0,0,1,1,0,1,1,0,.214,.281,.491,.772,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,85.0,95.0,90.0,89.0,103.0,101.0,,,,,,,0.383,,0.302,,0.221,-0.42,,2.24,,-0.16,93.4,,85.2,86.4,,0.18,0.284,0.333,0.232,0.497,0.192,0.188,0.356,0.343,0.071,0.071,0.376,,,,,,,75.0,96.0,100.0,,,,,0.094,,2.55,,80.1,,,,,,,,,,,,,,,,,,
2024/05/25,1:08 PM.,HOU,OAK,home,Cloudy.,57,681293,C,1,0,0,0,0,0,0,0,0,0,1,.212,.276,.474,.750,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,91.0,100.0,99.0,117.0,93.0,101.0,,,,66.0,98.0,96.0,0.41,0.196,0.108,,0.086,-1.33,0.57,0.99,,-2.52,94.1,88.2,85.5,80.8,,,,,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.424,0.248,0.444,0.228,0.113,0.226,0.386,118.0,98.0,104.0,,,,,0.2,,0.8,,78.4,,,,,,,,,,,,,,,,,,
2024/05/24,6:40 PM.,HOU,OAK,home,Cloudy.,56,434378,C,4,0,1,0,0,0,0,0,0,0,5,.213,.277,.477,.754,434378,justinverlander,Verlander,Right,Justin Verlander,HOU,5.48,3.78,90.1,101.0,117.0,103.0,0.81,7.37,2.69,9.76,1.49,0.54,0.28,0.37,0.19,0.266,0.435,115.0,101.0,104.0,116.0,98.0,102.0,127.0,108.0,112.0,,,,,,,0.487,,0.193,,0.101,-0.59,,0.66,,-0.58,93.5,,84.0,86.7,,0.195,0.322,0.215,0.299,0.497,0.202,0.235,0.353,0.253,0.34,0.56,0.22,,,,,,,110.0,101.0,97.0,,,,,0.219,,-1.46,,77.6,,,,,,,,,,,,,,,,,,
2024/05/22,6:40 PM.,COL,OAK,home,Clear.,64,596295,C,5,1,0,0,0,0,0,0,0,3,3,.212,.278,.483,.761,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,82.0,103.0,99.0,71.0,98.0,91.0,91.0,103.0,102.0,93.0,109.0,107.0,,,,0.404,,0.167,0.224,0.205,-1.23,,-0.17,-0.08,-0.15,90.4,,81.1,83.8,77.6,0.274,0.513,0.22,0.305,0.6,0.096,0.28,0.409,0.273,0.22,0.368,0.269,,,,,,,,,,51.0,110.0,96.0,0.001,,-42.96,,90.1,,,,,,,,,,,,,,,,,,,
2024/05/21,6:40 PM.,COL,OAK,home,Clear.,72,615698,C,2,0,0,0,0,0,0,1,2,1,1,.219,.287,.500,.787,615698,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.31,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,,,,,,,,,,76.0,96.0,93.0,,0.135,,,0.018,,-0.41,,,1.81,,87.8,84.9,,,,,,,,,0.222,0.222,0.167,0.25,0.531,0.282,0.296,0.507,0.203,,,,98.0,101.0,104.0,79.0,95.0,89.0,0.402,0.126,-2.0,-0.77,93.8,79.6,0.35,0.596,0.184,109.0,94.0,97.0,0.32,0.4,86.5,0.206,0.314,0.234,,,,,,
2024/05/19,1:11 PM.,KC,OAK,away,Sunny.,85,663903,DH,5,0,1,0,0,0,0,0,0,3,1,.222,.281,.507,.788,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,63.0,96.0,86.0,106.0,99.0,102.0,,,,,,,0.113,,0.455,,0.019,-2.09,,0.0,,-5.71,91.6,,88.1,82.9,,0.207,0.361,0.354,0.326,0.609,0.197,0.429,0.5,0.111,,,,,,,0.327,0.571,0.35,,,,70.0,101.0,91.0,0.413,,0.77,,92.2,,0.267,0.389,0.127,,,,,,,,,,,,,,,
2024/05/18,6:10 PM.,KC,OAK,away,Clear.,87,607625,C,4,0,1,1,0,0,0,0,0,1,4,.223,.284,.518,.802,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,75.0,103.0,95.0,125.0,97.0,105.0,,,,97.0,103.0,103.0,0.24,0.082,0.135,,0.069,0.7,2.86,-0.67,,0.08,92.2,90.1,87.4,85.2,,0.213,0.387,0.2,0.234,0.392,0.176,0.208,0.333,0.291,0.178,0.271,0.339,0.228,0.228,0.23,0.375,0.75,0.109,126.0,100.0,110.0,68.0,101.0,92.0,0.185,0.262,0.65,1.44,92.1,79.4,0.274,0.381,0.129,93.0,107.0,106.0,0.026,0.07,85.7,0.105,0.421,0.351,0.215,0.28,0.285,,,
2024/05/17,6:40 PM.,KC,OAK,away,Clear.,78,666142,C,2,1,1,0,0,1,2,0,2,1,0,.222,.285,.519,.804,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,105.0,101.0,106.0,132.0,106.0,114.0,101.0,97.0,101.0,88.0,94.0,91.0,0.418,0.113,0.128,0.104,0.237,0.85,0.26,-0.34,0.9,1.43,95.4,90.7,84.8,86.0,80.8,0.21,0.305,0.337,0.213,0.361,0.231,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/15,7:12 PM.,HOU,OAK,away,Roof Closed.,73,664285,C,4,0,1,0,0,0,0,0,0,1,3,.218,.272,.496,.768,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,60.0,102.0,94.0,107.0,102.0,110.0,,,,,,,0.012,,0.043,,0.175,-4.64,,-0.2,,0.62,94.5,,89.9,85.1,,0.233,0.467,0.383,0.4,1.0,0.273,0.226,0.278,0.354,0.121,0.187,0.398,,,,,,,129.0,96.0,108.0,98.0,99.0,97.0,0.458,0.313,1.46,1.59,94.1,79.7,0.276,0.399,0.116,,,,,,,,,,,,,,,
2024/05/14,7:10 PM.,HOU,OAK,away,Roof Closed.,73,669854,C,3,0,2,1,0,0,0,0,0,0,1,.217,.273,.504,.777,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,85.0,95.0,90.0,89.0,103.0,101.0,,,,,,,0.383,,0.302,,0.221,-0.42,,2.24,,-0.16,93.4,,85.2,86.4,,0.18,0.284,0.333,0.232,0.497,0.192,0.188,0.356,0.343,0.071,0.071,0.376,,,,,,,75.0,96.0,100.0,,,,,0.094,,2.55,,80.1,,,,,,,,,,,,,,,,,,
2024/05/13,7:10 PM.,HOU,OAK,away,Roof Closed.,73,681293,C,4,0,0,0,0,0,0,0,0,1,3,.206,.259,.492,.751,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,91.0,100.0,99.0,117.0,93.0,101.0,,,,66.0,98.0,96.0,0.41,0.196,0.108,,0.086,-1.33,0.57,0.99,,-2.52,94.1,88.2,85.5,80.8,,,,,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.424,0.248,0.444,0.228,0.113,0.226,0.386,118.0,98.0,104.0,,,,,0.2,,0.8,,78.4,,,,,,,,,,,,,,,,,,
2024/05/12,1:11 PM.,SEA,OAK,away,Sunny.,65,622491,C,4,0,1,0,0,0,0,0,0,3,2,.213,.267,.508,.775,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,72.0,106.0,108.0,,,,,,,0.454,,0.224,,0.143,0.97,,0.65,,-1.63,95.6,,88.1,85.7,,0.207,0.357,0.358,0.203,0.365,0.273,0.287,0.545,0.265,,,,,,,,,,,,,100.0,102.0,98.0,0.179,,-0.41,,95.6,,0.298,0.457,0.105,,,,,,,,,,,,,,,
