date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2023-04-30,1:38 PM.,NYY,TEX,home,Sunny.,82,641482,SS,5,0,1,0,0,0,2,0,0,2,2,0.302,0.333,0.444,0.777,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,0.028,0.68,4.05,-1.47,-6.99,91.6,83.4,89.3,76.9,,,,0.2,0.2,0.429,0.5,0.6,0.294,,,,110.0,102.0,102.0,0.288,,0.39,,86.6,,0.213,0.352,0.249,0.26,0.545,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,6:08 PM.,NYY,TEX,home,Roof Closed.,74,666745,SS,3,1,2,0,0,1,2,0,0,0,0,0.31,0.344,0.466,0.81,666745,jhonybrito,Brito,Right,Jhony Brito,NYY,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.399,0.134,0.347,0.424,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,88.8,96.0,83.0,0.282,0.436,0.149,0.172,0.31,0.28,0.232,0.392,0.282,,,,,,,,,,,,,0.167,0.5,0.179,,,,0.348,0.696,0.188,,,,,,,0.104,-1.87,80.4,,,,,,,,,,,,,,,
2023-04-28,7:07 PM.,NYY,TEX,home,Roof Closed.,74,657376,SS,4,0,1,0,0,0,1,0,0,1,2,0.291,0.328,0.4,0.728,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.241,,0.274,0.015,,-0.2,-0.59,-7.35,,89.4,93.4,86.0,0.288,0.447,0.11,0.276,0.559,0.263,0.5,0.5,0.091,,,,96.0,106.0,105.0,0.279,,0.27,,91.3,,,,,0.28,0.457,0.222,0.198,0.314,0.345,,,,,,,0.191,-0.46,83.7,,,,146.0,100.0,118.0,,,,,,,,,
2023-04-27,7:07 PM.,NYY,TEX,home,Partly Cloudy.,67,543037,3B,4,0,2,0,0,0,1,0,0,0,0,0.294,0.333,0.412,0.745,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.208,0.071,1.66,,1.69,-0.54,96.7,89.1,,89.1,,,,0.186,0.251,0.327,0.235,0.51,0.286,,,,107.0,103.0,102.0,0.07,,0.61,,92.7,,0.201,0.332,0.228,0.262,0.377,0.311,0.215,0.269,0.244,,,,,,,0.121,0.94,82.9,,,,114.0,103.0,113.0,,,,,,,,,
2023-04-26,12:37 PM.,CIN,TEX,away,Partly Cloudy.,58,668933,3B,2,0,0,0,0,0,0,0,0,0,3,0.277,0.32,0.404,0.724,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,0.097,,0.373,0.0,,-1.17,-0.37,-25.75,,90.4,96.5,88.3,0.286,0.429,0.1,0.221,0.461,0.3289999999999999,,,,,,,116.0,98.0,100.0,0.529,,0.15,,95.8,,,,,0.292,0.436,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,6:40 PM.,CIN,TEX,away,Cloudy.,60,596133,DH,3,0,0,0,0,0,0,1,0,2,0,0.289,0.319,0.422,0.741,596133,lukeweaver,Weaver,Right,Luke Weaver,- - -,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.378,0.433,83.0,103.0,100.0,88.0,102.0,96.0,,,,112.0,101.0,104.0,,0.435,0.137,0.2,-1.47,,-2.22,-2.01,94.0,86.1,,85.8,,,,0.235,0.294,0.321,0.316,0.547,0.3229999999999999,,,,99.0,103.0,102.0,0.11,,0.87,,90.3,,0.311,0.543,0.175,0.218,0.473,0.252,0.255,0.691,0.1669999999999999,,,,,,,0.118,-1.56,81.7,,,,,,,,,,,,,,,
2023-04-24,6:41 PM.,CIN,TEX,away,Partly Cloudy.,51,666157,SS,4,1,3,1,0,0,0,1,0,1,0,0.31,0.326,0.452,0.778,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.137,0.314,0.412,78.0,99.0,88.0,103.0,106.0,100.0,92.0,102.0,101.0,,,,0.053,0.464,,0.125,-0.45,-7.52,,-4.06,93.2,87.3,93.4,,0.7,1.0,0.0,,,,0.471,0.706,0.326,97.0,94.0,97.0,,,,,0.358,,-2.74,,79.6,0.297,0.578,0.19,,,,0.286,0.536,0.45,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23,1:37 PM.,OAK,TEX,home,Roof Closed.,74,666205,SS,4,0,1,1,0,0,0,0,0,1,1,0.263,0.282,0.395,0.677,666205,kylemuller,Muller,Left,Kyle Muller,OAK,7.6,7.4,77.0,97.0,88.0,94.0,0.811,6.55,4.56,13.09,1.87,1.2,0.197,0.46,0.113,0.391,0.453,74.0,72.0,74.0,87.0,99.0,92.0,,,,90.0,98.0,99.0,,0.517,0.253,0.081,-2.52,,-0.45,-3.21,93.5,87.9,,87.1,,,,0.293,0.475,0.242,0.333,0.5,0.387,97.0,103.0,104.0,,,,,0.149,,-2.07,,81.2,0.395,0.663,0.161,,,,0.268,0.415,0.284,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,6:07 PM.,OAK,TEX,home,Roof Closed.,74,660261,2B,2,2,2,0,0,1,2,0,0,0,0,0.265,0.286,0.382,0.668,660261,shintarofujinami,Fujinami,Right,Shintaro Fujinami,- - -,7.18,4.8,79.0,92.0,112.0,94.0,0.734,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.167,0.378,0.42,,,,107.0,90.0,91.0,,,,118.0,92.0,105.0,,0.566,0.073,,0.08,,-1.47,,98.4,,,84.4,,,,0.75,0.75,0.3329999999999999,,,,-279.0,111.0,65.0,94.0,92.0,93.0,0.162,0.001,1.27,-81.55,88.3,75.7,0.243,0.385,0.255,0.171,0.341,0.382,,,,0.199,-1.4,92.8,0.243,0.457,0.372,,,,138.0,95.0,100.0,,,,,,,,,,,,
2023-04-21,7:08 PM.,OAK,TEX,home,Partly Cloudy.,73,676664,SS,2,0,1,0,0,0,0,0,1,0,0,0.219,0.242,0.25,0.492,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.346,0.151,-0.84,0.63,-0.06,0.36,93.1,84.1,92.1,81.4,,,,0.21,0.395,0.283,0.277,0.438,0.225,,,,,,,,,,,,,0.256,0.478,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,1:10 PM.,KC,TEX,away,Cloudy.,73,663903,DH,5,0,1,1,0,0,3,0,0,3,1,0.2,0.2,0.233,0.433,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,87.7,92.1,84.0,0.339,0.555,0.113,0.0,0.0,0.6,0.265,0.353,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,6:40 PM.,KC,TEX,away,Clear.,80,641745,2B,5,1,2,0,0,0,1,0,0,2,0,0.2,0.2,0.2,0.4,641745,bradkeller,"Keller, B",Right,Brad Keller,KCR,4.57,5.66,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,91.0,90.0,78.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.104,0.311,0.265,0.123,-2.21,0.62,0.26,1.66,93.3,90.8,92.5,84.3,0.143,0.143,0.08,0.5,0.5,0.0,0.125,0.125,0.273,120.0,90.0,92.0,,,,,0.197,,-0.24,,85.1,0.359,0.564,0.165,,,,0.267,0.378,0.2789999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,6:11 PM.,HOU,TEX,away,Roof Closed.,73,664285,SS,4,0,0,0,0,0,0,0,0,2,0,0.15,0.15,0.15,0.3,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,98.0,-63.0,-49.0,97.0,98.0,96.0,,,,0.468,0.001,0.087,0.157,-16.35,0.93,-0.32,0.73,95.7,90.1,95.3,84.7,0.274,0.455,0.126,0.189,0.405,0.4379999999999999,0.231,0.342,0.311,118.0,98.0,106.0,99.0,99.0,95.0,0.034,0.253,0.45,1.07,89.1,80.2,,,,0.182,0.182,0.435,0.158,0.211,0.402,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,7:07 PM.,KC,TEX,home,Clear.,75,641745,RF,1,0,0,0,0,0,0,0,0,0,0,0.188,0.188,0.188,0.376,641745,bradkeller,"Keller, B",Right,Brad Keller,KCR,4.57,5.66,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,91.0,90.0,78.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.104,0.311,0.265,0.123,-2.21,0.62,0.26,1.66,93.3,90.8,92.5,84.3,0.143,0.143,0.08,0.5,0.5,0.0,0.125,0.125,0.273,120.0,90.0,92.0,,,,,0.197,,-0.24,,85.1,0.359,0.564,0.165,,,,0.267,0.378,0.2789999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,7:07 PM.,KC,TEX,home,Partly Cloudy.,73,425844,2B,1,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.166,0.25,-0.92,1.12,0.06,89.5,86.5,89.8,79.2,0.333,0.609,0.081,0.214,0.282,0.231,0.241,0.37,0.207,96.0,97.0,104.0,100.0,113.0,103.0,0.07,0.141,-0.94,-2.99,85.2,72.5,0.276,0.472,0.159,0.32,0.5,0.186,0.386,0.729,0.155,,,,,,,0.0,-3.64,57.9,,,,,,,,,,,,,,,
2023-04-08,3:05 PM.,CHC,TEX,away,Sunny.,57,657006,LF,2,0,0,0,0,0,0,0,0,1,2,0.143,0.143,0.143,0.286,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018,0.626,0.339,0.01,0.67,0.89,0.54,-1.94,91.8,87.5,92.2,83.3,0.25,0.333,0.1669999999999999,0.217,0.346,0.311,0.4,0.4,0.1,87.0,98.0,109.0,,,,,0.006,,2.44,,80.7,0.275,0.393,0.203,,,,0.0,0.0,0.3329999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,1:07 PM.,BAL,TEX,home,Roof Closed.,74,680570,LF,3,1,1,0,0,0,0,0,0,1,0,0.167,0.167,0.167,0.334,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.372,0.44,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,,0.496,0.148,0.224,-0.83,,1.92,1.7,97.4,83.9,,82.4,,,,0.153,0.169,0.34,0.201,0.318,0.283,146.0,97.0,101.0,76.0,90.0,86.0,0.052,0.081,-1.59,-0.49,90.0,79.9,0.342,0.535,0.241,0.333,0.889,0.143,0.176,0.353,0.281,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-04,7:07 PM.,BAL,TEX,home,Roof Closed.,74,502043,LF,3,0,0,0,0,0,0,0,0,1,2,0.111,0.111,0.111,0.222,502043,kylegibson,Gibson,Right,Kyle Gibson,BAL,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.394,88.0,99.0,96.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,0.261,0.134,0.184,0.17,-0.69,-0.08,2.01,-0.29,92.1,85.5,91.9,81.6,0.289,0.459,0.11,0.147,0.228,0.471,0.288,0.453,0.291,90.0,102.0,99.0,90.0,95.0,92.0,0.166,0.084,-1.02,0.01,89.8,79.5,0.287,0.55,0.156,0.345,0.552,0.154,0.279,0.419,0.4039999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,7:08 PM.,BAL,TEX,home,Roof Closed.,74,680694,LF,2,0,0,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.334,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.224,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,90.8,95.0,88.1,0.23,0.367,0.15,0.168,0.272,0.364,0.259,0.37,0.114,135.0,105.0,109.0,,,,,0.173,,3.99,,84.8,0.366,0.602,0.15,,,,0.142,0.165,0.356,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,6:08 PM.,PHI,TEX,home,Roof Closed.,72,663559,LF,3,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.072,0.444,0.189,0.046,-0.08,-1.63,-1.91,-0.8,90.7,84.6,90.7,84.5,0.333,0.571,0.133,0.288,0.746,0.1989999999999999,0.273,0.364,0.3329999999999999,87.0,108.0,105.0,,,,,0.225,,-0.85,,76.5,0.305,0.435,0.156,,,,0.267,0.493,0.209,0.024,3.65,85.0,0.0,0.0,0.3329999999999999,,,,,,,,,,,,,,,,,,
2023-04-01,3:07 PM.,PHI,TEX,home,Sunny.,71,554430,LF,1,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.123,0.004,1.69,1.62,0.36,-6.22,95.8,90.8,95.2,84.4,0.252,0.308,0.192,0.198,0.36,0.392,,,,116.0,105.0,114.0,96.0,102.0,102.0,0.144,0.115,-0.63,-1.61,90.9,81.4,0.199,0.333,0.314,0.27,0.426,0.228,0.264,0.473,0.33,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,1:08 PM.,KC,TEX,home,Roof Closed.,74,663903,3B,2,1,1,1,0,0,0,1,1,0,2,0.357,0.39,0.714,1.104,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,87.7,92.1,84.0,0.339,0.555,0.113,0.0,0.0,0.6,0.265,0.353,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,12:09 PM.,LAA,TEX,away,Sunny.,75,686799,3B,4,1,1,0,0,0,0,0,0,0,3,0.246,0.288,0.321,0.609,686799,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,0.724,0.062,,0.03,-1.87,0.89,,-3.35,96.3,88.3,95.8,,0.286,0.411,0.121,,,,0.333,0.444,0.067,111.0,95.0,106.0,,,,,0.184,,-1.06,,85.0,0.167,0.5,0.364,,,,0.235,0.412,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,6:41 PM.,LAA,TEX,away,Clear.,71,656288,RF,4,0,0,0,0,0,0,0,1,3,4,0.246,0.288,0.322,0.61,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.267,-0.85,-6.83,-0.91,0.48,93.4,88.6,93.0,87.7,0.429,0.857,0.0,0.284,0.444,0.331,0.259,0.387,0.288,75.0,96.0,96.0,,,,,0.107,,-0.86,,80.6,0.251,0.529,0.147,,,,0.271,0.438,0.241,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,6:40 PM.,LAA,TEX,away,Partly Cloudy.,69,672282,LF,3,0,0,0,0,0,0,0,0,1,2,0.25,0.29,0.327,0.617,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,92.0,96.0,97.0,86.0,96.0,92.0,,,,117.0,106.0,114.0,,0.468,0.244,0.142,-0.56,,-0.44,-1.18,93.8,84.7,,86.2,,,,0.22,0.39,0.368,0.351,0.544,0.319,89.0,100.0,103.0,,,,,0.146,,-3.5,,75.0,0.278,0.508,0.253,,,,0.37,0.804,0.216,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,1:37 PM.,SEA,TEX,home,Roof Closed.,74,693433,3B,4,0,1,0,0,0,0,0,0,0,3,0.253,0.293,0.331,0.624,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.234,0.315,0.097,0.265,0.529,0.241,0.186,0.373,0.207,,,,,,,,,,,,,0.218,0.355,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.417
2024-09-21,6:07 PM.,SEA,TEX,home,Roof Closed.,74,676106,3B,5,1,2,0,0,0,1,0,0,0,4,0.253,0.294,0.332,0.626,676106,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.94,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.323,0.538,0.149,0.3,0.6,0.317,0.185,0.323,0.239,,,,,,,,,,,,,0.253,0.443,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,7:07 PM.,SEA,TEX,home,Roof Closed.,74,669923,DH,4,0,3,1,0,0,0,0,0,1,1,0.25,0.292,0.331,0.623,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,0.236,0.339,0.237,,0.46,1.5,1.28,,96.0,,96.0,87.2,0.263,0.354,0.105,0.226,0.316,0.271,,,,,,,97.0,99.0,93.0,0.004,,0.79,,92.3,,0.221,0.458,0.291,,,,0.333,0.439,0.286,0.102,-2.05,86.0,0.253,0.413,0.295,0.082,-1.95,83.4,109.0,100.0,108.0,114.0,110.0,113.0,73.9,0.0,-3.5,,,,,,
2024-09-19,1:37 PM.,TOR,TEX,home,Roof Closed.,74,592332,3B,3,0,0,0,0,0,0,0,0,1,1,0.242,0.285,0.32,0.605,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.054,0.528,0.084,,0.43,-3.21,-1.21,,93.9,,93.3,82.7,0.316,0.579,0.117,0.268,0.439,0.266,,,,,,,,,,,,,,,,0.277,0.466,0.175,,,,,,,0.334,0.51,86.0,0.169,0.262,0.335,,,,88.0,108.0,106.0,,,,,,,,,,,,
2024-09-18,7:08 PM.,TOR,TEX,home,Roof Closed.,74,670102,DH,3,0,0,0,0,0,0,0,0,2,2,0.245,0.288,0.324,0.612,670102,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.39,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,,,,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,0.029,0.513,0.092,,2.21,1.45,-1.47,,92.9,,90.3,81.7,0.182,0.455,0.067,0.25,0.583,0.436,,,,99.0,94.0,100.0,,,,,0.182,,-1.71,,73.5,0.174,0.371,0.185,,,,0.308,0.558,0.243,0.184,1.44,83.8,0.169,0.169,0.225,,,,109.0,105.0,110.0,,,,,,,,,,,,
2024-09-15,1:12 PM.,SEA,TEX,away,Cloudy.,58,669923,3B,3,0,1,0,0,0,0,0,0,0,0,0.248,0.291,0.328,0.619,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,0.236,0.339,0.237,,0.46,1.5,1.28,,96.0,,96.0,87.2,0.263,0.354,0.105,0.226,0.316,0.271,,,,,,,97.0,99.0,93.0,0.004,,0.79,,92.3,,0.221,0.458,0.291,,,,0.333,0.439,0.286,0.102,-2.05,86.0,0.253,0.413,0.295,0.082,-1.95,83.4,109.0,100.0,108.0,114.0,110.0,113.0,73.9,0.0,-3.5,,,,,,
2024-09-14,6:40 PM.,SEA,TEX,away,Roof Closed.,57,669302,DH,4,0,0,0,0,0,0,0,0,2,1,0.247,0.291,0.328,0.619,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,0.015,0.308,0.32,,1.41,0.32,1.72,,96.6,,95.5,88.4,0.286,0.286,0.05,0.21,0.375,0.368,,,,124.0,99.0,107.0,116.0,104.0,103.0,0.106,0.118,0.14,0.81,92.3,83.2,0.204,0.383,0.193,0.247,0.483,0.272,0.181,0.301,0.354,0.134,1.18,84.5,0.101,0.162,0.506,,,,99.0,96.0,104.0,,,,,,,,,,,,
2024-09-13,7:11 PM.,SEA,TEX,away,Roof Closed.,61,676106,LF,2,0,0,0,0,0,0,0,0,0,1,0.251,0.296,0.333,0.629,676106,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.94,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.323,0.538,0.149,0.3,0.6,0.317,0.185,0.323,0.239,,,,,,,,,,,,,0.253,0.443,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,12:41 PM.,AZ,TEX,away,Roof Closed.,78,518876,DH,4,0,0,0,0,0,0,0,0,0,8,0.249,0.291,0.328,0.619,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.94,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,73.0,106.0,97.0,84.0,98.0,90.0,114.0,111.0,111.0,0.147,0.197,0.118,0.21,-0.76,-3.28,-0.18,4.47,91.9,88.4,92.3,85.6,0.378,0.644,0.086,0.273,0.455,0.394,0.099,0.099,0.315,116.0,108.0,107.0,95.0,103.0,98.0,0.252,0.077,0.01,-1.78,90.3,82.2,0.26,0.54,0.204,0.276,0.5,0.109,0.25,0.55,0.205,,,,,,,,,,,,,,,,,,,,,,,,
