date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff,KC_ba,KC_slg,KC_whiff
2024-10-05,1:09 PM.,DET,CLE,home,Sunny.,68,663947,DH,3,1,2,1,0,0,2,1,1,0,0,0.667,0.75,1.0,1.75,663947,tylerholton,Holton,Left,Tyler Holton,DET,2.19,2.78,94.1,103.0,83.0,99.0,0.767,7.35,1.62,5.44,0.67,1.3,0.207,0.371,0.172,0.262,0.417,59.0,104.0,101.0,109.0,94.0,100.0,79.0,100.0,91.0,77.0,105.0,97.0,0.216,0.152,0.015,0.189,4.5,2.61,1.83,0.4,92.1,83.6,91.5,79.2,,,,0.25,0.382,0.289,0.105,0.14,0.257,0.156,0.338,0.094,85.0,105.0,101.0,0.273,1.85,87.6,0.194,0.292,0.253,113.0,97.0,105.0,0.155,1.73,80.6,,,,,,,,,,,,,,,,,,,0.13,0.174,0.379,,,,,,,,,
2024-09-27,7:11 PM.,HOU,CLE,home,Cloudy.,72,669854,PH,1,0,1,1,0,0,1,0,0,0,0,0.263,0.356,0.448,0.804,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,,,,,0.383,0.094,0.221,-0.42,,2.55,-0.16,93.4,85.2,,80.1,0.071,0.071,0.376,0.188,0.356,0.343,0.232,0.497,0.192,,,,,,,,,,,,,89.0,103.0,101.0,0.302,2.24,86.4,0.18,0.284,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,6:15 PM.,STL,CLE,away,Overcast.,85,571945,DH,2,1,1,0,0,0,0,0,0,1,0,0.26,0.355,0.443,0.798,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.65,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.152,0.33,0.495,85.0,103.0,98.0,94.0,109.0,106.0,65.0,107.0,98.0,80.0,111.0,99.0,0.231,0.279,0.116,0.085,0.23,1.42,-1.97,-4.2,93.2,85.6,92.4,76.6,0.267,0.52,0.231,0.394,0.742,0.159,0.287,0.446,0.178,0.237,0.382,0.108,,,,,,,,,,116.0,112.0,114.0,0.283,-1.19,85.7,0.301,0.506,0.164,,,,0.005,4.24,69.6,,,,,,,,,,0.273,0.545,0.275,,,,,,,,,
2024-09-20,7:16 PM.,STL,CLE,away,Partly Cloudy.,93,502043,DH,2,0,0,0,0,0,0,0,0,0,1,0.259,0.354,0.443,0.797,502043,kylegibson,Gibson,Right,Kyle Gibson,STL,4.24,4.87,169.2,98.0,93.0,95.0,0.756,8.01,3.61,8.54,1.22,1.29,0.218,0.431,0.166,0.351,0.359,99.0,92.0,89.0,102.0,103.0,104.0,80.0,88.0,83.0,84.0,101.0,96.0,0.264,0.132,0.086,0.099,-1.39,0.22,-2.21,1.2,91.4,84.9,90.7,78.3,0.325,0.675,0.462,0.19,0.254,0.39,0.268,0.563,0.065,0.267,0.422,0.092,96.0,95.0,91.0,0.211,0.21,88.6,0.299,0.479,0.181,104.0,102.0,105.0,0.207,0.92,80.7,,,,,,,,,,,,,,,,,,,0.2,0.312,0.412,,,,,,,,,
2024-09-19,1:10 PM.,MIN,CLE,home,Sunny.,76,680573,PH,1,0,1,0,0,0,0,0,0,0,0,0.261,0.356,0.445,0.801,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,,,,,0.403,0.093,0.193,0.82,,1.68,-3.33,93.1,82.8,,76.1,0.186,0.326,0.221,0.311,0.622,0.205,0.258,0.356,0.219,,,,,,,,,,,,,92.0,108.0,106.0,0.312,0.76,86.4,0.214,0.313,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,6:41 PM.,MIN,CLE,home,Partly Cloudy.,75,641927,DH,3,0,0,0,0,0,0,0,0,2,1,0.258,0.354,0.444,0.798,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,,,,,0.381,0.011,0.294,-0.01,,4.57,1.98,91.7,83.4,,76.0,0.0,0.0,0.375,0.154,0.285,0.395,0.258,0.506,0.222,,,,84.0,104.0,100.0,0.195,-0.86,86.2,0.279,0.504,0.229,74.0,100.0,101.0,0.118,2.03,80.3,0.095,0.162,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,6:41 PM.,MIN,CLE,home,Partly Cloudy.,76,805673,PH,1,0,0,0,0,0,0,0,0,1,2,0.261,0.357,0.448,0.805,805673,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,6.69,6.01,37.2,100.0,100.0,100.0,0.772,10.27,2.63,12.19,2.63,0.87,0.256,0.455,0.165,0.38,0.431,88.0,87.0,93.0,107.0,117.0,117.0,95.0,99.0,97.0,,,,,0.428,0.071,0.079,-1.19,,-5.76,-3.13,94.9,85.8,,81.7,0.4,0.667,0.174,0.222,0.333,0.313,0.288,0.627,0.178,,,,96.0,101.0,95.0,0.162,-1.3,90.9,0.345,0.655,0.182,114.0,100.0,105.0,0.259,-1.68,87.2,0.308,0.462,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,6:40 PM.,MIN,CLE,home,Clear.,77,641154,PH,0,0,0,0,0,0,0,0,1,0,0,0.262,0.358,0.449,0.807,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,0.073,0.407,0.1,0.201,1.65,-2.77,-1.28,-0.14,95.0,88.5,94.5,82.4,0.23,0.446,0.341,0.281,0.359,0.249,0.208,0.352,0.259,0.426,0.639,0.142,,,,,,,,,,106.0,103.0,110.0,0.219,-0.84,84.5,,,,,,,,,,,,,,,,,,,0.239,0.436,0.331,,,,,,,,,
2024-09-14,6:10 PM.,TB,CLE,home,Clear.,80,656876,1B,3,0,1,0,0,0,1,0,0,1,1,0.262,0.356,0.449,0.805,656876,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.83,1.98,28.2,106.0,128.0,111.0,0.705,10.99,1.88,7.85,0.0,1.74,0.347,0.36,0.173,0.24,0.451,,,,,,,136.0,110.0,117.0,125.0,105.0,107.0,0.292,0.377,,,2.64,-1.1,,,97.4,,96.2,,,,,,,,0.171,0.2,0.308,0.316,0.395,0.167,117.0,101.0,102.0,0.277,0.79,89.1,0.25,0.292,0.406,137.0,116.0,128.0,0.054,5.27,85.4,,,,,,,,,,,,,,,,,,,0.083,0.083,0.412,,,,,,,,,
2024-09-13,7:11 PM.,TB,CLE,home,Clear.,76,641793,PH,1,0,1,1,0,0,1,0,0,0,0,0.261,0.357,0.45,0.807,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,,,,54.0,110.0,91.0,67.0,103.0,91.0,0.148,0.221,,,0.58,-0.6,,,92.4,,91.6,,,,,,,,0.245,0.358,0.191,0.265,0.439,0.141,,,,,,,,,,102.0,99.0,98.0,0.399,0.45,85.7,0.257,0.427,0.227,,,,,,,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,
2024-09-12,7:15 PM.,TB,CLE,home,Clear.,76,686752,DH,2,0,0,0,0,0,0,0,0,1,0,0.259,0.356,0.445,0.801,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,,0.506,0.027,0.235,1.07,,-1.47,-0.47,94.9,85.8,,80.6,0.167,0.167,0.5,0.216,0.353,0.286,0.181,0.33,0.316,,,,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,119.0,95.0,106.0,0.173,0.51,89.0,0.267,0.407,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,6:39 PM.,CWS,CLE,away,Clear.,79,694363,DH,4,1,1,0,0,1,1,0,0,1,5,0.26,0.358,0.448,0.806,694363,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.3,4.71,73.1,100.0,75.0,93.0,0.779,6.87,4.05,9.08,1.1,0.77,0.284,0.401,0.147,0.263,0.408,71.0,99.0,94.0,,,,71.0,97.0,86.0,68.0,101.0,88.0,0.047,0.375,,0.294,-0.54,-0.83,,-0.49,92.5,84.1,91.8,,,,,0.244,0.372,0.312,0.274,0.487,0.162,0.313,0.5,0.086,,,,,,,,,,85.0,104.0,102.0,0.284,0.49,86.0,0.25,0.316,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,6:09 PM.,LAD,CLE,away,Partly Cloudy.,92,518489,DH,1,1,0,0,0,0,0,0,0,1,2,0.26,0.359,0.441,0.8,518489,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.54,3.46,28.0,107.0,95.0,106.0,0.806,8.04,1.61,7.07,0.96,1.06,0.225,0.45,0.125,0.35,0.468,,,,,,,93.0,111.0,107.0,96.0,95.0,90.0,0.163,0.294,,,4.25,1.24,,,94.5,,94.5,,,,,,,,0.115,0.115,0.265,0.214,0.214,0.2,78.0,103.0,104.0,0.12,4.05,90.4,0.182,0.273,0.037,102.0,110.0,111.0,0.422,-2.39,85.3,0.28,0.58,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,6:40 PM.,KC,CLE,away,Clear.,82,607625,DH,4,0,1,0,0,0,0,0,0,1,0,0.261,0.36,0.443,0.803,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,0.185,0.24,0.262,0.069,0.7,0.65,1.44,0.08,92.2,87.4,92.1,79.4,0.178,0.271,0.339,0.208,0.333,0.291,0.234,0.392,0.176,0.274,0.381,0.129,97.0,103.0,103.0,0.082,2.86,90.1,0.228,0.228,0.23,125.0,97.0,105.0,0.135,-0.67,85.2,0.213,0.387,0.2,,,,,,,93.0,107.0,106.0,0.026,0.07,85.7,0.105,0.421,0.351,0.375,0.75,0.109,,,,0.215,0.28,0.285,,,
2024-09-02,3:11 PM.,KC,CLE,away,Sunny.,78,608379,DH,1,0,0,0,0,0,0,0,0,0,0,0.261,0.361,0.445,0.806,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,0.153,0.238,0.081,0.322,0.39,0.29,-1.64,2.26,93.6,81.2,93.6,75.2,0.357,0.643,0.174,0.169,0.312,0.341,0.279,0.449,0.169,0.252,0.301,0.099,78.0,100.0,92.0,0.114,-0.94,88.8,0.319,0.458,0.148,97.0,89.0,90.0,0.092,-2.39,84.1,0.371,0.6,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,6:10 PM.,PIT,CLE,home,Cloudy.,76,682847,1B,0,0,0,0,0,0,0,0,1,0,0,0.262,0.362,0.447,0.809,682847,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.31,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.286,0.443,66.0,87.0,88.0,,,,97.0,104.0,97.0,105.0,97.0,95.0,0.258,0.268,,0.009,1.02,1.13,,0.21,95.9,90.6,94.9,,,,,,,,0.187,0.331,0.208,0.237,0.374,0.129,90.0,100.0,94.0,0.197,0.71,91.0,0.273,0.416,0.168,121.0,102.0,109.0,0.268,-0.41,85.8,0.203,0.392,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,7:10 PM.,PIT,CLE,home,Partly Cloudy.,84,663559,DH,5,0,2,1,0,0,1,0,0,1,5,0.262,0.36,0.447,0.807,663559,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.81,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,100.0,99.0,98.0,85.0,100.0,97.0,99.0,101.0,99.0,0.142,0.484,0.152,,0.38,1.23,-1.24,,91.8,,92.0,77.7,0.305,0.61,0.207,,,,0.255,0.41,0.166,0.26,0.448,0.157,,,,,,,,,,91.0,96.0,96.0,0.216,0.27,86.1,0.245,0.304,0.287,,,,,,,43.0,95.0,70.0,0.006,-7.04,86.9,0.333,1.333,0.125,,,,,,,,,,,,
2024-08-28,1:11 PM.,KC,CLE,home,Cloudy.,83,608379,DH,5,0,1,1,0,0,0,0,0,2,5,0.26,0.36,0.444,0.804,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,0.153,0.238,0.081,0.322,0.39,0.29,-1.64,2.26,93.6,81.2,93.6,75.2,0.357,0.643,0.174,0.169,0.312,0.341,0.279,0.449,0.169,0.252,0.301,0.099,78.0,100.0,92.0,0.114,-0.94,88.8,0.319,0.458,0.148,97.0,89.0,90.0,0.092,-2.39,84.1,0.371,0.6,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,6:41 PM.,KC,CLE,home,Clear.,89,547179,DH,3,1,1,0,0,0,0,0,1,1,0,0.261,0.362,0.445,0.807,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,102.0,93.0,96.0,84.0,95.0,89.0,81.0,102.0,94.0,0.212,0.272,0.079,0.188,1.0,-0.25,0.02,1.94,93.8,84.6,93.6,81.7,0.217,0.348,0.352,0.122,0.173,0.373,0.155,0.309,0.184,0.291,0.441,0.062,94.0,92.0,91.0,0.1,0.04,90.1,0.235,0.51,0.236,126.0,98.0,108.0,0.149,-1.51,83.9,0.368,0.632,0.253,,,,,,,,,,,,,,,,0.19,0.429,0.291,,,,,,,,,
2024-08-26,6:40 PM.,KC,CLE,home,Clear.,85,679525,PH,1,0,0,0,0,0,0,0,0,0,2,0.26,0.36,0.446,0.806,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,103.0,105.0,103.0,93.0,98.0,95.0,98.0,99.0,97.0,0.138,0.37,0.164,0.1,0.34,-1.16,-1.2,0.84,94.2,86.3,93.6,82.8,0.263,0.5,0.274,0.204,0.296,0.177,0.208,0.383,0.223,0.317,0.524,0.099,,,,,,,,,,117.0,99.0,107.0,0.228,-0.57,86.5,0.29,0.462,0.294,,,,,,,,,,,,,,,,0.2,0.433,0.464,,,,,,,,,
2024-08-26,1:10 PM.,KC,CLE,home,Sunny.,84,666142,1B,4,0,0,0,0,0,0,0,1,1,3,0.261,0.361,0.447,0.808,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,,,,,0.418,,0.237,0.85,,,1.43,95.4,84.8,,,0.14,0.256,0.352,0.183,0.28,0.478,0.213,0.361,0.231,,,,88.0,94.0,91.0,0.113,0.26,90.7,0.348,0.455,0.228,132.0,106.0,114.0,0.128,-0.34,86.0,0.21,0.305,0.337,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,,,,,,,,,,
2024-08-25,1:40 PM.,TEX,CLE,home,Cloudy.,80,674003,DH,3,1,1,0,0,1,1,0,1,1,2,0.265,0.364,0.454,0.818,674003,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.54,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,105.0,104.0,109.0,96.0,103.0,104.0,94.0,105.0,93.0,,,,,0.523,0.128,0.273,1.75,,-2.32,0.86,89.8,80.9,,74.9,0.306,0.556,0.129,0.21,0.333,0.338,0.185,0.344,0.213,,,,70.0,112.0,85.0,0.007,-3.68,86.4,,,,49.0,114.0,107.0,0.07,-0.79,82.7,0.32,0.48,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,7:10 PM.,TEX,CLE,home,Partly Cloudy.,77,592351,1B,1,0,0,0,0,0,0,0,0,0,1,0.264,0.362,0.444,0.806,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,,,,,0.444,0.046,0.071,-0.71,,-0.7,-1.39,94.9,88.7,,78.9,0.333,0.333,0.267,0.257,0.543,0.19,0.311,0.443,0.15,,,,,,,,,,,,,97.0,105.0,105.0,0.439,0.77,88.6,0.213,0.344,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,1:08 PM.,NYY,CLE,away,Partly Cloudy.,74,543037,PH,1,0,0,0,0,0,0,0,0,0,0,0.265,0.363,0.446,0.809,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,,,,116.0,100.0,104.0,,,,0.002,0.462,,0.04,0.7,17.25,,-3.6,95.9,88.2,93.7,,0.209,0.239,0.301,0.333,0.667,0.28,0.189,0.365,0.234,0.0,0.0,0.143,99.0,102.0,102.0,0.163,-0.7,91.4,0.32,0.56,0.22,128.0,106.0,112.0,0.146,1.25,88.2,0.222,0.27,0.264,102.0,99.0,106.0,0.187,2.35,82.5,,,,,,,,,,,,,,,,,,,,,
2024-08-21,7:09 PM.,NYY,CLE,away,Clear.,70,641482,1B,4,0,1,0,0,0,0,0,0,0,0,0.266,0.364,0.448,0.812,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,,,,99.0,103.0,100.0,86.0,116.0,113.0,0.014,0.442,,0.097,0.25,1.37,,-0.89,92.1,83.6,90.3,,,,,0.226,0.369,0.326,0.235,0.443,0.215,0.143,0.143,0.316,109.0,100.0,102.0,0.28,1.32,87.5,0.249,0.378,0.251,99.0,98.0,101.0,0.168,-1.27,78.2,0.364,0.727,0.167,,,,,,,,,,,,,,,,0.284,0.511,0.25,,,,,,,,,
2024-08-20,7:08 PM.,NYY,CLE,away,Partly Cloudy.,69,661563,DH,4,1,1,0,1,0,3,0,1,0,3,0.266,0.366,0.45,0.816,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,,,,,0.488,,0.253,0.06,,,0.37,96.6,91.6,,,,,,0.179,0.282,0.269,0.205,0.395,0.285,,,,,,,,,,,,,108.0,94.0,105.0,0.259,1.37,87.5,0.171,0.312,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,1:11 PM.,MIL,CLE,away,Roof Closed.,76,607067,PH,1,0,0,0,0,0,0,0,0,0,1,0.266,0.365,0.446,0.811,607067,colinrea,Rea,Right,Colin Rea,MIL,4.29,4.91,167.2,102.0,84.0,97.0,0.827,7.25,2.31,9.07,1.56,0.95,0.24,0.456,0.137,0.329,0.443,,,,100.0,109.0,104.0,70.0,109.0,95.0,82.0,103.0,96.0,0.311,0.193,0.042,,0.49,-0.28,-3.64,,92.9,,92.3,78.7,0.394,0.636,0.18,,,,0.207,0.314,0.248,0.298,0.482,0.115,76.0,94.0,88.0,0.194,-1.34,87.6,0.287,0.656,0.168,109.0,106.0,108.0,0.172,1.41,82.0,,,,,,,,,,78.0,98.0,96.0,0.088,-2.02,86.5,0.286,0.492,0.277,0.159,0.234,0.227,,,,,,,,,
2024-08-17,6:15 PM.,MIL,CLE,away,Roof Closed.,79,642547,PH,1,0,0,0,0,0,0,0,0,1,0,0.267,0.366,0.448,0.814,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.197,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,,,,,0.539,0.07,0.175,0.05,,0.36,0.84,94.3,87.7,,78.1,0.182,0.341,0.372,0.218,0.291,0.369,0.239,0.424,0.252,,,,,,,,,,,,,98.0,99.0,105.0,0.217,-0.09,81.4,0.203,0.384,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,7:11 PM.,MIL,CLE,away,Roof Closed.,79,650644,DH,4,1,1,0,0,1,1,0,0,0,1,0.268,0.367,0.449,0.816,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,0.24,0.099,0.156,,-1.7,0.06,-1.36,,92.0,,92.6,77.1,0.25,0.479,0.275,,,,0.294,0.49,0.095,0.241,0.421,0.158,91.0,100.0,101.0,0.322,1.08,88.1,0.232,0.394,0.233,152.0,101.0,112.0,0.163,-1.03,80.5,0.25,0.375,0.438,,,,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,0.267,0.467,0.272,,,,,,,,,
2024-08-13,6:41 PM.,CHC,CLE,home,Clear.,77,665871,DH,3,0,0,0,0,0,0,0,0,2,3,0.268,0.369,0.441,0.81,665871,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,98.0,101.0,97.0,68.0,102.0,92.0,75.0,101.0,92.0,0.357,0.158,0.116,0.046,-0.91,0.51,-0.4,-1.65,91.5,83.7,91.4,76.8,0.178,0.329,0.3,0.296,0.296,0.125,0.319,0.472,0.201,0.236,0.373,0.111,96.0,97.0,92.0,0.216,-0.73,87.9,0.315,0.583,0.142,114.0,94.0,100.0,0.107,-1.54,80.1,0.364,0.636,0.368,,,,,,,,,,,,,,,,0.174,0.37,0.341,,,,,,,,,
2024-08-12,6:41 PM.,CHC,CLE,home,Clear.,74,684007,DH,3,0,1,0,0,0,1,0,0,0,2,0.271,0.372,0.446,0.818,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,0.021,0.52,0.032,0.039,0.36,0.77,-0.59,0.48,91.7,81.6,88.7,72.7,0.444,0.556,0.0,0.194,0.226,0.333,0.229,0.47,0.176,0.25,0.333,0.37,50.0,107.0,96.0,0.005,-6.3,89.8,0.333,1.333,0.143,103.0,105.0,104.0,0.077,0.14,81.6,,,,,,,0.0,-76.55,53.9,81.0,106.0,100.0,0.306,1.39,82.9,0.204,0.283,0.431,0.267,0.311,0.347,,,,,,,,,
2024-08-11,1:10 PM.,MIN,CLE,away,Sunny.,70,701581,1B,4,1,1,0,0,1,1,0,1,0,2,0.271,0.373,0.447,0.82,701581,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.14,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,,,,107.0,96.0,99.0,,,,,0.402,,0.28,-0.79,,,-1.14,94.7,88.4,,,,,,0.237,0.463,0.394,0.304,0.544,0.194,,,,,,,,,,,,,118.0,103.0,105.0,0.318,1.48,86.1,0.207,0.315,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,6:50 PM.,MIN,CLE,away,Partly Cloudy.,72,680573,DH,4,0,0,0,0,0,0,0,0,1,3,0.271,0.372,0.439,0.811,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,,,,,0.403,0.093,0.193,0.82,,1.68,-3.33,93.1,82.8,,76.1,0.186,0.326,0.221,0.311,0.622,0.205,0.258,0.356,0.219,,,,,,,,,,,,,92.0,108.0,106.0,0.312,0.76,86.4,0.214,0.313,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,
