date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-06-26,1:06 PM.,LAA,OAK,away,Sunny.,80,672710,1B,4,0,0,0,0,0,0,0,0,0,2,0.23,0.326,0.434,0.76,672710,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.35,4.94,68.1,98.0,100.0,98.0,0.807,7.38,4.08,8.3,1.45,1.1,0.232,0.42,0.164,0.353,0.452,88.0,97.0,101.0,93.0,100.0,96.0,95.0,93.0,81.0,118.0,102.0,107.0,,,,0.101,0.376,,0.324,0.094,1.22,,-1.42,-1.41,1.14,94.7,,94.5,84.5,77.9,,,,0.274,0.645,0.258,0.231,0.346,0.16,0.37,0.407,0.08,0.167,0.25,0.393,78.0,92.0,93.0,0.105,-1.83,89.0,0.235,0.441,0.231,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.25,0.302
2024-06-25,6:38 PM.,LAA,OAK,away,Clear.,79,542881,1B,2,0,1,0,0,0,0,0,0,0,1,0.239,0.336,0.45,0.786,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,,,,0.033,0.396,,0.013,0.001,-0.73,,-3.87,-0.06,-3.14,89.4,,88.1,81.3,71.6,,,,0.0,0.0,0.357,0.272,0.494,0.183,0.261,0.696,0.152,,,,105.0,100.0,105.0,0.371,1.32,78.9,0.185,0.259,0.396,99.0,100.0,96.0,0.185,-0.41,84.3,0.264,0.455,0.247,,,,,,,,,,,,,,,,,,
2024-06-24,6:38 PM.,LAA,OAK,away,Clear.,84,656288,1B,4,0,0,0,0,0,0,0,0,1,2,0.234,0.333,0.449,0.782,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,,,,0.01,0.376,,0.24,0.107,-0.85,,-6.83,-0.91,-0.86,93.4,,93.0,87.7,80.6,,,,0.284,0.444,0.331,0.251,0.529,0.147,0.429,0.857,0.0,0.271,0.438,0.241,96.0,102.0,102.0,0.267,0.48,88.6,0.259,0.387,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,1:30 PM.,MIN,OAK,home,Sunny.,75,641154,1B,3,0,0,0,0,0,0,0,0,1,1,0.243,0.345,0.466,0.811,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,,,,0.073,0.407,,0.219,0.1,1.65,,-2.77,-0.84,-1.28,95.0,,94.5,84.5,82.4,,,,,,,0.208,0.352,0.259,0.426,0.639,0.142,0.23,0.446,0.341,95.0,104.0,105.0,0.201,-0.14,88.5,0.281,0.359,0.249,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.436,0.331
2024-06-22,1:07 PM.,MIN,OAK,home,Sunny.,76,641927,1B,3,1,1,0,0,1,1,0,0,0,1,0.25,0.353,0.48,0.833,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,94.0,99.0,103.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,,,,0.381,,0.118,0.011,-0.01,,,2.03,4.57,91.7,,,80.3,76.0,,,,0.095,0.162,0.307,0.258,0.506,0.222,,,,0.0,0.0,0.375,116.0,111.0,111.0,0.294,1.98,83.4,0.154,0.285,0.395,84.0,104.0,100.0,0.195,-0.86,86.2,0.279,0.504,0.229,,,,,,,,,,,,,,,,,,
2024-06-21,6:41 PM.,MIN,OAK,home,Clear.,63,663978,1B,2,1,2,1,0,0,3,0,1,0,0,0.247,0.354,0.454,0.808,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,106.0,102.0,103.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,,0.177,0.136,0.63,,,-0.21,-1.69,93.3,,,85.9,78.2,,,,0.264,0.434,0.254,0.277,0.4,0.243,,,,0.326,0.435,0.19,108.0,107.0,112.0,0.259,-1.51,82.9,0.283,0.519,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,12:37 PM.,KC,OAK,home,Partly Cloudy.,63,607625,1B,3,0,0,0,0,0,0,0,0,2,0,0.232,0.33,0.432,0.762,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,93.0,107.0,106.0,0.185,0.24,0.026,0.135,0.262,0.7,0.07,0.65,-0.67,1.44,92.2,85.7,92.1,85.2,79.4,0.105,0.421,0.351,0.213,0.387,0.2,0.234,0.392,0.176,0.274,0.381,0.129,0.178,0.271,0.339,93.0,100.0,98.0,0.069,0.08,87.4,0.208,0.333,0.291,97.0,103.0,103.0,0.082,2.86,90.1,0.228,0.228,0.23,,,,,,,0.215,0.28,0.285,,,,,,,0.375,0.75,0.109
2024-06-19,6:42 PM.,KC,OAK,home,Partly Cloudy.,60,666142,1B,4,0,1,1,0,0,0,0,0,0,1,0.239,0.34,0.446,0.786,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,,,,105.0,101.0,106.0,,,,132.0,106.0,114.0,,,,,0.418,,0.128,,0.85,,,-0.34,,95.4,,,86.0,,,,,0.21,0.305,0.337,0.213,0.361,0.231,,,,0.14,0.256,0.352,114.0,98.0,103.0,0.237,1.43,84.8,0.183,0.28,0.478,88.0,94.0,91.0,0.113,0.26,90.7,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
2024-06-18,6:40 PM.,KC,OAK,home,Partly Cloudy.,69,679525,1B,4,0,0,0,0,0,0,0,0,2,4,0.239,0.343,0.443,0.786,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,103.0,105.0,103.0,93.0,98.0,95.0,98.0,99.0,97.0,117.0,99.0,107.0,,,,0.138,0.37,,0.228,0.164,0.34,,-1.16,-0.57,-1.2,94.2,,93.6,86.5,82.8,,,,0.29,0.462,0.294,0.208,0.383,0.223,0.317,0.524,0.099,0.263,0.5,0.274,88.0,95.0,94.0,0.1,0.84,86.3,0.204,0.296,0.177,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.433,0.464
2024-06-16,1:10 PM.,MIN,OAK,away,Cloudy.,82,641927,1B,4,0,1,0,0,0,0,0,0,0,2,0.225,0.333,0.413,0.746,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,94.0,99.0,103.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,,,,0.381,,0.118,0.011,-0.01,,,2.03,4.57,91.7,,,80.3,76.0,,,,0.095,0.162,0.307,0.258,0.506,0.222,,,,0.0,0.0,0.375,116.0,111.0,111.0,0.294,1.98,83.4,0.154,0.285,0.395,84.0,104.0,100.0,0.195,-0.86,86.2,0.279,0.504,0.229,,,,,,,,,,,,,,,,,,
2024-06-16,6:41 PM.,MIN,OAK,away,Partly Cloudy.,87,663978,1B,4,2,3,0,0,1,2,0,0,1,1,0.25,0.357,0.464,0.821,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,106.0,102.0,103.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,,0.177,0.136,0.63,,,-0.21,-1.69,93.3,,,85.9,78.2,,,,0.264,0.434,0.254,0.277,0.4,0.243,,,,0.326,0.435,0.19,108.0,107.0,112.0,0.259,-1.51,82.9,0.283,0.519,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,7:10 PM.,MIN,OAK,away,Partly Cloudy.,80,680573,1B,5,0,1,0,0,0,0,0,0,3,5,0.224,0.337,0.421,0.758,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,106.0,103.0,102.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,,,,0.403,,0.312,0.093,0.82,,,0.76,1.68,93.1,,,86.4,76.1,,,,0.214,0.313,0.239,0.258,0.356,0.219,,,,0.186,0.326,0.221,103.0,106.0,113.0,0.193,-3.33,82.8,0.311,0.622,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,6:41 PM.,MIN,OAK,away,Clear.,81,657746,1B,4,1,1,0,0,1,2,0,0,0,0,0.225,0.345,0.437,0.782,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,101.0,103.0,94.0,0.06,0.485,0.221,0.234,,1.38,0.2,-0.77,-0.09,,94.0,88.6,92.9,83.1,,0.202,0.387,0.258,0.343,0.6,0.216,0.194,0.379,0.275,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207,0.37,0.337
2024-06-12,1:11 PM.,SD,OAK,away,Sunny.,70,650633,1B,4,1,1,0,0,0,1,0,1,1,2,0.224,0.35,0.403,0.753,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,,,,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,,,,0.279,0.241,,0.234,,-0.15,,0.68,-0.19,,93.7,,92.9,82.9,,,,,0.281,0.5,0.284,0.265,0.402,0.261,0.2,0.376,0.189,,,,88.0,103.0,97.0,0.246,1.61,86.7,0.207,0.286,0.362,,,,,,,,,,,,,,,,,,,,,,,,,0.206,0.304,0.345
2024-06-11,6:40 PM.,SD,OAK,away,Overcast.,65,681190,1B,3,1,2,0,0,1,2,0,1,1,2,0.222,0.347,0.413,0.76,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,124.0,101.0,106.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,,,,0.157,0.285,,0.1,0.197,-0.56,,-1.91,-0.16,-0.45,94.3,,94.2,82.4,82.2,,,,,,,0.301,0.462,0.222,0.429,0.571,0.106,0.234,0.422,0.239,96.0,99.0,96.0,0.124,-3.49,88.6,0.365,0.615,0.122,107.0,99.0,97.0,0.137,2.22,90.2,0.228,0.351,0.169,,,,,,,,,,,,,,,,0.229,0.396,0.247
2024-06-10,6:40 PM.,SD,OAK,away,Cloudy.,66,656302,1B,3,1,1,0,0,1,1,0,0,0,3,0.2,0.324,0.35,0.674,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,,,,123.0,95.0,102.0,,,,112.0,100.0,105.0,,,,,0.435,,0.471,,0.22,,,1.98,,96.9,,,87.2,,,,,0.159,0.257,0.447,0.235,0.39,0.203,,,,0.28,0.44,0.286,54.0,72.0,68.0,0.009,-4.13,69.7,0.25,1.0,0.2,113.0,89.0,90.0,0.006,-5.11,91.8,0.25,1.0,0.0,105.0,95.0,102.0,0.079,-0.95,82.3,,,,,,,,,,0.2,0.267,0.385
2024-06-09,1:07 PM.,TOR,OAK,home,Sunny.,67,670102,1B,3,1,1,0,0,0,0,0,1,0,1,0.193,0.324,0.298,0.622,670102,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.39,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.169,0.169,0.225,0.25,0.583,0.436,0.174,0.371,0.185,0.182,0.455,0.067,0.308,0.558,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,1:07 PM.,TOR,OAK,home,Cloudy.,65,592332,1B,3,0,0,0,0,0,0,0,0,1,3,0.185,0.313,0.296,0.609,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,,0.43,0.51,-3.21,-1.21,,93.9,86.0,93.3,82.7,,0.169,0.262,0.335,0.268,0.439,0.266,0.277,0.466,0.175,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,6:40 PM.,TOR,OAK,home,Clear.,63,605135,1B,2,0,1,0,0,0,0,0,1,0,2,0.196,0.328,0.314,0.642,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,101.0,91.0,102.0,64.0,103.0,94.0,96.0,101.0,97.0,120.0,96.0,106.0,87.0,90.0,86.0,0.407,0.045,0.043,0.118,0.137,-1.6,-2.64,-0.08,-0.88,-0.09,92.6,84.1,92.5,77.2,71.0,0.303,0.364,0.167,0.375,0.781,0.096,0.242,0.394,0.25,0.327,0.423,0.128,0.221,0.351,0.292,75.0,87.0,84.0,0.053,-2.29,84.5,0.321,0.607,0.158,79.0,101.0,91.0,0.197,0.44,89.6,0.188,0.316,0.268,,,,,,,,,,,,,,,,0.154,0.231,0.458
2024-06-06,12:37 PM.,SEA,OAK,home,Sunny.,69,693433,1B,3,0,1,0,0,0,0,0,0,1,1,0.184,0.31,0.306,0.616,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,,,,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,,,,0.23,0.489,,0.187,,1.44,,1.85,1.23,,94.8,,94.7,84.2,,,,,0.265,0.529,0.241,0.218,0.355,0.273,0.234,0.315,0.097,,,,91.0,104.0,100.0,0.094,0.0,89.6,0.186,0.373,0.207,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.417
2024-06-05,6:41 PM.,SEA,OAK,home,Clear.,77,669302,1B,0,0,0,0,0,0,0,0,0,0,0,0.174,0.309,0.304,0.613,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,99.0,96.0,104.0,0.015,0.308,0.134,0.32,0.118,1.41,1.18,0.32,1.72,0.81,96.6,84.5,95.5,88.4,83.2,0.101,0.162,0.506,0.21,0.375,0.368,0.204,0.383,0.193,0.286,0.286,0.05,0.181,0.301,0.354,,,,,,,,,,116.0,104.0,103.0,0.106,0.14,92.3,0.247,0.483,0.272,,,,,,,,,,,,,,,,,,
2024-06-02,1:35 PM.,ATL,OAK,away,Cloudy.,77,450203,1B,1,0,0,0,0,0,0,0,0,1,1,0.174,0.309,0.304,0.613,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.49,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.327,0.408,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,,,,,,,0.099,0.289,,,0.424,-1.4,,0.39,,0.78,94.1,,93.5,,81.5,,,,,,,0.281,0.517,0.193,0.333,0.433,0.07,0.2,0.309,0.342,86.0,97.0,93.0,0.11,-1.38,85.0,0.292,0.6,0.333,73.0,92.0,86.0,0.078,-0.75,88.5,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,
2024-06-01,4:11 PM.,ATL,OAK,away,Cloudy.,75,519242,1B,1,0,0,0,0,0,0,0,0,1,0,0.178,0.302,0.311,0.613,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,,,,96.0,105.0,101.0,113.0,100.0,96.0,105.0,100.0,104.0,,,,0.072,0.378,,0.403,,-0.12,,-1.99,2.16,,94.8,,94.2,78.6,,,,,0.171,0.236,0.427,0.281,0.443,0.241,0.327,0.551,0.133,,,,64.0,107.0,98.0,0.147,2.97,87.1,0.159,0.195,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,7:20 PM.,ATL,OAK,away,Partly Cloudy.,78,625643,1B,2,0,0,0,0,0,0,0,2,1,2,0.182,0.308,0.318,0.626,625643,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.99,3.94,135.2,102.0,96.0,101.0,0.75,9.82,2.79,7.16,0.66,1.03,0.279,0.365,0.142,0.305,0.439,84.0,99.0,104.0,91.0,103.0,99.0,,,,113.0,100.0,105.0,,,,,0.552,,0.294,0.116,1.19,,,1.45,1.61,95.5,,,85.0,77.0,,,,0.168,0.257,0.443,0.266,0.369,0.165,,,,0.151,0.264,0.364,75.0,110.0,105.0,0.038,-3.58,86.1,0.263,0.737,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,1:10 PM.,TB,OAK,away,Dome.,72,542888,1B,1,0,0,0,0,0,0,0,1,0,2,0.19,0.292,0.333,0.625,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,,,,86.0,110.0,104.0,95.0,100.0,97.0,126.0,114.0,117.0,,,,0.271,0.332,,0.082,,0.72,,-1.36,-0.2,,93.3,,93.6,84.5,,,,,0.167,0.333,0.273,0.198,0.341,0.333,0.388,0.459,0.107,,,,,,,,,,,,,99.0,103.0,101.0,0.315,-1.23,90.5,0.314,0.557,0.205,,,,,,,,,,,,,,,,0.214,0.357,0.25
2024-05-29,6:50 PM.,TB,OAK,away,Dome.,72,686752,1B,2,0,0,0,0,0,0,0,0,1,0,0.195,0.283,0.341,0.624,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,,0.173,0.027,1.07,,,0.51,-1.47,94.9,,,89.0,80.6,,,,0.267,0.407,0.317,0.181,0.33,0.316,,,,0.167,0.167,0.5,118.0,105.0,117.0,0.235,-0.47,85.8,0.216,0.353,0.286,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,,,,,,,
2024-05-28,6:50 PM.,TB,OAK,away,Dome.,72,641793,1B,1,0,0,0,0,0,0,0,0,1,0,0.205,0.295,0.359,0.654,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,104.0,106.0,112.0,0.148,0.221,0.232,0.399,,0.58,-0.84,-0.6,0.45,,92.4,83.0,91.6,85.7,,0.258,0.423,0.344,0.257,0.427,0.227,0.245,0.358,0.191,0.265,0.439,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406,0.594,0.115
2024-05-25,1:08 PM.,HOU,OAK,home,Cloudy.,57,681293,1B,3,0,0,0,0,0,0,0,1,2,5,0.211,0.302,0.368,0.67,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,118.0,98.0,104.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,,,,,0.41,,0.108,0.2,-1.33,,,0.99,0.8,94.1,,,80.8,78.4,,,,,,,0.303,0.528,0.198,,,,0.171,0.282,0.424,89.0,97.0,90.0,0.086,-2.52,85.5,0.395,0.512,0.378,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,,,,,,,,0.113,0.226,0.386
2024-05-23,12:37 PM.,COL,OAK,home,Sunny.,65,663372,PH,0,0,0,0,0,0,1,0,1,0,0,0.229,0.308,0.4,0.708,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,108.0,107.0,113.0,81.0,102.0,96.0,93.0,93.0,89.0,109.0,99.0,104.0,,,,0.128,0.37,,0.254,0.101,0.63,,-0.45,-0.87,1.28,94.6,,94.2,87.4,79.2,,,,0.355,0.523,0.226,0.24,0.376,0.177,0.299,0.403,0.159,0.164,0.26,0.248,117.0,95.0,102.0,0.147,-1.02,85.2,0.299,0.485,0.394,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.375,0.35
2024-05-22,6:40 PM.,COL,OAK,home,Clear.,64,596295,1B,1,0,0,0,0,0,0,0,0,1,1,0.229,0.289,0.4,0.689,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,,,,71.0,98.0,91.0,51.0,110.0,96.0,91.0,103.0,102.0,,,,0.001,0.404,,0.167,,-1.23,,-42.96,-0.17,,90.4,,90.1,83.8,,,,,0.274,0.513,0.22,0.305,0.6,0.096,,,,0.22,0.368,0.269,82.0,103.0,99.0,0.205,-0.15,81.1,0.28,0.409,0.273,,,,,,,,,,93.0,109.0,107.0,0.224,-0.08,77.6,,,,,,,,,,,,
2024-05-21,6:40 PM.,COL,OAK,home,Clear.,72,615698,1B,4,0,0,0,0,0,0,0,0,3,4,0.235,0.297,0.412,0.709,615698,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.31,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,98.0,101.0,104.0,,,,79.0,95.0,89.0,,,,109.0,94.0,97.0,0.402,,0.32,,0.126,,0.4,-2.0,,-0.77,,86.5,93.8,,79.6,0.206,0.314,0.234,,,,,,,0.35,0.596,0.184,0.25,0.531,0.282,88.0,97.0,103.0,0.018,1.81,84.9,0.222,0.222,0.167,76.0,96.0,93.0,0.135,-0.41,87.8,0.296,0.507,0.203,,,,,,,,,,,,,,,,,,
2024-05-19,1:11 PM.,KC,OAK,away,Sunny.,85,663903,1B,5,0,1,1,0,0,1,0,0,2,1,0.267,0.333,0.467,0.8,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,-2.09,,0.77,0.0,,91.6,,92.2,82.9,,,,,0.207,0.361,0.354,0.326,0.609,0.197,0.267,0.389,0.127,,,,80.0,77.0,69.0,0.019,-5.71,88.1,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.571,0.35
2024-05-18,6:10 PM.,KC,OAK,away,Clear.,87,607625,1B,3,0,0,0,0,0,0,0,0,2,2,0.28,0.357,0.48,0.837,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,93.0,107.0,106.0,0.185,0.24,0.026,0.135,0.262,0.7,0.07,0.65,-0.67,1.44,92.2,85.7,92.1,85.2,79.4,0.105,0.421,0.351,0.213,0.387,0.2,0.234,0.392,0.176,0.274,0.381,0.129,0.178,0.271,0.339,93.0,100.0,98.0,0.069,0.08,87.4,0.208,0.333,0.291,97.0,103.0,103.0,0.082,2.86,90.1,0.228,0.228,0.23,,,,,,,0.215,0.28,0.285,,,,,,,0.375,0.75,0.109
