date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,CU%,wFS/C,wSI/C,wCU/C,vFS,vSI,vCU,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff
2024-05-25,1:11 PM.,TEX,MIN,home,Partly Cloudy.,72,547179,DH,4,2,2,0,0,1,3,0,0,1,4,0.215,0.278,0.423,0.701,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,84.0,95.0,89.0,126.0,98.0,108.0,94.0,92.0,91.0,0.272,0.1,0.149,0.188,1.0,0.04,-1.51,1.94,93.8,90.1,84.6,83.9,0.155,0.309,0.184,0.368,0.632,0.253,0.122,0.173,0.373,0.235,0.51,0.236,102.0,93.0,96.0,81.0,102.0,94.0,,,,0.212,,0.079,,-0.25,0.02,,93.6,81.7,0.291,0.441,0.062,,,,0.217,0.348,0.352,,,,,,,,,,,,,,,,0.19,0.429,0.291
2024-05-24,6:11 PM.,TEX,MIN,home,Partly Cloudy.,67,570632,1B,3,1,1,0,0,1,1,0,0,2,1,0.206,0.271,0.397,0.668,570632,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.43,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.297,0.397,76.0,94.0,88.0,88.0,97.0,93.0,76.0,99.0,98.0,,,,0.063,,0.341,0.187,-2.67,,-0.19,-0.66,96.4,,88.7,87.0,0.385,0.769,0.167,0.242,0.363,0.331,0.2,0.471,0.321,,,,,,,91.0,99.0,96.0,,,,0.409,,,,0.74,,,96.0,,0.271,0.372,0.121,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,1:05 PM.,WSH,MIN,away,Sunny.,85,663623,1B,2,0,1,0,0,0,0,0,0,0,0,0.203,0.27,0.374,0.644,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.41,4.31,187.2,103.0,94.0,101.0,0.803,7.48,2.49,8.3,1.39,1.2,0.241,0.424,0.181,0.334,0.462,99.0,91.0,93.0,82.0,104.0,97.0,110.0,115.0,117.0,78.0,102.0,93.0,0.379,0.065,0.003,0.035,0.44,0.06,-14.34,1.34,93.9,89.9,88.4,85.9,0.204,0.381,0.235,,,,0.125,0.125,0.349,0.283,0.522,0.204,110.0,104.0,106.0,97.0,102.0,102.0,,,,0.205,,0.313,,-0.64,0.24,,93.3,81.1,0.325,0.497,0.149,,,,0.226,0.42,0.251,,,,,,,,,,,,,,,,,,
2024-05-21,6:45 PM.,WSH,MIN,away,Partly Cloudy.,83,571578,1B,1,0,0,0,0,0,0,0,0,0,0,0.198,0.267,0.372,0.639,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,55.0,97.0,84.0,88.0,97.0,97.0,76.0,107.0,98.0,0.076,0.192,0.343,0.034,-1.46,-0.37,0.41,-5.53,91.3,85.7,81.0,80.0,0.311,0.578,0.133,0.216,0.335,0.354,0.409,0.773,0.279,0.301,0.434,0.223,73.0,100.0,97.0,71.0,103.0,92.0,,,,0.338,,0.016,,-1.9,-2.3,,91.5,70.0,0.339,0.567,0.091,,,,0.5,1.25,0.526,,,,,,,0.001,4.71,63.2,,,,,,,,,
2024-05-19,1:42 PM.,CLE,MIN,away,Sunny.,77,676440,LF,3,0,0,0,0,0,0,0,1,1,3,0.2,0.269,0.375,0.644,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,0.434,,0.278,0.18,-0.69,,1.74,0.13,94.6,,82.5,86.2,0.282,0.476,0.213,0.196,0.411,0.299,0.238,0.431,0.291,0.141,0.225,0.368,119.0,109.0,112.0,89.0,64.0,93.0,,,,0.003,,0.105,,-1.41,-0.9,,93.9,81.3,,,,,,,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,
2024-05-18,6:10 PM.,CLE,MIN,away,Clear.,66,671106,LF,1,0,0,0,0,0,0,0,0,1,1,0.205,0.269,0.385,0.654,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,92.0,94.0,60.0,98.0,88.0,89.0,98.0,86.0,91.0,97.0,96.0,0.484,0.146,0.187,0.183,-1.54,-0.03,-2.55,-0.92,91.2,85.3,81.7,78.6,0.342,0.609,0.147,,,,0.237,0.438,0.269,0.245,0.491,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,0.576,0.333
2024-05-17,7:11 PM.,CLE,MIN,away,Cloudy.,66,663474,LF,2,1,1,0,0,1,1,0,1,1,0,0.207,0.271,0.388,0.659,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,106.0,87.0,90.0,,,,0.524,,0.21,,-2.18,,1.48,,91.1,,,85.4,0.303,0.652,0.103,0.143,0.143,0.376,,,,,,,97.0,102.0,100.0,,,,,,,,,0.266,,,-0.16,,,77.7,,,,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,
2024-05-16,12:11 PM.,NYY,MIN,home,Partly Cloudy.,60,657376,LF,3,0,0,0,0,0,0,0,0,1,2,0.202,0.262,0.36,0.622,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,,,,136.0,94.0,102.0,106.0,102.0,100.0,,0.35,0.252,0.006,,0.53,1.21,-13.05,,92.4,87.1,85.2,,,,,,,0.667,1.0,0.0,0.256,0.38,0.322,,,,83.0,94.0,85.0,,,,0.21,,,,-0.75,,,94.3,,0.267,0.483,0.203,,,,0.143,0.19,0.33,,,,150.0,102.0,113.0,0.182,0.89,83.8,,,,,,,0.21,0.323,0.297
2024-05-15,6:41 PM.,NYY,MIN,home,Cloudy.,71,573186,LF,2,0,0,0,0,0,0,0,1,0,1,0.207,0.268,0.369,0.637,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,48.0,88.0,79.0,93.0,102.0,102.0,106.0,101.0,99.0,0.032,0.182,0.16,,-4.01,-0.26,-2.37,,89.9,88.1,,85.3,0.455,0.636,0.259,0.258,0.386,0.272,,,,0.296,0.519,0.187,94.0,89.0,94.0,90.0,94.0,90.0,82.0,99.0,93.0,0.351,0.111,0.165,-0.31,-0.03,-0.03,83.3,90.0,81.3,0.306,0.466,0.12,0.235,0.309,0.241,0.0,0.0,0.265,0.309,0.515,0.313,,,,,,,,,,,,,,,
2024-05-14,6:42 PM.,NYY,MIN,home,Clear.,71,607074,PH,1,0,0,0,0,0,0,0,0,0,0,0.211,0.267,0.376,0.643,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.129,0.05,-3.11,-0.4,1.44,95.4,91.8,85.5,86.8,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.353,0.647,0.255,103.0,86.0,93.0,,,,,,,,,0.083,,,-1.32,,,81.0,,,,,,,0.281,0.531,0.276,,,,,,,,,,,,,,,,,,
2024-05-12,1:38 PM.,TOR,MIN,away,Partly Cloudy.,60,666201,LF,3,1,0,0,0,0,0,0,0,1,3,0.213,0.269,0.38,0.649,666201,alekmanoah,Manoah,Right,Alek Manoah,TOR,3.7,4.14,24.1,95.0,86.0,92.0,0.737,9.62,2.96,6.29,1.85,0.85,0.215,0.508,0.123,0.292,0.416,82.0,98.0,103.0,89.0,92.0,87.0,93.0,100.0,99.0,,,,0.275,,0.305,0.148,-0.19,,-0.36,-1.14,93.4,,87.5,81.0,0.143,0.19,0.341,0.219,0.438,0.3,0.267,0.867,0.297,,,,,,,77.0,92.0,83.0,,,,0.272,,,,1.91,,,93.5,,0.136,0.136,0.191,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,3:07 PM.,TOR,MIN,away,Roof Closed.,68,592332,LF,4,0,1,0,0,0,1,0,0,1,2,0.219,0.276,0.39,0.666,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,88.0,90.0,95.0,,,,0.528,,0.084,,0.43,,-1.21,,93.9,,,82.7,0.277,0.466,0.175,0.268,0.439,0.266,,,,,,,,,,90.0,102.0,94.0,88.0,108.0,106.0,0.054,0.334,,0.51,-3.21,,86.0,93.3,,0.316,0.579,0.117,0.169,0.262,0.335,,,,,,,,,,,,,,,,,,,,,
2024-05-08,6:41 PM.,SEA,MIN,home,Partly Cloudy.,75,669923,1B,3,0,0,0,0,0,0,0,0,0,1,0.218,0.277,0.396,0.673,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,110.0,104.0,110.0,97.0,99.0,93.0,0.339,0.004,0.237,,0.46,0.79,1.28,,96.0,92.3,,87.2,0.221,0.458,0.291,0.226,0.316,0.271,,,,,,,,,,106.0,108.0,108.0,109.0,100.0,108.0,0.236,0.102,,-2.05,1.5,,86.0,96.0,,0.263,0.354,0.105,0.253,0.413,0.295,0.333,0.439,0.286,,,,114.0,110.0,113.0,0.082,-1.95,83.4,73.9,0.0,-3.5,,,,,,
2024-05-07,6:41 PM.,SEA,MIN,home,Partly Cloudy.,68,676106,LF,3,0,0,0,0,0,0,0,0,0,0,0.224,0.284,0.408,0.692,676106,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.94,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,97.0,94.0,95.0,,,,0.326,,0.165,0.211,0.6,,-3.11,0.03,93.4,,86.5,84.1,0.253,0.443,0.226,0.3,0.6,0.317,0.185,0.323,0.239,,,,,,,90.0,100.0,94.0,,,,0.298,,,,-1.17,,,93.2,,0.323,0.538,0.149,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,6:41 PM.,SEA,MIN,home,Partly Cloudy.,72,622491,LF,3,0,0,0,0,0,0,0,0,3,0,0.232,0.292,0.421,0.713,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,72.0,106.0,108.0,,,,0.454,,0.224,0.143,0.97,,0.65,-1.63,95.6,,88.1,85.7,0.203,0.365,0.273,0.207,0.357,0.358,0.287,0.545,0.265,,,,,,,100.0,102.0,98.0,,,,0.179,,,,-0.41,,,95.6,,0.298,0.457,0.105,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,1:11 PM.,BOS,MIN,home,Partly Cloudy.,68,681867,LF,2,0,0,0,0,0,0,0,0,1,0,0.239,0.301,0.435,0.736,681867,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.08,4.31,99.1,102.0,100.0,99.0,0.848,6.61,2.81,9.33,0.91,1.51,0.208,0.486,0.153,0.358,0.41,99.0,103.0,102.0,,,,110.0,95.0,99.0,79.0,103.0,93.0,,0.154,0.288,0.261,,0.64,-1.92,0.55,,86.4,84.4,77.1,,,,0.429,0.857,0.154,0.256,0.338,0.171,0.163,0.306,0.294,,,,102.0,108.0,100.0,,,,0.297,,,,0.48,,,89.1,,0.33,0.511,0.073,,,,,,,,,,,,,,,,,,,,,,0.287,0.479,0.207
2024-05-04,1:11 PM.,BOS,MIN,home,Overcast.,52,657514,PH,1,0,0,0,0,0,0,0,0,0,2,0.244,0.307,0.444,0.751,657514,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,4.06,3.88,51.0,97.0,92.0,93.0,0.802,9.88,3.88,8.82,1.06,1.37,0.225,0.401,0.162,0.31,0.489,,,,,,,82.0,98.0,98.0,132.0,88.0,81.0,,0.112,0.071,,,-0.74,1.71,,,86.8,,84.2,,,,0.25,0.375,0.25,,,,0.364,0.455,0.086,92.0,93.0,97.0,84.0,103.0,93.0,,,,0.466,,0.352,,0.17,-0.62,,91.4,78.9,0.29,0.47,0.17,,,,0.197,0.316,0.312,,,,,,,,,,,,,,,,,,
2024-05-03,7:11 PM.,BOS,MIN,home,Cloudy.,69,656557,LF,4,1,0,0,0,0,0,0,0,1,4,0.247,0.31,0.449,0.759,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,116.0,98.0,108.0,95.0,93.0,93.0,,0.015,0.414,,,-0.95,0.54,,,87.1,,83.2,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,,1.74,0.67,,88.4,93.5,,0.27,0.325,0.142,0.195,0.265,0.208,,,,,,,,,,,,,,,,,,,0.23,0.357,0.302
2024-05-01,1:11 PM.,CWS,MIN,away,Sunny.,75,623167,LF,3,2,1,0,0,1,1,0,1,1,0,0.259,0.323,0.471,0.794,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,2.0,93.0,82.0,148.0,102.0,103.0,47.0,101.0,90.0,0.37,0.261,0.087,0.157,-0.64,-0.75,-2.65,-1.32,91.3,87.4,81.3,80.0,0.261,0.473,0.132,0.361,0.475,0.271,0.257,0.436,0.379,0.319,0.536,0.218,83.0,98.0,101.0,74.0,108.0,87.0,,,,0.002,,0.122,,2.01,0.43,,91.4,72.0,,,,,,,0.246,0.393,0.308,,,,,,,,,,,,,,,,,,
2024-04-30,6:40 PM.,CWS,MIN,away,Clear.,70,647336,LF,2,0,0,0,0,0,0,0,0,1,0,0.256,0.315,0.439,0.754,647336,michaelsoroka,Soroka,Right,Michael Soroka,CHW,4.74,4.59,79.2,95.0,96.0,94.0,0.775,9.49,4.97,7.46,1.47,0.94,0.269,0.472,0.176,0.292,0.4,113.0,85.0,92.0,96.0,98.0,95.0,103.0,98.0,96.0,,,,0.325,,0.366,0.097,0.28,,0.39,-3.52,93.5,,82.1,81.9,0.195,0.354,0.21,0.168,0.317,0.417,0.321,0.643,0.13,,,,,,,77.0,92.0,88.0,,,,0.212,,,,-1.33,,,92.3,,0.289,0.518,0.087,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,6:41 PM.,CWS,MIN,away,Cloudy.,69,676979,LF,1,0,0,0,0,0,0,0,0,0,1,0.263,0.322,0.45,0.772,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,104.0,103.0,103.0,138.0,102.0,107.0,94.0,105.0,103.0,0.537,0.284,0.098,0.059,1.66,-0.14,-2.29,-0.36,97.2,91.6,91.0,84.3,0.198,0.295,0.314,,,,0.184,0.289,0.339,0.268,0.458,0.334,,,,123.0,98.0,97.0,,,,0.021,,,,4.04,,,97.9,,0.154,0.154,0.321,,,,,,,,,,,,,,,,,,,,,,0.228,0.561,0.422
2024-04-28,1:09 PM.,LAA,MIN,away,Sunny.,73,672282,RF,2,1,1,1,0,0,2,0,0,1,1,0.266,0.326,0.456,0.782,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,92.0,96.0,97.0,86.0,96.0,92.0,117.0,106.0,114.0,,,,0.468,,0.244,0.142,-0.56,,-0.44,-1.18,93.8,,84.7,86.2,0.278,0.508,0.253,0.22,0.39,0.368,0.351,0.544,0.319,,,,89.0,100.0,103.0,,,,,,,,,0.146,,,-3.5,,,75.0,,,,,,,0.37,0.804,0.216,,,,,,,,,,,,,,,,,,
2024-04-27,6:38 PM.,LAA,MIN,away,Clear.,67,667755,LF,4,2,1,0,0,0,2,0,1,0,1,0.26,0.322,0.442,0.764,667755,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.14,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.294,0.404,,,,96.0,92.0,86.0,117.0,92.0,99.0,,,,0.146,,0.055,,-2.05,,0.02,,98.8,,,91.5,0.356,0.622,0.103,0.143,0.214,0.463,,,,,,,,,,95.0,95.0,96.0,120.0,100.0,112.0,0.464,0.081,,0.8,2.22,,92.7,97.7,,0.214,0.26,0.167,0.15,0.3,0.329,0.226,0.376,0.402,,,,98.0,96.0,108.0,0.254,-0.42,86.4,,,,,,,,,
2024-04-25,12:11 PM.,CWS,MIN,home,Partly Cloudy.,61,647336,LF,3,0,0,0,0,0,0,0,1,0,1,0.26,0.321,0.452,0.773,647336,michaelsoroka,Soroka,Right,Michael Soroka,CHW,4.74,4.59,79.2,95.0,96.0,94.0,0.775,9.49,4.97,7.46,1.47,0.94,0.269,0.472,0.176,0.292,0.4,113.0,85.0,92.0,96.0,98.0,95.0,103.0,98.0,96.0,,,,0.325,,0.366,0.097,0.28,,0.39,-3.52,93.5,,82.1,81.9,0.195,0.354,0.21,0.168,0.317,0.417,0.321,0.643,0.13,,,,,,,77.0,92.0,88.0,,,,0.212,,,,-1.33,,,92.3,,0.289,0.518,0.087,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23,6:41 PM.,CWS,MIN,home,Partly Cloudy.,52,607200,DH,5,0,1,0,0,0,1,0,0,4,1,0.271,0.325,0.471,0.796,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,17.0,112.0,76.0,126.0,101.0,106.0,78.0,104.0,97.0,0.003,0.323,0.202,0.164,-6.18,0.43,1.28,-0.54,92.9,89.9,87.7,83.5,0.5,0.5,0.0,,,,0.228,0.351,0.165,0.262,0.47,0.232,,,,76.0,105.0,93.0,,,,0.308,,,,0.59,,,93.0,,0.25,0.358,0.202,,,,,,,,,,,,,,,,,,,,,,0.165,0.309,0.251
2024-04-22,6:41 PM.,CWS,MIN,home,Partly Cloudy.,65,686563,1B,4,1,1,0,0,0,0,0,0,0,0,0.277,0.333,0.492,0.825,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,117.0,100.0,107.0,79.0,101.0,93.0,0.123,0.192,0.218,0.187,-1.13,0.39,-1.39,-0.22,94.3,90.2,85.7,81.9,0.25,0.411,0.252,,,,0.248,0.394,0.269,0.263,0.45,0.191,,,,86.0,100.0,93.0,,,,0.28,,,,0.44,,,93.3,,0.287,0.449,0.132,,,,,,,,,,,,,,,,,,,,,,0.255,0.489,0.282
2024-04-21,1:10 PM.,DET,MIN,home,Sunny.,56,663554,DH,3,0,1,0,0,0,0,0,1,1,0,0.279,0.338,0.508,0.846,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,106.0,105.0,102.0,107.0,101.0,102.0,,,,0.386,,0.277,,-0.47,,-0.46,,95.5,,,85.7,0.306,0.428,0.205,0.271,0.5,0.218,,,,,,,,,,92.0,108.0,105.0,112.0,99.0,102.0,0.08,0.181,,-1.06,1.3,,86.2,95.5,,0.293,0.341,0.08,0.286,0.405,0.322,0.261,0.522,0.216,,,,102.0,90.0,94.0,0.075,-2.21,79.6,,,,,,,,,
2024-04-20,1:11 PM.,DET,MIN,home,Partly Cloudy.,42,681857,1B,3,0,0,0,0,0,0,0,0,1,2,0.276,0.328,0.517,0.845,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,102.0,97.0,105.0,70.0,94.0,86.0,111.0,97.0,103.0,,,,0.234,,0.278,0.223,-0.39,,2.08,-0.05,94.2,,86.5,84.8,0.277,0.386,0.101,0.143,0.194,0.455,0.222,0.344,0.429,,,,92.0,91.0,90.0,75.0,103.0,95.0,,,,0.205,,0.06,,1.85,-3.32,,94.2,79.0,0.284,0.385,0.076,,,,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,
2024-04-19,7:12 PM.,DET,MIN,home,Overcast.,38,656427,RF,3,1,1,1,0,0,0,0,0,2,2,0.291,0.344,0.545,0.889,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,95.0,102.0,102.0,,,,0.441,,0.29,0.027,0.5,,0.02,-0.55,93.3,,85.7,84.7,0.245,0.401,0.238,0.222,0.455,0.363,0.111,0.333,0.111,,,,,,,75.0,85.0,72.0,,,,0.023,,,,-5.05,,,90.6,,0.6,1.2,0.4,,,,0.164,0.219,0.436,,,,101.0,103.0,107.0,0.218,2.19,77.4,,,,,,,,,
2024-04-17,1:07 PM.,BAL,MIN,away,Cloudy.,68,544150,RF,3,0,1,1,0,0,0,0,1,0,1,0.288,0.345,0.538,0.883,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,99.0,100.0,106.0,90.0,101.0,96.0,,,,74.0,99.0,92.0,0.5,0.195,,0.172,-0.36,0.73,,-0.5,94.8,86.3,86.1,,0.276,0.469,0.228,,,,0.274,0.434,0.228,0.24,0.365,0.308,94.0,99.0,98.0,,,,,,,,,0.132,,,0.41,,,79.0,,,,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,
2024-04-16,6:37 PM.,BAL,MIN,away,Clear.,71,680570,1B,4,1,1,0,0,0,1,0,0,1,3,0.286,0.333,0.531,0.864,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,140.0,101.0,108.0,113.0,102.0,106.0,118.0,101.0,108.0,,,,0.465,,0.158,0.21,-0.38,,-0.96,1.63,96.1,,83.1,86.5,0.291,0.413,0.269,0.25,0.563,0.361,0.161,0.306,0.348,,,,114.0,103.0,107.0,133.0,102.0,111.0,,,,0.012,,0.155,,5.3,0.29,,96.1,81.3,0.167,0.333,0.294,,,,0.26,0.38,0.241,,,,,,,,,,,,,,,,,,
2024-04-15,6:36 PM.,BAL,MIN,away,Partly Cloudy.,80,608344,RF,1,0,0,0,0,0,0,0,0,1,2,0.289,0.34,0.556,0.896,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,65.0,108.0,100.0,62.0,99.0,85.0,85.0,121.0,119.0,86.0,102.0,91.0,0.264,0.109,0.041,0.134,-1.16,-0.64,-3.18,-1.52,91.9,85.9,84.9,78.1,0.296,0.592,0.163,0.25,0.438,0.196,0.282,0.474,0.243,0.327,0.551,0.181,102.0,98.0,102.0,75.0,101.0,89.0,,,,0.2,,0.252,,-0.49,-0.38,,91.5,77.3,0.307,0.485,0.088,,,,0.283,0.424,0.189,,,,,,,,,,,,,,,,,,
2024-04-14,1:41 PM.,DET,MIN,away,Sunny.,78,656427,RF,4,0,1,0,0,0,0,0,0,1,3,0.295,0.347,0.568,0.915,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,95.0,102.0,102.0,,,,0.441,,0.29,0.027,0.5,,0.02,-0.55,93.3,,85.7,84.7,0.245,0.401,0.238,0.222,0.455,0.363,0.111,0.333,0.111,,,,,,,75.0,85.0,72.0,,,,0.023,,,,-5.05,,,90.6,,0.6,1.2,0.4,,,,0.164,0.219,0.436,,,,101.0,103.0,107.0,0.218,2.19,77.4,,,,,,,,,
