date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO
2023/05/07,1:39 PM.,BOS,PHI,home,Partly Cloudy.,76,656557,CF,3,0,0,0,0,0,0,0,0,1,0,.314,.402,.578,.980,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.123,0.353,0.418,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,,93.4,,0.306,0.507,0.187,,,,,,,0.325,0.55,0.157,113.0,99.0,107.0,0.383,0.98,83.9,0.178,0.301,0.387,80.0,100.0,92.0,67.0,105.0,92.0,0.108,0.114,0.73,-1.52,91.3,87.6,0.31,0.452,0.40399999999999997,0.229,0.354,0.21600000000000003,,,,,,,,,,,,,,,
2023/05/06,7:16 PM.,BOS,PHI,home,Partly Cloudy.,72,446372,CF,4,0,1,0,0,0,0,0,0,1,3,.323,.412,.596,1.008,446372,coreykluber,Kluber,Right,Corey Kluber,BOS,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.216,0.495,0.137,0.3,0.421,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,0.263,0.023,0.282,0.159,-0.55,-4.75,-0.11,0.67,88.1,82.1,88.2,80.5,0.404,0.86,0.10099999999999999,,,,0.19,0.262,0.3,,,,,,,,,,,,,107.0,96.0,93.0,,,,0.274,,-3.12,,86.1,,,,,0.333,0.75,0.184,0.247,0.479,0.261,,,,,,,,,,,,
2023/05/05,7:08 PM.,BOS,PHI,home,Partly Cloudy.,59,519242,PH,0,0,0,0,0,0,0,0,1,0,0,.326,.418,.611,1.029,519242,chrissale,Sale,Left,Chris Sale,BOS,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,81.0,103.0,99.0,,,,99.0,102.0,100.0,98.0,94.0,96.0,0.062,0.432,,0.131,0.46,-1.13,,-1.09,93.9,86.1,93.3,,0.267,0.5,0.16699999999999998,,,,0.309,0.473,0.322,0.252,0.437,0.23399999999999999,92.0,98.0,100.0,0.375,0.7,77.8,0.162,0.358,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/03,1:10 PM.,LAD,PHI,away,Cloudy.,64,694813,CF,3,1,1,0,0,0,0,0,0,1,3,.326,.413,.611,1.024,694813,gavinstone,Stone,Right,Gavin Stone,LAD,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.487,0.139,0.365,0.375,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,0.143,0.28,0.004,0.342,-5.4,1.55,0.26,-0.55,94.0,85.8,94.6,79.5,0.182,0.227,0.16699999999999998,,,,0.24,0.48,0.414,0.552,0.966,0.235,105.0,106.0,98.0,0.064,-2.44,85.8,0.385,0.385,0.4,99.0,100.0,102.0,,,,0.168,,-4.42,,90.5,,,,,0.409,0.909,0.233,,,,,,,,,,,,,,,
2023/05/02,7:09 PM.,LAD,PHI,away,Clear.,57,628711,CF,3,0,0,0,0,0,0,0,0,3,1,.326,.410,.620,1.030,628711,juliourias,"Urías, J",Left,Julio Urías,LAD,4.6,4.16,117.1,105.0,105.0,107.0,0.788,8.97,1.84,8.59,1.84,0.82,0.234,0.471,0.192,0.312,0.453,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,0.451,0.3,0.157,0.02,,0.84,-3.03,92.7,86.1,,79.2,,,,0.233,0.457,0.22899999999999998,0.296,0.593,0.299,0.267,0.503,0.218,,,,,,,,,,109.0,124.0,127.0,,,,0.092,,-0.42,,87.1,,,,,0.186,0.322,0.278,,,,,,,,,,,,,,,
2023/05/01,7:10 PM.,LAD,PHI,away,Partly Cloudy.,59,664062,CF,4,0,2,0,0,0,0,0,0,1,3,.337,.422,.640,1.062,664062,tonygonsolin,Gonsolin,Right,Tony Gonsolin,LAD,4.98,5.89,103.0,97.0,97.0,98.0,0.803,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.388,,,,107.0,83.0,90.0,80.0,99.0,91.0,,,,,0.395,0.151,,1.42,,-2.12,,92.4,,,80.9,,,,,,,,,,0.221,0.436,0.157,90.0,103.0,108.0,0.183,-0.82,86.8,0.268,0.439,0.253,,,,120.0,98.0,106.0,,0.272,,0.21,,83.0,0.181,0.315,0.27,,,,0.313,0.656,0.209,,,,,,,,,,,,
2023/04/30,6:10 PM.,HOU,PHI,away,Roof Closed.,73,664353,CF,3,0,0,0,0,0,0,0,1,1,3,.329,.418,.647,1.065,664353,joseurquidy,Urquidy,Right,José Urquidy,HOU,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.202,0.266,0.391,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,0.096,0.385,0.115,0.216,-1.58,-1.38,0.77,1.98,93.1,86.1,93.8,79.6,0.405,0.432,0.059000000000000004,,,,0.172,0.259,0.35200000000000004,0.287,0.632,0.193,120.0,100.0,108.0,0.188,-1.1,80.6,0.262,0.476,0.368,,,,,,,,,,,,,,,,,,,0.174,0.261,0.271,,,,,,,,,,,,
2023/04/29,4:10 PM.,HOU,PHI,away,Roof Closed.,73,664299,CF,4,2,1,1,0,0,0,0,1,2,2,.341,.426,.671,1.097,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,,0.584,,0.041,0.44,,,-1.29,92.7,83.7,,,,,,,,,0.28,0.36,0.392,0.236,0.455,0.265,108.0,95.0,102.0,0.3,-0.09,79.5,0.211,0.367,0.287,,,,,,,,,,,,,,,,,,,0.268,0.366,0.195,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,
2023/04/28,7:11 PM.,HOU,PHI,away,Roof Closed.,73,664285,CF,1,0,1,0,0,0,1,0,0,0,0,.346,.427,.679,1.106,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,0.468,0.001,0.253,0.157,-16.35,0.93,1.07,0.73,95.7,90.1,95.3,80.2,0.274,0.455,0.126,,,,0.231,0.342,0.311,,,,,,,0.087,-0.32,84.7,0.189,0.405,0.43799999999999994,99.0,99.0,95.0,,,,0.034,,0.45,,89.1,,,,,0.182,0.182,0.435,0.158,0.211,0.402,,,,,,,,,,,,
2023/04/27,1:06 PM.,SEA,PHI,home,Cloudy.,55,669923,CF,3,0,0,0,0,0,0,0,0,1,2,.338,.420,.675,1.095,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.407,0.177,0.327,0.482,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,0.216,0.394,,0.018,1.34,0.43,,-5.31,96.1,86.6,95.8,,0.261,0.383,0.131,,,,0.5,0.9,0.125,0.234,0.392,0.28,126.0,106.0,112.0,0.197,1.03,86.3,0.264,0.377,0.22,,,,95.0,103.0,110.0,,0.061,,1.07,,84.9,0.143,0.286,0.35700000000000004,,,,0.265,0.458,0.159,,,,0.115,0.35,81.8,75.1,0.001,0.26,,,
2023/04/26,7:00 PM.,SEA,PHI,home,Cloudy.,54,669302,CF,4,1,1,0,0,0,0,0,0,1,3,.351,.435,.703,1.138,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,,,,,,,88.0,103.0,99.0,55.0,90.0,81.0,0.003,0.419,,,0.01,-11.33,,,95.7,,93.7,,0.667,1.0,0.25,,,,,,,0.28,0.491,0.177,133.0,101.0,99.0,0.297,1.84,88.7,0.211,0.349,0.322,,,,98.0,103.0,117.0,,0.148,,0.25,,85.6,0.174,0.34,0.35,,,,0.214,0.371,0.306,110.0,95.0,103.0,0.134,0.39,80.3,,,,,,
2023/04/25,6:42 PM.,SEA,PHI,home,Partly Cloudy.,57,594835,CF,4,0,1,0,0,0,0,0,0,1,1,.357,.444,.729,1.173,594835,marcogonzales,"Gonzales, M",Left,Marco Gonzales,SEA,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.202,0.46,0.129,0.294,0.429,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,0.002,0.366,0.242,0.302,-1.28,6.42,1.1,1.36,89.0,79.9,88.8,79.3,,,,,,,0.222,0.358,0.295,0.333,0.556,0.124,,,,,,,,,,92.0,104.0,90.0,,,,0.088,,-2.98,,85.9,,,,,0.389,0.667,0.17600000000000002,0.294,0.353,0.135,,,,,,,,,,,,
2023/04/23,12:05 PM.,COL,PHI,home,Sunny.,63,570632,CF,2,1,1,0,0,1,2,0,2,1,0,.364,.455,.758,1.213,570632,joseurena,Ureña,Right,José Ureña,- - -,6.45,5.77,44.2,99.0,90.0,93.0,0.803,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.093,0.411,0.372,61.0,98.0,82.0,,,,90.0,95.0,88.0,107.0,98.0,98.0,0.288,0.217,,0.243,-4.06,-1.62,,-0.46,95.4,87.4,95.0,,0.339,0.589,0.171,,,,0.22,0.39,0.258,0.351,1.0,0.075,101.0,103.0,105.0,0.253,-0.94,86.2,0.214,0.452,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/22,3:10 PM.,COL,PHI,home,Partly Cloudy.,78,607536,CF,2,1,1,0,1,0,0,0,1,0,0,.359,.438,.719,1.157,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,0.283,0.184,,0.122,1.13,-0.86,,-3.3,88.8,84.2,88.7,,0.349,0.529,0.091,,,,0.435,0.681,0.139,0.239,0.431,0.127,65.0,99.0,96.0,0.236,-0.2,84.1,0.246,0.549,0.2,,,,,,,,,,,,,,,,,,,0.261,0.41,0.32,96.0,105.0,105.0,0.176,-1.91,80.6,,,,,,
2023/04/21,7:07 PM.,COL,PHI,home,Clear.,73,663562,CF,3,1,1,0,0,0,0,0,1,0,0,.355,.429,.694,1.123,663562,noahdavis,Davis,Right,Noah Davis,COL,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.459,82.0,81.0,79.0,110.0,77.0,95.0,63.0,89.0,80.0,75.0,97.0,86.0,0.504,0.017,0.075,0.092,1.13,-2.48,-2.62,-7.33,91.0,84.7,93.5,78.4,0.4,0.6,0.115,,,,0.533,0.867,0.292,0.333,0.333,0.33299999999999996,103.0,99.0,102.0,0.143,0.59,83.8,0.143,0.357,0.22899999999999998,95.0,102.0,95.0,,,,0.17,,0.75,,88.3,,,,,0.143,0.357,0.32,0.267,0.267,0.20800000000000002,,,,,,,,,,,,
2023/04/20,6:42 PM.,COL,PHI,home,Clear.,75,663372,CF,2,0,0,0,0,0,0,0,2,2,1,.356,.424,.712,1.136,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.241,0.331,0.188,0.248,0.448,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,0.173,0.278,0.089,0.147,-0.01,-4.88,-2.31,2.91,94.8,84.1,94.3,79.7,0.475,0.675,0.15,,,,0.08,0.08,0.42100000000000004,0.25,0.295,0.225,95.0,106.0,105.0,0.313,1.27,88.6,0.178,0.289,0.163,,,,,,,,,,,,,,,,,,,0.333,0.4,0.11800000000000001,,,,,,,,,,,,
2023/04/19,1:10 PM.,CWS,PHI,away,Partly Cloudy.,60,605182,CF,4,1,2,0,0,1,1,0,0,1,0,.368,.419,.737,1.156,605182,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.269,0.437,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,0.024,0.479,0.016,0.128,-0.21,1.47,0.55,1.69,94.3,86.1,93.1,76.0,0.2,0.2,0.2,,,,0.175,0.206,0.293,0.283,0.494,0.174,113.0,97.0,104.0,0.271,0.5,79.4,0.203,0.366,0.306,90.0,100.0,100.0,,,,0.082,,-0.07,,84.9,,,,,0.256,0.395,0.264,0.167,0.167,0.2,,,,,,,,,,,,
2023/04/18,3:10 PM.,CWS,PHI,away,Sunny.,53,458681,CF,5,0,1,0,0,0,0,0,0,4,4,.360,.418,.700,1.118,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,0.126,0.437,0.074,0.07,-0.4,1.21,-2.24,-1.23,92.4,84.9,91.4,80.8,0.239,0.394,0.177,,,,0.302,0.372,0.29600000000000004,0.255,0.52,0.316,97.0,98.0,106.0,0.063,-3.65,83.0,0.286,0.446,0.308,104.0,105.0,99.0,,,,0.23,,-0.35,,88.7,,,,,0.273,0.512,0.267,0.208,0.453,0.354,,,,,,,,,,,,
2023/04/18,6:40 PM.,CWS,PHI,away,Clear.,54,608337,CF,3,0,1,1,0,0,0,0,0,2,0,.358,.414,.698,1.112,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,,0.419,0.015,0.283,-0.85,,-3.72,-0.2,93.1,80.9,,77.9,,,,,,,0.209,0.442,0.35200000000000004,0.262,0.546,0.2,107.0,105.0,104.0,0.282,-0.25,84.0,0.236,0.438,0.345,,,,,,,,,,,,,,,,,,,0.5,0.5,0.2,,,,,,,,,,,,
2023/04/16,2:24 PM.,CIN,PHI,away,Partly Cloudy.,57,570666,CF,6,3,4,1,0,0,1,0,0,1,0,.378,.440,.756,1.196,570666,luiscessa,Cessa,Right,Luis Cessa,CIN,9.0,9.18,26.0,102.0,84.0,98.0,0.876,3.81,4.15,15.92,1.04,1.52,0.213,0.398,0.167,0.333,0.432,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,0.166,0.235,,0.222,-1.2,-7.56,,-1.48,91.9,86.3,92.0,,0.522,0.957,0.136,,,,0.346,0.462,0.259,0.355,0.581,0.053,102.0,103.0,104.0,0.376,-2.29,81.2,0.389,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/15,4:11 PM.,CIN,PHI,away,Partly Cloudy.,79,668933,CF,3,0,0,0,0,0,0,0,1,2,3,.333,.409,.744,1.153,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,,,,57.0,90.0,82.0,0.097,,,0.0,,-1.17,,-25.75,,90.4,96.5,,0.286,0.429,0.1,,,,,,,,,,166.0,102.0,114.0,0.373,-0.37,88.3,0.221,0.461,0.32899999999999996,116.0,98.0,100.0,,,,0.529,,0.15,,95.8,,,,,0.292,0.436,0.171,,,,,,,,,,,,,,,
2023/04/14,6:40 PM.,CIN,PHI,away,Partly Cloudy.,81,656818,CF,5,1,1,0,1,0,1,0,0,2,6,.361,.425,.806,1.231,656818,connoroverton,Overton,Right,Connor Overton,CIN,11.45,6.61,11.0,93.0,77.0,89.0,0.734,7.36,5.73,15.55,2.45,0.94,0.179,0.564,0.103,0.308,0.412,64.0,94.0,92.0,,,,76.0,101.0,89.0,83.0,90.0,82.0,0.135,0.275,,0.235,-1.27,-2.74,,-3.39,91.1,84.5,90.6,,0.667,0.667,0.1,,,,0.308,0.692,0.28,0.308,0.615,0.24,98.0,96.0,102.0,0.23,-8.32,81.5,0.8,1.8,0.16699999999999998,61.0,63.0,64.0,,,,0.125,,-6.73,,88.7,,,,,0.5,1.25,0.0,,,,,,,,,,,,,,,
2023/04/13,6:41 PM.,CIN,PHI,away,Clear.,82,666157,PH,0,0,0,0,0,0,0,0,1,0,0,.387,.457,.839,1.296,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.137,0.314,0.412,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.464,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,87.3,93.4,79.6,0.7,1.0,0.0,,,,0.471,0.706,0.326,0.297,0.578,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.536,0.45,,,,,,,,,,,,
2023/04/12,4:07 PM.,MIA,PHI,home,Sunny.,84,665795,CF,4,0,1,0,0,0,1,0,0,1,0,.387,.441,.839,1.280,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,0.093,0.279,0.234,0.314,0.19,-0.3,-0.37,1.29,96.2,92.9,96.1,84.6,0.28,0.44,0.233,,,,0.186,0.3,0.363,0.211,0.366,0.191,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,0.444,0.306,,,,,,,,,,,,,,,,,,,0.24,0.38,0.38,,,,,,,,,,,,
2023/04/11,6:43 PM.,MIA,PHI,home,Partly Cloudy.,70,666200,CF,1,1,1,0,0,0,0,0,1,0,0,.407,.467,.926,1.393,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,0.04,0.457,,0.21,0.93,-0.81,,-0.09,96.7,88.3,96.5,,0.314,0.686,0.102,,,,0.248,0.429,0.361,0.232,0.384,0.19399999999999998,111.0,97.0,105.0,0.289,-0.26,85.1,0.233,0.389,0.518,68.0,87.0,76.0,,,,0.004,,0.74,,91.4,,,,,,,,,,,,,,,,,,,,,,
2023/04/10,6:42 PM.,MIA,PHI,home,Clear.,64,645261,CF,5,1,3,2,0,1,3,0,0,0,0,.385,.429,.923,1.352,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,0.29,0.213,0.022,0.273,-0.27,1.72,-0.52,-0.43,98.0,91.1,97.6,86.1,0.237,0.366,0.124,,,,0.282,0.401,0.299,0.253,0.448,0.267,116.0,103.0,110.0,0.201,0.72,89.9,0.227,0.364,0.35200000000000004,,,,,,,,,,,,,,,,,,,0.308,0.308,0.182,,,,,,,,,,,,
2023/04/09,1:21 PM.,CIN,PHI,home,Sunny.,58,656818,CF,2,0,1,0,1,0,0,0,1,0,0,.333,.391,.762,1.153,656818,connoroverton,Overton,Right,Connor Overton,CIN,11.45,6.61,11.0,93.0,77.0,89.0,0.734,7.36,5.73,15.55,2.45,0.94,0.179,0.564,0.103,0.308,0.412,64.0,94.0,92.0,,,,76.0,101.0,89.0,83.0,90.0,82.0,0.135,0.275,,0.235,-1.27,-2.74,,-3.39,91.1,84.5,90.6,,0.667,0.667,0.1,,,,0.308,0.692,0.28,0.308,0.615,0.24,98.0,96.0,102.0,0.23,-8.32,81.5,0.8,1.8,0.16699999999999998,61.0,63.0,64.0,,,,0.125,,-6.73,,88.7,,,,,0.5,1.25,0.0,,,,,,,,,,,,,,,
2023/04/08,4:07 PM.,CIN,PHI,home,Cloudy.,53,666157,PH,1,1,1,0,0,0,1,1,0,0,0,.316,.350,.684,1.034,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.137,0.314,0.412,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.464,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,87.3,93.4,79.6,0.7,1.0,0.0,,,,0.471,0.706,0.326,0.297,0.578,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.536,0.45,,,,,,,,,,,,
2023/04/07,3:06 PM.,CIN,PHI,home,Partly Cloudy.,57,668881,CF,3,0,0,0,0,0,1,0,1,1,0,.278,.316,.667,.983,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.241,0.407,0.128,0.345,0.42,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,,0.544,,0.053,-0.95,,,-2.39,98.3,91.1,,,,,,,,,0.304,0.478,0.242,0.265,0.518,0.252,126.0,104.0,112.0,0.404,0.16,87.3,0.229,0.416,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/04,7:09 PM.,NYY,PHI,away,Cloudy.,65,593334,CF,4,2,1,0,0,1,1,0,0,1,4,.333,.333,.800,1.133,593334,domingogerman,Germán,Right,Domingo Germán,NYY,4.56,4.3,108.2,100.0,92.0,98.0,0.707,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.328,0.416,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.277,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,85.8,92.4,82.9,0.15,0.325,0.13,,,,0.2,0.306,0.322,0.321,0.741,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,0.344,0.39299999999999996,,,,,,,,,,,,
2023/04/03,7:08 PM.,NYY,PHI,away,Partly Cloudy.,53,641482,CF,4,0,2,1,0,0,0,0,0,1,1,.364,.364,.727,1.091,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,0.005,0.521,,0.028,0.68,4.05,,-6.99,91.6,83.4,89.3,,,,,,,,0.5,0.6,0.294,0.213,0.352,0.249,92.0,103.0,103.0,0.158,-1.47,76.9,0.2,0.2,0.429,110.0,102.0,102.0,,,,0.288,,0.39,,86.6,,,,,0.26,0.545,0.20600000000000002,,,,,,,,,,,,,,,
2023/04/01,3:07 PM.,TEX,PHI,away,Sunny.,71,543135,CF,3,0,0,0,0,0,0,0,0,2,3,.286,.286,.714,1.000,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.367,0.397,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,,0.372,0.135,,0.41,,0.86,,95.1,,,76.0,,,,,,,,,,0.234,0.423,0.183,101.0,113.0,109.0,0.04,-3.23,83.9,0.303,0.606,0.13699999999999998,86.0,98.0,92.0,125.0,101.0,106.0,0.176,0.276,1.33,1.26,90.6,87.9,0.196,0.314,0.355,0.238,0.417,0.198,0.2,0.22,0.41700000000000004,,,,,,,,,,,,
2023/03/30,3:09 PM.,TEX,PHI,away,Cloudy.,69,594798,CF,4,1,2,1,1,0,1,0,0,1,0,.500,.500,1.250,1.750,594798,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.333,0.273,0.212,0.212,0.371,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,,0.521,0.02,0.089,2.0,,6.08,3.57,98.7,91.4,,84.8,,,,,,,0.1,0.1,0.318,0.177,0.339,0.35,179.0,110.0,125.0,0.37,0.39,91.8,0.189,0.378,0.5329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/03/28,12:07 PM.,TOR,PHI,home,Partly Cloudy.,79,621244,CF,2,0,1,0,0,0,0,0,0,1,1,.220,.339,.320,.659,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.296,0.185,0.72,0.61,0.31,-0.38,94.3,84.1,93.8,82.6,0.255,0.398,0.131,0.216,0.357,0.305,0.245,0.409,0.33,0.254,0.456,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
