date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2023/07/15,7:09 PM.,SD,PHI,home,Partly Cloudy.,86,677960,DH,3,2,2,1,0,1,1,1,2,0,0,.298,.395,.422,.817,677960,ryanweathers,Weathers,Left,Ryan Weathers,- - -,6.55,4.67,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,67.0,97.0,88.0,,,,91.0,99.0,93.0,,,,0.551,,,0.236,-1.58,,,-1.24,95.1,,86.8,,0.35,0.592,0.20600000000000002,,,,0.304,0.507,0.27899999999999997,,,,,,,105.0,99.0,100.0,0.01,0.203,9.15,-1.09,94.9,80.8,0.0,0.0,0.0,0.229,0.521,0.261,,,,,,,,,,,,,,,,,,,,,
2023/07/15,1:10 PM.,SD,PHI,home,Sunny.,90,605483,PH,1,1,1,0,0,0,1,0,0,0,0,.293,.386,.400,.786,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,0.486,,0.198,0.184,0.07,,2.55,2.65,95.5,,86.7,81.0,0.255,0.389,0.195,,,,0.185,0.266,0.46799999999999997,,,,,,,107.0,91.0,94.0,,0.131,,0.68,,88.4,,,,0.123,0.26,0.536,0.079,0.14,0.563,,,,,,,,,,,,,,,,,,
2023/07/14,6:13 PM.,SD,PHI,home,Partly Cloudy.,87,506433,DH,4,0,1,0,0,0,0,0,0,1,1,.290,.384,.397,.781,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,93.0,95.0,99.0,0.167,0.089,0.051,0.001,-1.74,2.4,1.37,-1.35,94.7,90.9,82.3,72.3,0.253,0.538,0.159,,,,,,,0.2,0.32,0.196,101.0,106.0,102.0,125.0,98.0,108.0,0.186,0.363,0.46,-0.68,94.3,84.0,0.319,0.418,0.157,0.432,0.703,0.244,0.13,0.203,0.391,95.0,104.0,100.0,0.077,1.21,89.2,0.167,0.217,0.4,105.0,111.0,112.0,0.066,3.06,79.3,,,
2023/07/08,4:14 PM.,MIA,PHI,away,Roof Closed.,72,666129,DH,1,0,1,1,0,0,0,0,0,0,0,.290,.386,.400,.786,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,80.0,97.0,95.0,79.0,101.0,93.0,95.0,100.0,97.0,0.075,0.177,0.084,0.088,-1.84,1.53,-4.44,0.73,90.8,87.5,84.1,77.7,0.325,0.575,0.159,,,,0.286,0.327,0.327,0.243,0.477,0.247,91.0,102.0,97.0,100.0,102.0,102.0,0.317,0.258,1.06,0.45,90.5,82.8,0.256,0.377,0.107,0.169,0.302,0.408,0.5,1.059,0.2,,,,,,,,,,,,,,,,,,
2023/07/07,6:42 PM.,MIA,PHI,away,Dome.,72,645261,DH,4,0,0,0,0,0,0,0,0,1,1,.287,.381,.392,.773,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,,,,0.213,,0.022,0.273,-0.27,,-0.52,-0.43,98.0,,91.1,86.1,0.253,0.448,0.267,,,,0.282,0.401,0.299,,,,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.201,1.72,0.72,97.6,89.9,0.237,0.366,0.124,0.227,0.364,0.35200000000000004,0.308,0.308,0.182,,,,,,,,,,,,,,,,,,
2023/07/06,6:40 PM.,TB,PHI,away,Dome.,72,542888,DH,5,0,0,0,0,0,0,0,0,3,5,.293,.388,.400,.788,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,1.38,2.65,52.0,108.0,105.0,108.0,0.766,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.437,,,,,,,107.0,122.0,119.0,101.0,103.0,103.0,0.208,0.376,,,2.69,2.25,,,94.5,91.4,,,0.089,0.2,0.32299999999999995,,,,,,,0.191,0.294,0.29,107.0,103.0,102.0,109.0,123.0,132.0,0.341,0.074,2.2,-2.41,94.7,85.2,0.213,0.262,0.204,0.353,0.412,0.207,,,,,,,,,,,,,,,,,,,,,
2023/07/05,6:39 PM.,TB,PHI,away,Dome.,72,641793,DH,5,1,2,1,0,0,0,0,0,1,0,.300,.396,.410,.806,641793,zacklittell,Littell,Right,Zack Littell,- - -,4.1,4.24,90.0,105.0,92.0,105.0,0.801,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,,,73.0,109.0,100.0,,,,0.312,,,,0.57,,,,94.1,,,,0.26,0.44,0.22,,,,,,,,,,74.0,108.0,98.0,103.0,100.0,105.0,0.099,0.397,0.28,0.34,92.9,87.1,0.237,0.342,0.063,0.25,0.417,0.3,,,,115.0,107.0,118.0,0.192,-1.3,84.3,0.268,0.415,0.281,,,,,,,,,
2023/07/04,4:11 PM.,TB,PHI,away,Dome.,72,621107,DH,4,1,2,1,0,0,1,0,0,1,0,.297,.396,.405,.801,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,100.0,106.0,102.0,0.062,0.261,0.263,0.051,2.53,-0.01,1.27,-0.61,92.9,88.5,86.4,79.1,0.104,0.208,0.32,,,,0.192,0.308,0.28300000000000003,0.307,0.588,0.16699999999999998,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.044,1.09,0.79,92.2,80.0,0.259,0.315,0.129,0.6,0.6,0.5,0.185,0.339,0.349,,,,,,,,,,,,,,,,,,
2023/07/02,1:40 PM.,WSH,PHI,home,Partly Cloudy.,87,592866,DH,2,1,2,0,0,0,0,0,2,0,0,.293,.394,.398,.792,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,,,,0.433,,0.069,0.171,-0.77,,-1.93,-2.25,89.7,,83.3,76.7,0.283,0.563,0.16699999999999998,,,,0.315,0.483,0.19899999999999998,,,,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.182,-0.45,-1.7,88.2,80.9,0.325,0.458,0.188,0.313,0.5,0.281,0.314,0.629,0.2,,,,,,,,,,,,,,,,,,
2023/07/01,4:08 PM.,WSH,PHI,home,Partly Cloudy.,86,669022,DH,5,2,2,1,0,0,2,0,0,0,2,.286,.383,.392,.775,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,0.595,,0.188,0.029,-0.27,,-0.85,1.1,95.0,,86.5,83.2,0.279,0.503,0.21600000000000003,,,,0.188,0.25,0.382,,,,,,,101.0,97.0,102.0,,0.188,,0.77,,88.5,,,,0.213,0.415,0.375,0.257,0.416,0.379,,,,,,,,,,,,,,,,,,
2023/06/30,6:14 PM.,WSH,PHI,home,Overcast.,85,680686,DH,4,0,2,0,0,0,0,0,0,1,3,.283,.382,.386,.768,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,95.0,95.0,83.0,0.166,0.181,0.161,0.016,-1.21,-0.09,0.24,0.6,93.5,88.8,88.6,82.2,0.291,0.557,0.20199999999999999,,,,0.286,0.357,0.1,0.243,0.461,0.205,93.0,101.0,90.0,84.0,92.0,96.0,0.176,0.299,0.15,-0.07,93.1,85.1,0.313,0.385,0.138,0.163,0.233,0.429,0.221,0.358,0.349,,,,,,,,,,,,,,,,,,
2023/06/29,7:05 PM.,CHC,PHI,away,Cloudy.,76,543294,DH,4,0,1,0,0,0,2,0,0,1,1,.278,.380,.383,.763,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.411,-1.61,,0.0,1.43,87.8,,80.7,73.3,0.38,0.658,0.11199999999999999,,,,0.18,0.279,0.324,,,,72.0,110.0,99.0,,,,0.349,,0.04,,87.5,,0.318,0.46,0.08,,,,0.25,0.25,0.43799999999999994,,,,,,,,,,,,,,,,,,
2023/06/28,7:05 PM.,CHC,PHI,away,Overcast.,74,592767,DH,4,0,1,0,0,0,1,0,1,0,0,.278,.383,.386,.769,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,86.0,94.0,82.0,,0.117,,,,-0.51,,,,88.6,,,,,,,,,,,,0.293,0.463,0.21600000000000003,77.0,94.0,88.0,,,,0.389,,-1.32,,91.9,,0.314,0.6,0.17300000000000001,,,,0.229,0.399,0.36,,,,,,,,,,105.0,102.0,103.0,0.494,-0.09,78.6,,,
2023/06/27,7:04 PM.,CHC,PHI,away,Overcast.,66,592791,DH,4,0,0,0,0,0,0,0,0,1,2,.279,.382,.390,.772,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,101.0,102.0,99.0,0.342,0.222,0.149,0.031,-0.69,-0.32,-0.12,-0.22,93.7,88.6,86.5,80.5,0.261,0.553,0.204,,,,0.28,0.44,0.106,0.311,0.521,0.27399999999999997,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.154,0.9,0.75,93.9,80.9,0.296,0.394,0.133,0.233,0.333,0.27399999999999997,0.198,0.349,0.2,,,,,,,,,,,,,,,,,,
2023/06/25,1:39 PM.,NYM,PHI,home,Partly Cloudy.,88,471911,DH,3,1,0,0,0,0,0,0,2,0,4,.286,.390,.399,.789,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,NYM,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.459,0.13,0.352,0.382,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,86.0,88.0,95.0,0.323,0.004,0.091,0.299,-2.35,-9.5,-1.25,0.12,92.7,89.5,87.2,80.1,0.358,0.651,0.166,,,,0.22,0.314,0.311,,,,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.184,-3.88,-1.99,91.5,84.1,0.45,0.725,0.129,0.329,0.575,0.32899999999999996,0.25,0.594,0.217,,,,,,,,,,,,,,,,,,
2023/06/24,4:08 PM.,NYM,PHI,home,Partly Cloudy.,78,453286,DH,3,0,0,0,0,0,0,0,1,1,3,.291,.390,.406,.796,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.463,0.104,0.124,0.141,0.72,2.12,0.51,0.03,93.7,88.4,83.8,75.4,0.255,0.458,0.23800000000000002,,,,0.207,0.283,0.275,0.135,0.243,0.33299999999999996,,,,106.0,108.0,108.0,,0.168,,-0.21,,84.0,,,,0.25,0.545,0.364,0.187,0.373,0.326,,,,,,,,,,,,,,,,,,
2023/06/23,7:08 PM.,NYM,PHI,home,Overcast.,72,673540,DH,3,0,1,0,0,0,1,0,1,2,1,.296,.393,.414,.807,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,93.0,95.0,93.0,0.37,0.25,0.027,,0.17,2.52,-0.23,,95.7,90.8,,72.8,0.244,0.399,0.17300000000000001,,,,,,,0.244,0.339,0.182,,,,100.0,93.0,102.0,,0.116,,-0.96,,82.7,,,,0.333,0.952,0.245,0.125,0.5,0.444,,,,,,,0.11,0.147,0.595,,,,,,,0.237,0.95,83.2
2023/06/22,1:07 PM.,ATL,PHI,home,Cloudy.,65,693821,DH,3,0,0,0,0,0,0,0,1,0,1,.296,.390,.415,.805,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,,,,0.134,,,0.137,-1.13,,,1.3,90.7,,85.0,,0.286,0.495,0.19399999999999998,,,,0.188,0.235,0.23600000000000002,,,,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.353,0.01,0.97,89.5,82.7,0.28,0.402,0.134,0.21,0.393,0.337,,,,,,,,,,,,,,,,,,,,,
2023/06/20,6:44 PM.,ATL,PHI,home,Partly Cloudy.,75,675911,DH,4,0,2,0,0,0,0,0,0,2,3,.301,.393,.423,.816,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,0.589,,,0.073,0.4,,,0.97,97.2,,87.0,,0.256,0.431,0.287,,,,0.122,0.184,0.444,,,,,,,104.0,103.0,107.0,,0.338,,1.67,,85.6,,,,0.154,0.269,0.5529999999999999,,,,,,,,,,,,,,,,,,,,,
2023/06/17,1:10 PM.,OAK,PHI,away,Sunny.,66,621076,DH,6,0,2,0,0,0,0,0,0,2,5,.296,.391,.421,.812,621076,jameskaprielian,Kaprielian,Right,James Kaprielian,OAK,6.34,4.86,61.0,102.0,88.0,99.0,0.766,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,72.0,104.0,102.0,84.0,108.0,109.0,76.0,100.0,91.0,,,,0.414,,0.061,0.078,0.35,,-1.04,-2.75,92.3,,83.3,75.9,0.202,0.384,0.252,,,,0.368,0.737,0.18,,,,99.0,98.0,95.0,106.0,104.0,107.0,0.139,0.307,-2.81,-0.35,92.0,80.8,0.412,0.529,0.14300000000000002,0.263,0.4,0.316,0.444,0.778,0.235,,,,,,,,,,,,,,,,,,
2023/06/16,6:40 PM.,OAK,PHI,away,Partly Cloudy.,65,676664,DH,4,2,2,0,0,0,0,0,0,0,0,.295,.393,.425,.818,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,84.1,,0.256,0.478,0.217,,,,0.277,0.438,0.225,,,,,,,93.0,102.0,106.0,0.001,0.346,0.63,-0.06,92.1,81.4,,,,0.21,0.395,0.28300000000000003,,,,,,,,,,,,,,,,,,,,,
2023/06/15,12:40 PM.,AZ,PHI,away,Roof Closed.,78,669194,DH,4,0,1,0,0,0,1,0,1,1,2,.289,.391,.423,.814,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.229,0.413,0.131,0.362,0.463,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,101.0,111.0,105.0,0.546,0.135,0.052,0.133,-0.72,-1.72,-2.44,-0.16,94.4,85.6,83.3,76.4,0.308,0.553,0.16699999999999998,,,,0.203,0.407,0.312,0.326,0.539,0.218,,,,106.0,105.0,113.0,,0.134,,0.52,,81.7,,,,0.174,0.565,0.257,0.429,0.714,0.182,,,,,,,,,,,,,,,,,,
2023/06/14,6:40 PM.,AZ,PHI,away,Roof Closed.,78,518876,DH,4,0,0,0,0,0,0,0,1,1,4,.290,.390,.428,.818,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,87.0,101.0,99.0,0.301,0.181,0.11,0.231,0.04,0.88,-0.45,2.43,92.2,90.8,88.7,82.1,0.224,0.489,0.259,,,,0.18,0.234,0.32,0.22,0.352,0.244,85.0,105.0,95.0,104.0,112.0,110.0,0.122,0.055,0.83,-0.64,92.4,85.5,0.261,0.378,0.163,0.217,0.391,0.413,0.268,0.411,0.256,,,,,,,,,,,,,,,,,,
2023/06/13,6:40 PM.,AZ,PHI,away,Roof Closed.,74,605200,DH,5,1,2,0,0,0,2,1,1,0,2,.299,.396,.440,.836,605200,zachdavies,Davies,Right,Zach Davies,ARI,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.398,0.14,0.371,0.36,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,73.0,93.0,88.0,0.226,0.113,0.061,0.248,-0.05,0.13,-0.55,-1.19,89.3,87.5,80.7,77.0,0.21,0.355,0.18100000000000002,,,,0.275,0.477,0.37200000000000005,0.3,0.3,0.145,71.0,97.0,88.0,113.0,105.0,101.0,0.325,0.027,-1.5,-1.83,89.6,80.8,0.381,0.552,0.096,0.25,0.5,0.16699999999999998,0.188,0.5,0.2,,,,,,,,,,,,,,,,,,
2023/06/12,6:40 PM.,AZ,PHI,away,Clear.,90,674072,DH,5,1,1,1,0,0,1,0,0,3,5,.295,.392,.442,.834,674072,tommyhenry,Henry,Left,Tommy Henry,ARI,4.15,4.3,89.0,96.0,83.0,91.0,0.788,6.47,3.54,8.7,1.21,0.82,0.277,0.403,0.162,0.317,0.407,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,0.49,,0.191,0.193,-0.88,,0.71,-0.09,90.7,,84.0,79.1,0.292,0.523,0.155,,,,0.278,0.444,0.331,,,,,,,92.0,101.0,93.0,,0.127,,2.53,,83.1,,,,0.158,0.281,0.287,0.229,0.325,0.21,,,,,,,,,,,,,,,,,,
2023/06/11,1:41 PM.,LAD,PHI,home,Sunny.,86,657571,DH,2,1,2,0,0,0,1,1,2,0,0,.298,.399,.444,.843,657571,calebferguson,Ferguson,Left,Caleb Ferguson,LAD,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.296,0.361,0.166,0.32,0.451,,,,,,,108.0,102.0,101.0,107.0,101.0,99.0,0.665,0.307,,,0.19,-0.37,,,95.8,86.6,,,0.277,0.34,0.26,,,,,,,0.253,0.427,0.271,,,,120.0,87.0,98.0,,0.028,,0.92,,80.0,,,,0.25,0.25,0.125,,,,,,,,,,,,,,,,,,,,,
2023/06/10,4:08 PM.,LAD,PHI,home,Partly Cloudy.,82,676272,DH,3,0,0,0,0,0,0,0,1,1,1,.287,.382,.434,.816,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,,,,0.289,,0.185,0.16,1.2,,1.25,0.6,99.0,,88.2,80.6,0.258,0.367,0.20600000000000002,,,,0.133,0.307,0.39899999999999997,,,,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.174,1.75,-1.0,98.8,89.7,0.258,0.382,0.17800000000000002,0.5,0.75,0.25,0.184,0.303,0.36,,,,,,,,,,,,,,,,,,
2023/06/09,7:09 PM.,LAD,PHI,home,Cloudy.,73,624647,DH,4,0,1,0,0,0,1,0,0,0,2,.294,.386,.445,.831,624647,victorgonzalez,"González, V",Left,Victor González,LAD,4.01,3.21,33.2,96.0,82.0,97.0,0.719,8.02,2.67,7.22,0.53,2.17,0.207,0.5,0.196,0.239,0.4,75.0,76.0,86.0,,,,,,,,,,,,,0.065,,,,4.32,,,87.1,,,,,,,,0.1,0.1,0.313,,,,76.0,95.0,91.0,97.0,102.0,111.0,0.637,0.298,1.46,0.48,94.6,86.1,0.258,0.348,0.18100000000000002,0.2,0.356,0.46799999999999997,,,,,,,,,,,,,,,,,,,,,
2023/06/08,6:07 PM.,DET,PHI,home,Overcast.,75,663947,DH,3,1,1,1,0,0,1,0,0,1,1,.296,.390,.452,.842,663947,tylerholton,"Holton, T",Left,Tyler Holton,DET,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.208,0.468,0.177,0.303,0.44,93.0,106.0,104.0,80.0,91.0,98.0,79.0,103.0,95.0,99.0,97.0,97.0,0.279,0.193,0.036,0.225,2.59,1.21,-0.9,0.98,91.5,88.0,82.9,78.3,0.178,0.219,0.271,,,,0.195,0.416,0.33299999999999996,0.241,0.426,0.212,79.0,109.0,101.0,101.0,104.0,109.0,0.123,0.143,5.64,2.08,91.2,81.8,0.167,0.185,0.085,0.135,0.189,0.37799999999999995,0.125,0.5,0.25,,,,,,,,,,,,,,,,,,
2023/06/06,6:43 PM.,DET,PHI,home,Partly Cloudy.,75,641302,DH,3,0,0,0,0,0,0,0,0,1,2,.295,.394,.446,.840,641302,tyleralexander,"Alexander, T",Left,Tyler Alexander,DET,4.5,3.61,44.0,110.0,87.0,102.0,0.846,9.0,1.02,9.0,1.64,0.64,0.256,0.333,0.147,0.31,0.471,79.0,109.0,99.0,,,,87.0,113.0,108.0,102.0,105.0,98.0,0.281,0.351,,0.169,1.92,-0.03,,-2.19,89.9,86.4,82.8,,0.2,0.4,0.222,,,,0.273,0.485,0.2,0.316,0.579,0.183,68.0,115.0,102.0,66.0,111.0,103.0,0.11,0.088,0.86,0.74,89.8,81.3,0.2,0.28,0.03,0.25,0.333,0.185,,,,,,,,,,,,,,,,,,,,,
2023/06/05,6:43 PM.,DET,PHI,home,Cloudy.,76,666214,DH,5,1,2,0,0,0,1,0,0,1,3,.303,.403,.459,.862,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.416,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,85.0,77.5,0.374,0.682,0.19,,,,0.189,0.392,0.318,0.271,0.5,0.29100000000000004,,,,,,,,,,,,,,,,,,,0.247,0.356,0.285,,,,,,,,,,,,,,,,,,
2023/06/04,1:35 PM.,WSH,PHI,away,Cloudy.,69,592866,DH,4,0,1,1,0,0,0,0,2,0,4,.298,.403,.462,.865,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,,,,0.433,,0.069,0.171,-0.77,,-1.93,-2.25,89.7,,83.3,76.7,0.283,0.563,0.16699999999999998,,,,0.315,0.483,0.19899999999999998,,,,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.182,-0.45,-1.7,88.2,80.9,0.325,0.458,0.188,0.313,0.5,0.281,0.314,0.629,0.2,,,,,,,,,,,,,,,,,,
2023/06/03,4:05 PM.,WSH,PHI,away,Cloudy.,79,669022,DH,4,1,2,1,0,0,0,0,0,1,3,.300,.398,.460,.858,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,0.595,,0.188,0.029,-0.27,,-0.85,1.1,95.0,,86.5,83.2,0.279,0.503,0.21600000000000003,,,,0.188,0.25,0.382,,,,,,,101.0,97.0,102.0,,0.188,,0.77,,88.5,,,,0.213,0.415,0.375,0.257,0.416,0.379,,,,,,,,,,,,,,,,,,
2023/06/02,7:06 PM.,WSH,PHI,away,Partly Cloudy.,90,680686,DH,4,0,0,0,0,0,0,0,1,2,3,.292,.395,.448,.843,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,95.0,95.0,83.0,0.166,0.181,0.161,0.016,-1.21,-0.09,0.24,0.6,93.5,88.8,88.6,82.2,0.291,0.557,0.20199999999999999,,,,0.286,0.357,0.1,0.243,0.461,0.205,93.0,101.0,90.0,84.0,92.0,96.0,0.176,0.299,0.15,-0.07,93.1,85.1,0.313,0.385,0.138,0.163,0.233,0.429,0.221,0.358,0.349,,,,,,,,,,,,,,,,,,
