date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SV_ba,SV_slg,SV_whiff,FS_ba,FS_slg,FS_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023/06/28,7:07 PM.,TOR,SF,away,Roof Closed.,68,670950,C,4,0,1,1,0,0,0,0,0,1,2,.318,.345,.533,.878,670950,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.197,0.324,0.331,103.0,98.0,112.0,105.0,97.0,98.0,,,,,,,,,,,0.434,,,0.566,-1.19,,,,0.98,92.8,82.5,,,,0.33,0.538,0.209,0.165,0.353,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/27,7:09 PM.,TOR,SF,away,Overcast.,73,592332,C,4,0,1,1,0,0,1,0,0,2,1,.320,.349,.534,.883,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,,0.509,0.108,,,1.13,,-0.97,,,94.7,,,83.6,,0.243,0.409,0.172,,,,0.348,0.565,0.353,,,,,,,,,,,,,,,,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,,,,0.201,0.307,0.43200000000000005,,,,,,
2023/06/25,1:07 PM.,AZ,SF,home,Partly Cloudy.,59,669194,C,4,0,1,0,0,0,0,0,0,1,0,.323,.352,.535,.887,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.229,0.413,0.131,0.362,0.463,96.0,96.0,98.0,102.0,104.0,103.0,,,,106.0,105.0,113.0,,,,,0.546,0.134,,0.133,-0.72,,0.52,,-0.16,94.4,83.3,,81.7,,0.308,0.553,0.16699999999999998,0.203,0.407,0.312,0.174,0.565,0.257,,,,0.429,0.714,0.182,99.0,94.0,98.0,0.052,-2.44,76.4,101.0,111.0,105.0,0.135,-1.72,85.6,0.326,0.539,0.218,,,,,,,,,,,,,,,,,,
2023/06/24,1:06 PM.,AZ,SF,home,Cloudy.,62,518876,C,4,0,1,0,0,0,0,0,0,0,3,.326,.356,.547,.903,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,99.0,108.0,114.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,,,,0.122,0.301,0.055,,0.231,0.04,0.83,-0.64,,2.43,92.2,88.7,92.4,85.5,,0.224,0.489,0.259,0.18,0.234,0.32,0.217,0.391,0.413,0.261,0.378,0.163,0.268,0.411,0.256,121.0,105.0,111.0,0.11,-0.45,82.1,87.0,101.0,99.0,0.181,0.88,90.8,0.22,0.352,0.244,,,,,,,,,,,,,,,,,,
2023/06/23,7:15 PM.,AZ,SF,home,Partly Cloudy.,60,605200,C,3,1,2,0,0,1,2,0,1,0,1,.330,.361,.560,.921,605200,zachdavies,Davies,Right,Zach Davies,ARI,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.398,0.14,0.371,0.36,78.0,106.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,,,,0.325,0.226,0.027,,0.248,-0.05,-1.5,-1.83,,-1.19,89.3,80.7,89.6,80.8,,0.21,0.355,0.18100000000000002,0.275,0.477,0.37200000000000005,0.25,0.5,0.16699999999999998,0.381,0.552,0.096,0.188,0.5,0.2,89.0,99.0,100.0,0.061,-0.55,77.0,73.0,93.0,88.0,0.113,0.13,87.5,0.3,0.3,0.145,,,,,,,,,,,,,,,,,,
2023/06/22,12:45 PM.,SD,SF,home,Partly Cloudy.,61,605483,C,2,0,2,0,0,0,0,0,0,0,0,.318,.344,.523,.867,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,,,,0.486,0.131,,0.184,0.07,,0.68,,2.65,95.5,86.7,,88.4,,0.255,0.389,0.195,0.185,0.266,0.46799999999999997,0.123,0.26,0.536,,,,0.079,0.14,0.563,106.0,102.0,110.0,0.198,2.55,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/21,6:45 PM.,SD,SF,home,Clear.,59,506433,C,0,0,0,0,0,0,0,0,0,0,0,.302,.330,.512,.842,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,105.0,111.0,112.0,0.186,0.167,0.363,0.066,0.001,-1.74,0.46,-0.68,3.06,-1.35,94.7,82.3,94.3,84.0,79.3,0.253,0.538,0.159,,,,0.432,0.703,0.244,0.319,0.418,0.157,0.13,0.203,0.391,97.0,94.0,104.0,0.051,1.37,72.3,93.0,95.0,99.0,0.089,2.4,90.9,0.2,0.32,0.196,95.0,104.0,100.0,0.077,1.21,89.2,,,,0.167,0.217,0.4,,,,,,
2023/06/20,6:46 PM.,SD,SF,home,Clear.,61,607625,C,4,0,1,0,0,0,0,0,0,0,3,.302,.330,.512,.842,607625,sethlugo,"Lugo, S",Right,Seth Lugo,SDP,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.438,0.139,0.351,0.459,85.0,96.0,97.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,,,,0.199,0.318,0.111,,0.059,0.36,1.87,-0.6,,-2.89,93.4,86.3,93.2,85.2,,0.246,0.464,0.214,0.303,0.576,0.34299999999999997,0.25,0.417,0.28600000000000003,0.208,0.36,0.08900000000000001,0.287,0.384,0.265,122.0,100.0,105.0,0.313,0.26,79.6,,,,,,,,,,,,,,,,0.0,0.0,0.226,,,,,,,,,
2023/06/19,6:45 PM.,SD,SF,home,Clear.,61,608379,C,3,0,1,0,0,0,1,0,0,0,0,.305,.333,.524,.857,608379,michaelwacha,Wacha,Right,Michael Wacha,SDP,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,,,,0.133,0.288,,,0.345,1.23,-0.36,,,1.06,92.0,81.6,91.9,,,0.188,0.323,0.16699999999999998,0.207,0.346,0.359,,,,0.25,0.45,0.111,0.172,0.31,0.27,86.0,92.0,94.0,0.11,1.04,74.0,96.0,100.0,96.0,0.124,-2.13,86.9,0.364,0.582,0.165,,,,,,,,,,,,,,,,,,
2023/06/17,6:10 PM.,LAD,SF,away,Clear.,72,676272,C,5,1,1,1,0,0,2,0,0,2,4,.304,.337,.532,.869,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,0.174,,0.16,1.2,1.75,-1.0,,0.6,99.0,88.2,98.8,89.7,,0.258,0.367,0.20600000000000002,0.133,0.307,0.39899999999999997,0.5,0.75,0.25,0.258,0.382,0.17800000000000002,0.184,0.303,0.36,115.0,100.0,110.0,0.185,1.25,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/16,7:10 PM.,LAD,SF,away,Clear.,69,686218,C,4,1,0,0,0,0,0,0,0,1,3,.311,.346,.541,.887,686218,emmetsheehan,Sheehan,Right,Emmet Sheehan,LAD,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,74.0,99.0,100.0,104.0,96.0,95.0,,,,112.0,98.0,103.0,,,,,0.6,0.228,,0.172,0.04,,1.57,,0.51,95.4,82.9,,85.8,,0.24,0.504,0.20199999999999999,0.178,0.333,0.47600000000000003,0.091,0.182,0.41200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/14,12:16 PM.,STL,SF,away,Partly Cloudy.,84,656756,C,5,0,2,0,0,0,1,0,0,3,1,.329,.356,.571,.927,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,75.0,95.0,84.0,91.0,99.0,91.0,,,,,,,0.426,0.106,,,0.229,-0.68,1.22,,,0.2,93.4,83.5,93.3,,,0.333,0.5,0.195,0.239,0.405,0.392,,,,0.255,0.374,0.141,0.191,0.357,0.371,116.0,108.0,111.0,0.222,0.84,80.5,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,0.667,0.31,,,,,,,,,,,,,,,,,,
2023/06/13,6:47 PM.,STL,SF,away,Clear.,80,656427,C,5,1,2,0,0,1,2,0,0,0,3,.323,.353,.585,.938,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,0.02,0.417,0.246,0.194,0.033,-0.44,-2.28,-1.15,0.23,0.86,93.1,85.3,90.1,84.2,76.2,0.29,0.411,0.20800000000000002,0.154,0.154,0.083,0.339,0.558,0.265,0.333,0.333,0.1,0.204,0.372,0.402,,,,,,,92.0,98.0,101.0,0.091,-1.05,88.7,0.318,0.545,0.264,,,,,,,,,,,,,,,,,,
2023/06/12,6:46 PM.,STL,SF,away,Partly Cloudy.,73,669461,C,3,1,2,1,0,0,0,0,1,0,0,.317,.349,.550,.899,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,0.127,,0.081,-0.74,1.76,-2.12,,-0.64,94.2,87.3,94.3,86.6,,0.308,0.49,0.161,0.278,0.389,0.125,0.333,0.533,0.28600000000000003,0.208,0.302,0.098,0.222,0.472,0.33799999999999997,101.0,87.0,97.0,0.224,-1.62,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/09,7:16 PM.,CHC,SF,home,Partly Cloudy.,60,573186,C,2,0,0,0,0,0,0,0,1,1,2,.298,.322,.526,.848,573186,marcusstroman,Stroman,Right,Marcus Stroman,CHC,3.95,4.27,136.2,100.0,101.0,99.0,0.793,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,,,,0.464,0.082,0.051,,,0.34,1.08,-0.41,,,92.0,,91.4,86.1,,0.154,0.256,0.32,,,,0.184,0.237,0.322,0.245,0.332,0.14300000000000002,,,,139.0,103.0,111.0,0.23,0.34,84.6,105.0,96.0,98.0,0.096,0.96,89.7,0.26,0.42,0.242,46.0,95.0,91.0,0.077,0.12,86.6,0.24,0.38,0.301,0.205,0.308,0.324,,,,,,
2023/06/07,6:40 PM.,COL,SF,away,Partly Cloudy.,68,657756,C,0,0,0,0,0,0,1,0,0,0,0,.309,.321,.545,.866,657756,connorseabold,Seabold,Right,Connor Seabold,COL,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,0.305,,0.133,-1.53,,-2.41,,0.41,92.6,80.6,,85.3,,0.338,0.605,0.18600000000000003,0.204,0.265,0.22699999999999998,0.313,0.616,0.262,,,,0.5,0.6,0.231,100.0,101.0,103.0,0.018,-8.0,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/06,6:42 PM.,COL,SF,away,Partly Cloudy.,73,659275,C,5,2,3,2,1,0,1,0,0,1,1,.309,.321,.545,.866,659275,dinelsonlamet,Lamet,Right,Dinelson Lamet,- - -,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.378,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,,,,0.277,0.237,0.459,,0.027,-4.11,-2.01,-2.38,,-3.6,94.8,90.4,95.0,85.9,,0.355,0.71,0.094,,,,0.305,0.593,0.368,0.429,0.679,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/04,1:07 PM.,BAL,SF,home,Sunny.,62,669330,C,4,0,0,0,0,0,0,0,0,2,0,.280,.294,.460,.754,669330,tylerwells,"Wells, T",Right,Tyler Wells,BAL,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,126.0,106.0,111.0,84.0,102.0,99.0,,,,88.0,108.0,103.0,,,,,0.377,0.164,,0.185,0.59,,1.18,,0.43,92.5,85.4,,84.0,,0.2,0.467,0.266,0.196,0.382,0.32799999999999996,0.149,0.23,0.28,,,,0.217,0.348,0.184,84.0,95.0,100.0,0.078,0.41,74.1,85.0,100.0,96.0,0.195,0.67,88.7,0.212,0.537,0.193,,,,,,,,,,,,,,,,,,
2023/06/03,7:06 PM.,BAL,SF,home,Partly Cloudy.,62,680694,C,4,0,1,0,0,0,0,0,0,2,5,.304,.319,.500,.819,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,0.207,0.224,0.313,,0.083,-1.0,1.53,1.77,,-0.36,94.5,90.8,95.0,88.1,,0.366,0.602,0.15,0.259,0.37,0.114,0.168,0.272,0.364,0.23,0.367,0.15,0.142,0.165,0.35600000000000004,135.0,105.0,109.0,0.173,3.99,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/02,7:15 PM.,BAL,SF,home,Clear.,60,665152,C,3,0,0,0,0,0,0,0,0,2,0,.310,.326,.524,.850,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,,,,0.145,0.371,0.033,,0.123,0.43,1.81,-1.43,,-1.4,94.6,85.3,91.9,82.8,,0.252,0.409,0.262,0.26,0.377,0.27,0.25,0.417,0.244,0.269,0.38,0.081,0.347,0.592,0.24,93.0,94.0,98.0,0.089,-2.29,78.1,104.0,106.0,102.0,0.239,0.02,88.8,0.222,0.416,0.27699999999999997,,,,,,,,,,,,,,,,,,
2023/05/31,12:45 PM.,PIT,SF,home,Cloudy.,60,656605,C,4,0,2,0,0,0,1,0,0,2,0,.333,.350,.564,.914,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,,,,0.228,0.261,0.161,,0.028,0.66,1.66,-0.5,,-2.63,95.2,90.7,93.9,82.8,,0.176,0.351,0.302,0.36,0.6,0.21100000000000002,0.221,0.324,0.272,0.258,0.346,0.105,0.273,0.614,0.235,91.0,94.0,98.0,0.08,-1.97,78.0,99.0,98.0,99.0,0.242,-0.07,89.7,0.316,0.503,0.23600000000000002,,,,,,,,,,,,,,,,,,
2023/05/30,6:46 PM.,PIT,SF,home,Clear.,60,670912,C,4,0,0,0,0,0,0,0,0,2,3,.314,.333,.571,.904,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.367,,0.041,-1.25,0.93,0.8,,-0.07,95.8,88.1,95.7,88.2,,0.277,0.477,0.183,0.25,0.3,0.35700000000000004,0.21,0.349,0.326,0.276,0.345,0.065,0.193,0.352,0.308,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/29,2:07 PM.,PIT,SF,home,Partly Cloudy.,64,448179,C,5,2,3,1,0,1,4,0,0,0,1,.355,.375,.645,1.020,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,0.04,0.342,0.088,0.008,0.023,-0.32,2.5,-2.52,-3.65,-0.06,88.4,83.0,86.1,71.1,67.1,0.249,0.454,0.218,0.263,0.421,0.037000000000000005,0.5,0.929,0.125,0.105,0.105,0.226,0.283,0.47,0.174,116.0,94.0,103.0,0.354,-1.16,72.0,85.0,97.0,93.0,0.147,-1.27,83.3,0.39,0.701,0.19899999999999998,,,,,,,,,,,,,,,,,,
2023/05/27,3:11 PM.,MIL,SF,away,Sunny.,70,669203,C,4,0,0,0,0,0,0,0,0,3,3,.308,.333,.500,.833,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,,,,0.077,,0.085,,0.112,,-2.42,1.12,,1.07,,89.3,95.3,86.0,,,,,0.204,0.258,0.306,0.159,0.275,0.43799999999999994,0.291,0.564,0.129,0.133,0.211,0.488,160.0,104.0,113.0,0.171,1.35,79.8,127.0,101.0,103.0,0.554,1.51,94.4,0.209,0.34,0.22699999999999998,,,,,,,,,,,,,,,,,,
2023/05/26,7:10 PM.,MIL,SF,away,Roof Closed.,67,642547,C,5,1,4,1,0,0,3,0,0,0,2,.364,.391,.591,.982,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,50.0,97.0,85.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,,,,0.512,0.218,,0.146,0.89,,0.36,,0.15,94.4,88.6,,82.4,,0.213,0.387,0.292,0.224,0.388,0.312,0.203,0.392,0.46,,,,0.214,0.381,0.33799999999999997,85.0,103.0,110.0,0.124,0.2,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/25,6:41 PM.,MIL,SF,away,Roof Closed.,65,527054,C,4,0,1,1,0,0,1,0,0,1,1,.235,.278,.471,.749,527054,julioteheran,Teheran,Right,Julio Teheran,MIL,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.362,0.118,0.339,0.428,94.0,107.0,89.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,,,,0.387,0.094,,,0.118,-5.82,-0.03,,,-0.54,89.2,83.4,90.0,,,0.368,1.105,0.265,0.286,0.514,0.257,,,,0.285,0.472,0.121,0.074,0.185,0.32799999999999996,82.0,103.0,103.0,0.115,1.98,77.4,79.0,101.0,96.0,0.287,0.93,86.4,0.219,0.359,0.22,,,,,,,,,,,,,,,,,,
2023/05/23,6:41 PM.,MIN,SF,away,Clear.,83,543243,C,3,0,1,0,0,0,1,0,1,1,2,.231,.286,.462,.748,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,84.0,95.0,89.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,,,,0.157,0.271,0.205,0.001,0.067,0.61,-0.46,3.25,-0.41,-0.63,92.9,87.9,92.8,84.3,72.9,0.301,0.422,0.16399999999999998,0.27,0.405,0.174,0.096,0.117,0.413,0.275,0.413,0.177,0.257,0.371,0.282,91.0,98.0,101.0,0.168,0.87,79.6,118.0,102.0,102.0,0.131,1.3,87.6,0.265,0.368,0.278,,,,,,,,,,,,,,,,,,
2023/05/22,6:41 PM.,MIN,SF,away,Clear.,81,641927,C,4,0,0,0,0,0,0,0,0,1,5,.200,.200,.500,.700,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.43,3.63,144.1,105.0,83.0,101.0,0.739,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.411,94.0,106.0,105.0,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,0.196,,0.28,0.75,,-0.7,,1.08,91.3,83.7,,81.0,,0.232,0.425,0.27699999999999997,0.226,0.35,0.298,0.255,0.48,0.32899999999999996,,,,0.194,0.306,0.161,100.0,108.0,106.0,0.067,1.44,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/21,1:05 PM.,MIA,SF,home,Sunny.,63,666200,C,3,1,1,0,0,1,2,0,0,1,1,.333,.333,.833,1.166,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,,,,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,88.3,96.5,85.1,,0.232,0.384,0.19399999999999998,0.248,0.429,0.361,0.233,0.389,0.518,0.314,0.686,0.102,,,,,,,,,,68.0,87.0,76.0,0.004,0.74,91.4,,,,,,,,,,,,,,,,,,,,,
2023/05/20,1:05 PM.,MIA,SF,home,Cloudy.,58,666129,C,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.666,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,79.0,101.0,93.0,91.0,102.0,97.0,100.0,102.0,102.0,,,,0.317,0.075,0.258,,0.088,-1.84,1.06,0.45,,0.73,90.8,84.1,90.5,82.8,,0.325,0.575,0.159,0.286,0.327,0.327,0.169,0.302,0.408,0.256,0.377,0.107,0.5,1.059,0.2,80.0,97.0,95.0,0.084,-4.44,77.7,95.0,100.0,97.0,0.177,1.53,87.5,0.243,0.477,0.247,,,,,,,,,,,,,,,,,,
2023/05/19,7:18 PM.,MIA,SF,home,Partly Cloudy.,57,645261,C,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,0.201,,0.273,-0.27,1.72,0.72,,-0.43,98.0,91.1,97.6,89.9,,0.253,0.448,0.267,0.282,0.401,0.299,0.227,0.364,0.35200000000000004,0.237,0.366,0.124,0.308,0.308,0.182,134.0,99.0,105.0,0.022,-0.52,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
