date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2023/05/06,6:41 PM.,CWS,CIN,home,Partly Cloudy.,76,605182,LF,0,0,0,0,0,0,0,0,1,0,0,.200,.357,.364,.721,605182,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.269,0.437,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.082,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,86.1,93.1,79.4,76.0,0.283,0.494,0.174,0.2,0.2,0.2,0.256,0.395,0.264,0.203,0.366,0.306,0.167,0.167,0.2,0.175,0.206,0.293,,,,,,,,,,,,,,,,,,,,,
2023/05/05,6:41 PM.,CWS,CIN,home,Clear.,75,458681,PR,0,0,0,0,0,0,0,0,0,0,0,.200,.348,.364,.712,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.437,0.23,0.063,0.074,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,84.9,91.4,83.0,80.8,0.255,0.52,0.316,0.239,0.394,0.177,0.273,0.512,0.267,0.286,0.446,0.308,0.208,0.453,0.354,0.302,0.372,0.29600000000000004,,,,,,,,,,,,,,,,,,,,,
2023/05/03,1:10 PM.,SD,CIN,away,Partly Cloudy.,63,607625,RF,4,0,0,0,0,0,0,0,0,2,4,.200,.348,.364,.712,607625,sethlugo,"Lugo, S",Right,Seth Lugo,SDP,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.438,0.139,0.351,0.459,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,,,,0.199,0.318,,0.111,0.313,0.059,0.36,,1.87,-0.6,0.26,-2.89,93.4,,86.3,93.2,85.2,79.6,0.246,0.464,0.214,0.208,0.36,0.08900000000000001,,,,0.25,0.417,0.28600000000000003,0.287,0.384,0.265,0.303,0.576,0.34299999999999997,,,,,,,,,,,,,,,,0.0,0.0,0.226,,,
2023/05/02,6:42 PM.,SD,CIN,away,Partly Cloudy.,61,608379,RF,2,0,0,0,0,0,0,0,1,1,2,.216,.369,.392,.761,608379,michaelwacha,Wacha,Right,Michael Wacha,SDP,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.288,0.124,,0.11,0.345,1.23,-2.13,-0.36,,1.04,1.06,92.0,86.9,81.6,91.9,,74.0,0.188,0.323,0.16699999999999998,0.25,0.45,0.111,0.364,0.582,0.165,,,,0.172,0.31,0.27,0.207,0.346,0.359,,,,,,,,,,,,,,,,,,,,,
2023/05/01,6:41 PM.,SD,CIN,away,Cloudy.,60,605483,LF,3,0,1,1,0,0,2,0,0,1,0,.224,.371,.408,.779,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,,,,0.486,,0.131,0.198,0.184,0.07,,,0.68,2.55,2.65,95.5,,86.7,,88.4,81.0,0.255,0.389,0.195,,,,,,,0.123,0.26,0.536,0.079,0.14,0.563,0.185,0.266,0.46799999999999997,,,,,,,,,,,,,,,,,,,,,
2023/04/30,1:08 PM.,OAK,CIN,away,Partly Cloudy.,63,686610,LF,3,0,1,1,0,0,0,0,0,1,3,.217,.373,.391,.764,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,0.543,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,84.2,,81.1,74.5,0.275,0.493,0.17800000000000002,,,,,,,0.218,0.423,0.32799999999999996,0.333,0.833,0.0,0.34,0.515,0.374,,,,,,,,,,,,,,,,,,,,,
2023/04/29,1:08 PM.,OAK,CIN,away,Partly Cloudy.,63,666205,LF,2,0,0,0,0,0,0,0,0,1,1,.209,.375,.372,.747,666205,kylemuller,Muller,Left,Kyle Muller,OAK,7.6,7.4,77.0,97.0,88.0,94.0,0.811,6.55,4.56,13.09,1.87,1.2,0.197,0.46,0.113,0.391,0.453,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,,,,90.0,98.0,99.0,,,,,0.517,,0.253,0.149,0.081,-2.52,,,-0.45,-2.07,-3.21,93.5,,87.9,,87.1,81.2,0.395,0.663,0.161,,,,,,,0.293,0.475,0.242,0.268,0.415,0.284,0.333,0.5,0.387,,,,,,,,,,,,,,,,,,,,,
2023/04/28,6:41 PM.,OAK,CIN,away,Partly Cloudy.,64,607968,LF,4,1,2,1,0,0,1,0,1,0,2,.220,.389,.390,.779,607968,drewrucinski,Rucinski,Right,Drew Rucinski,OAK,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.189,0.351,0.397,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,,,,0.26,0.289,,0.303,0.071,0.077,-2.27,,-0.04,-4.74,-14.4,-2.31,89.0,,83.6,89.1,84.2,78.8,0.294,0.471,0.152,0.259,0.37,0.023,,,,0.375,0.833,0.36700000000000005,0.667,1.0,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/26,12:37 PM.,TEX,CIN,home,Partly Cloudy.,58,592351,LF,0,0,0,0,0,0,0,1,0,0,0,.189,.367,.351,.718,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.398,0.062,0.116,-1.83,,,2.33,-1.69,1.71,95.7,,88.8,,87.2,78.2,0.346,0.551,0.179,,,,,,,0.105,0.211,0.324,0.263,0.737,0.27,0.211,0.268,0.213,,,,,,,,,,,,,,,,,,,,,
2023/04/25,6:40 PM.,TEX,CIN,home,Cloudy.,60,527048,CF,2,1,0,0,0,0,0,0,1,0,0,.189,.367,.351,.718,527048,martinperez,"Pérez, M",Left,Martín Pérez,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,79.0,99.0,88.0,0.428,0.04,0.221,0.01,0.037,0.265,3.25,-2.02,0.44,2.0,3.35,-0.75,91.8,89.2,84.1,91.6,83.4,79.1,0.167,0.222,0.146,0.244,0.394,0.09699999999999999,0.342,0.64,0.11699999999999999,0.0,0.0,0.2,0.063,0.063,0.353,0.316,0.447,0.278,,,,,,,,,,,,,,,,,,,,,
2023/04/24,6:41 PM.,TEX,CIN,home,Partly Cloudy.,51,543135,LF,0,1,0,0,0,0,0,0,0,0,0,.200,.356,.371,.727,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.367,0.397,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,86.0,98.0,92.0,,0.372,0.176,0.04,0.135,,0.41,1.33,,-3.23,0.86,,95.1,90.6,,,83.9,76.0,0.234,0.423,0.183,,,,0.238,0.417,0.198,0.303,0.606,0.13699999999999998,0.2,0.22,0.41700000000000004,,,,,,,,,,0.276,1.26,87.9,0.196,0.314,0.355,125.0,101.0,106.0,,,,,,
2023/04/23,1:38 PM.,PIT,CIN,away,Cloudy.,47,592826,LF,4,0,0,0,0,0,0,0,0,1,2,.200,.356,.371,.727,592826,vincevelasquez,Velasquez,Right,Vince Velasquez,PIT,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,59.0,102.0,92.0,,,,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,,,,0.011,0.415,,0.446,,0.125,-1.31,,6.0,2.19,,-1.78,93.2,,88.6,92.9,83.2,,0.314,0.51,0.222,,,,,,,0.192,0.308,0.319,,,,0.25,0.375,0.257,0.003,-2.3,80.6,94.0,146.0,144.0,,,,,,,,,,,,,,,
2023/04/22,7:00 PM.,PIT,CIN,away,Partly Cloudy.,56,448179,RF,3,0,2,0,0,0,0,0,1,1,1,.226,.390,.419,.809,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.088,0.354,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-0.06,88.4,83.3,83.0,86.1,71.1,72.0,0.249,0.454,0.218,0.105,0.105,0.226,0.39,0.701,0.19899999999999998,0.5,0.929,0.125,0.283,0.47,0.174,0.263,0.421,0.037000000000000005,0.008,-3.65,67.1,,,,,,,,,,,,,,,,,,
2023/04/19,12:36 PM.,TB,CIN,home,Sunny.,68,656876,LF,2,0,0,0,0,0,0,0,2,2,1,.179,.351,.393,.744,656876,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.169,0.203,0.487,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,,0.17,1.83,2.15,3.01,1.91,,95.7,88.2,,95.1,84.5,80.0,0.275,0.333,0.20800000000000002,0.273,0.364,0.171,0.204,0.327,0.275,0.129,0.161,0.245,0.2,0.2,0.261,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/18,6:40 PM.,TB,CIN,home,Clear.,66,671737,RF,1,0,0,0,0,0,0,0,0,0,1,.192,.333,.423,.756,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,0.001,0.449,0.248,,0.167,,-0.8,-1.32,0.0,,0.04,,96.1,88.9,,97.8,,79.0,0.277,0.559,0.191,,,,0.312,0.581,0.295,,,,0.169,0.338,0.22399999999999998,,,,,,,,,,0.136,0.62,89.3,0.19,0.333,0.41,,,,,,,,,
2023/04/17,6:41 PM.,TB,CIN,home,Partly Cloudy.,52,656222,LF,3,1,0,0,0,0,0,0,0,1,1,.200,.344,.440,.784,656222,jalenbeeks,Beeks,Left,Jalen Beeks,TBR,5.95,3.61,42.1,95.0,89.0,90.0,0.729,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.438,112.0,95.0,96.0,,,,65.0,95.0,83.0,,,,106.0,71.0,93.0,92.0,105.0,98.0,,0.435,0.107,0.015,,0.443,-0.49,2.73,,-16.85,,-0.18,94.3,85.7,89.6,,81.8,,0.243,0.419,0.252,,,,0.125,0.125,0.588,1.0,1.5,0.0,,,,0.267,0.373,0.317,,,,,,,,,,,,,,,,,,,,,
2023/04/16,2:24 PM.,PHI,CIN,home,Partly Cloudy.,57,605400,RF,2,0,0,0,0,0,0,0,0,1,0,.227,.357,.500,.857,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,85.9,91.8,,,0.246,0.503,0.217,0.279,0.416,0.106,0.246,0.508,0.301,,,,0.221,0.398,0.33299999999999996,0.22,0.319,0.319,0.316,0.47,79.4,118.0,105.0,113.0,,,,,,,,,,,,,,,
2023/04/15,4:11 PM.,PHI,CIN,home,Partly Cloudy.,79,621381,LF,4,1,1,1,0,0,1,0,0,3,4,.250,.385,.550,.935,621381,mattstrahm,Strahm,Left,Matt Strahm,PHI,3.29,3.16,87.2,104.0,104.0,104.0,0.739,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.356,0.476,114.0,99.0,105.0,,,,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.101,0.256,,0.004,1.08,-0.5,0.27,2.22,,-9.98,93.4,87.6,86.5,93.2,83.1,,0.186,0.371,0.311,0.344,0.459,0.156,0.296,0.556,0.25,0.133,0.256,0.34299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/14,6:40 PM.,PHI,CIN,home,Partly Cloudy.,81,592836,CF,1,0,0,0,0,0,0,0,0,1,1,.250,.429,.563,.992,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,4.38,4.36,172.2,99.0,94.0,97.0,0.808,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.167,0.326,0.382,,,,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.176,0.176,0.026,0.057,,-0.82,-0.44,0.53,-1.43,-1.07,,92.8,87.1,,92.4,82.5,74.8,0.257,0.541,0.254,0.273,0.429,0.1,0.284,0.441,0.158,0.158,0.632,0.342,0.212,0.485,0.36,,,,,,,,,,0.332,0.48,87.9,0.205,0.295,0.244,104.0,97.0,100.0,,,,,,
2023/04/13,6:41 PM.,PHI,CIN,home,Clear.,82,663559,LF,3,2,1,0,0,0,0,0,0,0,2,.267,.450,.600,1.050,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,,,,0.072,0.444,,0.189,0.225,0.046,-0.08,,-1.63,-1.91,-0.85,-0.8,90.7,,84.6,90.7,84.5,76.5,0.305,0.435,0.156,0.333,0.571,0.133,,,,0.288,0.746,0.19899999999999998,0.267,0.493,0.209,0.273,0.364,0.33299999999999996,,,,,,,0.024,3.65,85.0,0.0,0.0,0.33299999999999996,,,,,,,,,
2023/04/12,7:21 PM.,ATL,CIN,away,Clear.,75,675911,LF,1,0,0,0,0,0,0,0,1,0,0,.250,.471,.667,1.138,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.338,,0.073,0.4,,,1.67,,0.97,97.2,,87.0,,85.6,,0.256,0.431,0.287,,,,,,,0.154,0.269,0.5529999999999999,,,,0.122,0.184,0.444,,,,,,,,,,,,,,,,,,,,,
2023/04/11,7:20 PM.,ATL,CIN,away,Clear.,71,657140,LF,1,0,0,0,0,0,0,0,0,0,1,.273,.467,.727,1.194,657140,kylewright,Wright,Right,Kyle Wright,ATL,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,62.0,67.0,51.0,,,,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,,,,0.296,0.155,,0.014,,0.063,-1.42,,-5.6,-16.59,,0.41,93.3,,88.3,92.7,87.1,,0.3,0.5,0.23800000000000002,0.568,0.676,0.079,,,,,,,0.162,0.382,0.314,0.0,0.0,0.091,0.473,0.97,84.0,120.0,98.0,103.0,,,,,,,,,,,,,,,
2023/04/10,7:20 PM.,ATL,CIN,away,Clear.,65,693821,LF,1,1,1,0,1,0,1,0,0,0,0,.300,.500,.800,1.300,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.137,-1.13,,0.01,0.97,,1.3,90.7,,85.0,89.5,82.7,,0.286,0.495,0.19399999999999998,0.28,0.402,0.134,,,,0.21,0.393,0.337,,,,0.188,0.235,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,
2023/04/09,1:21 PM.,PHI,CIN,away,Sunny.,58,592836,RF,1,1,0,0,0,0,0,1,1,1,0,.222,.462,.556,1.018,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,4.38,4.36,172.2,99.0,94.0,97.0,0.808,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.167,0.326,0.382,,,,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.176,0.176,0.026,0.057,,-0.82,-0.44,0.53,-1.43,-1.07,,92.8,87.1,,92.4,82.5,74.8,0.257,0.541,0.254,0.273,0.429,0.1,0.284,0.441,0.158,0.158,0.632,0.342,0.212,0.485,0.36,,,,,,,,,,0.332,0.48,87.9,0.205,0.295,0.244,104.0,97.0,100.0,,,,,,
2023/04/08,4:07 PM.,PHI,CIN,away,Cloudy.,53,663559,RF,2,0,1,0,0,0,0,0,0,0,0,.250,.455,.625,1.080,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,,,,0.072,0.444,,0.189,0.225,0.046,-0.08,,-1.63,-1.91,-0.85,-0.8,90.7,,84.6,90.7,84.5,76.5,0.305,0.435,0.156,0.333,0.571,0.133,,,,0.288,0.746,0.19899999999999998,0.267,0.493,0.209,0.273,0.364,0.33299999999999996,,,,,,,0.024,3.65,85.0,0.0,0.0,0.33299999999999996,,,,,,,,,
2023/04/07,3:06 PM.,PHI,CIN,away,Partly Cloudy.,57,554430,LF,1,0,0,0,0,0,0,0,1,0,0,.167,.444,.667,1.111,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,0.18,0.435,0.144,0.123,0.115,0.004,1.69,-0.63,1.62,0.36,-1.61,-6.22,95.8,90.9,90.8,95.2,84.4,81.4,0.199,0.333,0.314,0.252,0.308,0.192,0.27,0.426,0.228,0.198,0.36,0.392,0.264,0.473,0.33,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/04,6:41 PM.,CHC,CIN,home,Cloudy.,76,669713,CF,1,1,1,0,0,1,2,0,0,0,0,.200,.429,.800,1.229,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,4.63,5.23,89.1,101.0,101.0,102.0,0.796,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.189,0.296,0.1,0.366,,0.049,-1.9,-0.42,-0.38,1.49,,0.65,94.3,88.8,84.5,92.9,82.0,,0.327,0.636,0.165,0.273,0.545,0.145,0.308,0.654,0.2,0.14,0.231,0.376,,,,0.188,0.188,0.133,,,,,,,,,,,,,,,,,,,,,
2023/04/03,6:41 PM.,CHC,CIN,home,Clear.,71,592767,LF,3,1,0,0,0,0,0,0,0,2,2,.000,.333,.000,.333,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.117,,,,,-0.51,-1.32,,,,,88.6,,91.9,,,,,,0.314,0.6,0.17300000000000001,0.293,0.463,0.21600000000000003,,,,0.229,0.399,0.36,,,,0.494,-0.09,78.6,105.0,102.0,103.0,,,,,,,,,,,,,,,
2023/04/01,4:11 PM.,PIT,CIN,home,Cloudy.,45,448179,LF,1,0,0,0,0,0,0,0,1,1,0,.000,.500,.000,.500,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.088,0.354,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-0.06,88.4,83.3,83.0,86.1,71.1,72.0,0.249,0.454,0.218,0.105,0.105,0.226,0.39,0.701,0.19899999999999998,0.5,0.929,0.125,0.283,0.47,0.174,0.263,0.421,0.037000000000000005,0.008,-3.65,67.1,,,,,,,,,,,,,,,,,,
2023/03/30,4:11 PM.,PIT,CIN,home,Sunny.,61,656605,LF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.228,0.261,0.242,0.161,0.08,0.028,0.66,-0.07,1.66,-0.5,-1.97,-2.63,95.2,89.7,90.7,93.9,82.8,78.0,0.176,0.351,0.302,0.258,0.346,0.105,0.316,0.503,0.23600000000000002,0.221,0.324,0.272,0.273,0.614,0.235,0.36,0.6,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,
