date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2023/07/07,7:04 PM.,WSH,TEX,away,Clear.,85,592866,CF,4,0,0,0,0,0,0,0,0,0,1,.296,.341,.476,.817,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,83.3,88.2,80.9,76.7,0.283,0.563,0.16699999999999998,0.313,0.5,0.281,0.314,0.629,0.2,0.325,0.458,0.188,0.315,0.483,0.19899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/06,7:12 PM.,BOS,TEX,away,Partly Cloudy.,88,676710,CF,4,0,1,0,0,0,1,0,0,1,3,.300,.346,.483,.829,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.04,3.25,129.1,102.0,105.0,104.0,0.761,9.39,2.51,7.45,1.18,0.71,0.219,0.427,0.188,0.319,0.418,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,,82.5,,0.163,0.326,0.258,0.15,0.25,0.376,0.34,0.642,0.2,,,,,,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.43,0.244,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.119,-0.82,-1.47,82.4,79.4,0.214,0.357,0.214,,,,,,
2023/07/04,1:37 PM.,BOS,TEX,away,Overcast.,73,657514,CF,4,0,0,0,0,0,0,0,0,1,4,.301,.348,.486,.834,657514,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.343,0.149,0.321,0.457,34.0,68.0,70.0,101.0,93.0,93.0,,,,79.0,100.0,88.0,,,,0.559,,,0.427,0.014,,1.73,,-0.78,-13.88,,82.4,90.8,,77.6,,,,,,,0.238,0.349,0.35100000000000003,0.252,0.362,0.185,0.5,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/03,1:08 PM.,HOU,TEX,home,Roof Closed.,74,664299,CF,4,2,3,0,0,1,3,0,0,0,1,.306,.353,.494,.847,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.041,0.44,,-0.09,,-1.29,92.7,83.7,,79.5,,0.236,0.455,0.265,0.211,0.367,0.287,0.268,0.366,0.195,,,,0.28,0.36,0.392,,,,,,,,,,91.0,99.0,102.0,,,,,0.075,,-1.17,,76.6,,,,,,,,,
2023/07/02,1:37 PM.,HOU,TEX,home,Roof Closed.,74,681869,CF,4,0,2,1,0,0,0,0,0,1,1,.299,.347,.478,.825,681869,shawndubin,Dubin,Right,Shawn Dubin,HOU,7.0,5.16,9.0,96.0,110.0,101.0,0.805,11.0,3.0,12.0,1.0,1.1,0.296,0.37,0.037,0.519,0.395,108.0,104.0,115.0,112.0,97.0,102.0,106.0,91.0,96.0,,,,129.0,90.0,102.0,,0.442,0.093,0.169,0.151,-2.7,,2.04,-3.74,1.44,95.2,88.4,,84.5,81.8,0.375,0.688,0.21600000000000003,0.25,0.25,0.222,0.5,0.75,0.273,,,,0.25,0.25,0.41200000000000003,108.0,104.0,99.0,0.145,2.12,90.1,0.2,0.4,0.308,,,,,,,,,,,,,,,,,,,,,
2023/07/01,3:08 PM.,HOU,TEX,home,Roof Closed.,74,686613,CF,4,2,2,0,0,0,0,1,0,1,2,.296,.345,.474,.819,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,0.002,0.461,0.017,,,0.01,-0.16,-2.64,,,95.7,,96.0,84.6,,0.271,0.511,0.223,0.25,0.625,0.33299999999999996,0.247,0.374,0.303,,,,0.121,0.242,0.37,,,,0.235,-0.4,91.7,0.297,0.506,0.20800000000000002,112.0,102.0,110.0,92.0,104.0,105.0,0.048,0.238,0.92,-0.77,88.2,82.9,,,,,,,,,
2023/06/30,7:08 PM.,HOU,TEX,home,Roof Closed.,74,669854,CF,3,0,0,0,0,0,0,0,0,1,3,.292,.342,.473,.815,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,4.5,5.13,52.0,96.0,98.0,99.0,0.693,9.0,4.85,8.48,2.08,0.75,0.174,0.521,0.125,0.347,0.392,94.0,102.0,104.0,109.0,83.0,85.0,104.0,92.0,95.0,,,,93.0,99.0,101.0,,0.402,0.486,0.022,0.09,-2.87,,1.85,-0.98,0.46,94.5,85.5,,88.0,80.0,0.343,0.714,0.185,0.189,0.321,0.426,,,,,,,0.263,0.316,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/29,1:08 PM.,DET,TEX,home,Roof Closed.,74,681857,CF,4,1,1,0,0,1,1,0,0,0,2,.296,.346,.479,.825,681857,reeseolson,Olson,Right,Reese Olson,DET,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.189,0.4,0.13,0.354,0.4,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.058,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,87.8,94.8,84.8,78.8,0.171,0.381,0.158,0.217,0.433,0.41600000000000004,0.167,0.222,0.311,0.278,0.367,0.121,0.208,0.283,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/28,7:08 PM.,DET,TEX,home,Roof Closed.,74,666214,CF,5,1,2,1,0,0,1,0,0,0,2,.297,.348,.470,.818,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,,,,,0.416,,0.158,0.175,-2.53,,,-0.86,-0.22,93.4,85.0,,,77.5,0.374,0.682,0.19,,,,0.247,0.356,0.285,,,,0.189,0.392,0.318,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,0.5,0.29100000000000004,,,,,,,,,,,,,,,,,,,,,
2023/06/27,7:08 PM.,DET,TEX,home,Roof Closed.,74,666159,CF,2,0,1,0,0,0,1,0,0,0,0,.294,.347,.468,.815,666159,mattmanning,Manning,Right,Matt Manning,DET,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.492,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.172,0.036,0.58,,1.21,-0.9,0.93,93.4,87.7,,81.9,79.5,0.214,0.366,0.182,0.185,0.383,0.261,0.258,0.419,0.094,,,,0.111,0.111,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/26,7:08 PM.,DET,TEX,home,Roof Closed.,74,571510,CF,4,0,0,0,0,0,0,0,0,3,3,.293,.345,.467,.812,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.074,0.186,-0.64,2.52,0.57,-2.52,0.56,91.4,80.2,90.8,79.6,73.8,0.281,0.509,0.295,0.203,0.338,0.305,0.4,1.0,0.182,0.207,0.207,0.244,0.245,0.367,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/25,1:37 PM.,NYY,TEX,away,Partly Cloudy.,79,543037,CF,3,0,2,1,0,0,1,1,1,0,1,.298,.351,.476,.827,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,,,,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.208,,0.071,1.66,,1.69,,-0.54,96.7,89.1,,89.1,,0.201,0.332,0.228,0.186,0.251,0.327,0.215,0.269,0.244,,,,0.235,0.51,0.28600000000000003,107.0,103.0,102.0,0.07,0.61,92.7,0.262,0.377,0.311,114.0,103.0,113.0,,,,,0.121,,0.94,,82.9,,,,,,,,,
2023/06/24,4:09 PM.,NYY,TEX,away,Cloudy.,76,622663,CF,4,0,0,0,0,0,0,0,0,2,2,.293,.344,.468,.812,622663,luisseverino,"Severino, L",Right,Luis Severino,NYY,6.65,5.89,89.1,103.0,104.0,101.0,0.822,7.96,3.43,11.38,2.32,1.14,0.248,0.399,0.144,0.346,0.447,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.028,0.449,0.188,,0.186,-2.42,5.41,-2.59,,-1.4,96.5,86.7,95.7,84.7,,0.355,0.692,0.196,0.289,0.566,0.254,,,,0.091,0.091,0.20800000000000002,0.279,0.441,0.21600000000000003,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,0.313,0.17300000000000001,,,,,,,,,,,,,,,,,,,,,
2023/06/23,7:10 PM.,NYY,TEX,away,Overcast.,69,657376,CF,4,0,1,0,0,0,0,0,0,1,3,.298,.350,.477,.827,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.241,,0.274,,0.015,,-0.2,-0.59,,-7.35,,89.4,93.4,86.0,,,,,0.276,0.559,0.263,0.198,0.314,0.345,0.288,0.447,0.11,0.5,0.5,0.091,96.0,106.0,105.0,0.279,0.27,91.3,0.28,0.457,0.222,146.0,100.0,118.0,,,,,0.191,,-0.46,,83.7,,,,,,,,,
2023/06/21,7:10 PM.,CWS,TEX,away,Clear.,74,656629,CF,4,0,0,0,0,0,0,0,0,1,2,.299,.352,.481,.833,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.04,0.074,-0.71,,-1.5,-0.94,0.15,95.2,88.7,,84.8,80.6,0.244,0.462,0.264,0.258,0.516,0.27399999999999997,0.158,0.474,0.19399999999999998,,,,0.133,0.3,0.33899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/20,7:10 PM.,CWS,TEX,away,Clear.,72,656302,CF,4,2,2,0,0,0,0,0,0,2,1,.305,.358,.490,.848,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,0.432,0.386,,0.03,-0.15,,0.4,,1.0,95.6,74.6,,86.3,,0.273,0.436,0.205,0.216,0.339,0.433,0.298,0.538,0.249,,,,0.111,0.111,0.5379999999999999,,,,,,,,,,83.0,94.0,99.0,,,,,0.152,,-1.83,,80.2,,,,,,,,,
2023/06/19,7:11 PM.,CWS,TEX,away,Clear.,77,621383,CF,4,0,1,0,0,0,0,0,0,2,4,.301,.356,.490,.846,621383,tannerbanks,Banks,Left,Tanner Banks,CHW,4.43,4.39,61.0,101.0,88.0,101.0,0.788,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.103,0.37,0.445,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.028,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,86.3,91.4,86.3,80.9,0.291,0.494,0.244,0.225,0.408,0.263,0.31,0.69,0.243,0.5,0.5,0.444,0.162,0.324,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/18,1:38 PM.,TOR,TEX,home,Roof Closed.,74,605135,CF,5,2,3,0,0,1,3,0,0,0,3,.302,.357,.495,.852,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.393,0.093,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,84.1,91.9,75.6,70.7,0.333,0.652,0.20600000000000002,0.227,0.636,0.191,0.192,0.295,0.318,0.22,0.336,0.14400000000000002,0.189,0.351,0.10099999999999999,95.0,105.0,102.0,0.153,-1.13,87.8,0.274,0.496,0.253,,,,78.0,84.0,84.0,0.033,,-3.07,,82.6,,0.375,0.563,0.226,,,,,,
2023/06/17,3:07 PM.,TOR,TEX,home,Roof Closed.,74,670950,CF,3,0,0,0,0,0,0,0,0,0,5,.294,.352,.477,.829,670950,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.197,0.324,0.331,103.0,98.0,112.0,,,,105.0,97.0,98.0,,,,,,,,0.434,,,0.566,-1.19,,,,0.98,92.8,82.5,,,,0.33,0.538,0.209,,,,,,,,,,0.165,0.353,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/16,7:09 PM.,TOR,TEX,home,Roof Closed.,74,592332,CF,3,1,1,0,0,1,1,0,0,0,1,.299,.357,.485,.842,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.108,,,1.13,,-0.97,,,94.7,,,83.6,,0.243,0.409,0.172,0.348,0.565,0.353,,,,,,,,,,,,,,,,,,,,,,105.0,108.0,109.0,0.384,,0.3,,86.3,,0.201,0.307,0.43200000000000005,,,,,,
2023/06/15,7:09 PM.,LAA,TEX,home,Roof Closed.,74,660271,CF,4,0,0,0,0,0,0,0,0,1,1,.298,.357,.471,.828,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.356,0.036,,1.64,-0.53,1.81,1.15,,96.8,,94.5,83.7,75.7,0.164,0.236,0.27,0.146,0.339,0.365,0.111,0.167,0.41700000000000004,0.273,0.409,0.225,,,,96.0,89.0,88.0,0.156,-0.82,88.6,0.31,0.606,0.228,,,,129.0,93.0,108.0,0.062,,-0.25,,88.6,,0.179,0.205,0.41100000000000003,,,,,,
2023/06/14,7:07 PM.,LAA,TEX,home,Roof Closed.,74,672282,CF,4,1,2,0,0,1,2,1,0,0,3,.305,.364,.481,.845,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.194,0.054,-0.38,,0.91,0.14,-2.03,94.3,84.8,,88.7,74.7,0.291,0.505,0.212,0.0,0.0,0.267,0.191,0.326,0.28600000000000003,,,,0.242,0.424,0.24600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/13,7:07 PM.,LAA,TEX,home,Roof Closed.,74,642545,CF,4,0,1,0,0,0,0,0,0,0,2,.301,.361,.464,.825,642545,jaimebarria,Barria,Right,Jaime Barria,LAA,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.463,0.175,0.302,0.424,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,,0.141,-2.05,-6.47,0.32,,0.67,93.0,84.6,92.2,85.9,,0.362,0.713,0.146,0.242,0.452,0.26,,,,0.389,0.889,0.11800000000000001,0.227,0.25,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/12,7:07 PM.,LAA,TEX,home,Roof Closed.,74,542881,CF,5,0,3,1,0,0,0,1,1,0,2,.302,.364,.469,.833,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,0.055,0.374,0.007,0.002,0.338,-1.25,-3.61,-1.06,-0.33,0.08,90.1,80.0,88.5,78.1,72.9,0.301,0.566,0.193,0.2,0.2,0.33299999999999996,,,,0.36,0.68,0.102,0.238,0.381,0.39799999999999996,104.0,103.0,98.0,0.224,0.48,85.1,0.239,0.366,0.268,,,,,,,0.001,,-4.72,,90.1,,,,,,,,,,
2023/06/11,1:40 PM.,TB,TEX,away,Dome.,72,663556,CF,2,1,0,0,0,0,0,0,1,0,0,.293,.354,.460,.814,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.17,0.258,-0.34,,-0.27,1.12,2.65,96.8,86.9,,89.3,83.5,0.269,0.479,0.233,0.261,0.58,0.29100000000000004,0.197,0.344,0.314,,,,0.153,0.191,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/10,4:10 PM.,TB,TEX,away,Dome.,72,671737,CF,4,1,0,0,0,0,0,0,1,0,3,.297,.354,.465,.819,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.001,0.449,,0.167,,-0.8,0.0,,0.04,,96.1,,97.8,,79.0,0.277,0.559,0.191,,,,0.169,0.338,0.22399999999999998,,,,,,,106.0,99.0,99.0,0.248,-1.32,88.9,0.312,0.581,0.295,,,,,,,0.136,,0.62,,89.3,,0.19,0.333,0.41,,,,,,
2023/06/09,6:40 PM.,TB,TEX,away,Dome.,72,607192,CF,2,2,2,0,0,2,2,0,1,0,0,.304,.359,.476,.835,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,TBR,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.246,0.372,0.161,0.386,0.454,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.432,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,92.3,96.4,90.1,83.9,0.236,0.41,0.249,0.254,0.373,0.382,0.095,0.19,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/07,7:08 PM.,STL,TEX,home,Roof Closed.,74,656427,PH,1,0,0,0,0,0,0,0,0,0,0,.295,.348,.434,.782,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.417,0.246,,0.033,-0.44,-2.28,-1.15,,0.86,93.1,85.3,90.1,84.2,,0.29,0.411,0.20800000000000002,0.339,0.558,0.265,0.204,0.372,0.402,0.333,0.333,0.1,0.154,0.154,0.083,92.0,98.0,101.0,0.091,-1.05,88.7,0.318,0.545,0.264,93.0,102.0,108.0,,,,,0.194,,0.23,,76.2,,,,,,,,,
2023/06/06,7:07 PM.,STL,TEX,home,Roof Closed.,74,669461,CF,4,1,1,0,0,0,0,0,0,1,4,.297,.350,.436,.786,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.224,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,87.3,94.3,86.6,76.6,0.308,0.49,0.161,0.333,0.533,0.28600000000000003,0.222,0.472,0.33799999999999997,0.208,0.302,0.098,0.278,0.389,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/05,7:08 PM.,STL,TEX,home,Roof Closed.,74,425794,CF,4,0,0,0,0,0,1,0,0,1,2,.298,.352,.441,.793,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,0.314,0.099,0.003,0.306,0.05,-1.48,-3.36,-13.9,-1.5,-3.6,85.7,81.4,86.9,75.6,71.5,0.326,0.512,0.11699999999999999,,,,0.291,0.475,0.153,0.394,0.746,0.09300000000000001,0.389,0.611,0.1,107.0,99.0,95.0,0.226,-0.27,82.9,0.344,0.473,0.152,,,,,,,,0.002,,6.39,,65.7,,,,,,,,,
2023/06/03,3:07 PM.,SEA,TEX,home,Roof Closed.,72,693433,CF,5,1,2,0,0,1,3,0,0,3,4,.306,.360,.452,.812,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.296,0.363,0.175,0.271,0.453,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.037,0.69,1.34,-0.83,,-2.37,95.1,89.7,95.0,86.0,,0.207,0.407,0.303,0.257,0.457,0.311,,,,0.213,0.372,0.20800000000000002,0.4,0.4,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/02,7:09 PM.,SEA,TEX,home,Roof Closed.,74,622491,CF,3,0,0,0,0,0,0,0,0,0,2,.303,.359,.434,.793,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,,0.156,1.31,0.6,-0.12,,-1.6,96.3,88.3,95.9,85.7,,0.165,0.384,0.33,0.234,0.455,0.37799999999999995,,,,0.239,0.337,0.136,0.28,0.42,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/31,1:10 PM.,DET,TEX,away,Sunny.,85,666214,CF,4,0,1,0,1,0,0,0,0,0,1,.309,.366,.443,.809,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,,,,,0.416,,0.158,0.175,-2.53,,,-0.86,-0.22,93.4,85.0,,,77.5,0.374,0.682,0.19,,,,0.247,0.356,0.285,,,,0.189,0.392,0.318,91.0,97.0,93.0,0.251,-0.57,86.0,0.271,0.5,0.29100000000000004,,,,,,,,,,,,,,,,,,,,,
2023/05/30,6:40 PM.,DET,TEX,away,Clear.,86,656412,CF,5,0,0,0,0,0,0,0,0,2,4,.310,.369,.434,.803,656412,alexfaedo,Faedo,Right,Alex Faedo,DET,4.45,3.82,64.2,104.0,92.0,101.0,0.781,8.07,2.78,6.68,1.67,0.79,0.235,0.459,0.18,0.339,0.436,84.0,101.0,97.0,,,,87.0,104.0,96.0,,,,103.0,105.0,108.0,,0.485,0.381,,0.133,0.89,,0.65,,-0.75,92.9,85.9,,82.3,,0.2,0.438,0.124,0.192,0.364,0.413,,,,,,,0.222,0.417,0.16899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/29,1:11 PM.,DET,TEX,away,Sunny.,80,571510,CF,4,1,3,1,0,0,0,0,0,1,1,.321,.381,.450,.831,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.074,0.186,-0.64,2.52,0.57,-2.52,0.56,91.4,80.2,90.8,79.6,73.8,0.281,0.509,0.295,0.203,0.338,0.305,0.4,1.0,0.182,0.207,0.207,0.244,0.245,0.367,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
