date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC%,wFC/C,vFC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FC_slg,FC_whiff
2023/05/14,1:11 PM.,KC,MIL,home,Roof Closed.,65,543475,RF,2,1,0,0,0,0,0,0,1,1,0,.200,.216,.286,.502,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.131,0.109,1.11,-0.01,-1.31,-1.6,-1.66,91.2,85.5,90.5,80.2,79.4,0.227,0.444,0.154,0.28,0.543,0.249,0.248,0.457,0.158,0.26,0.481,0.257,0.238,0.476,0.21899999999999997,,,,,,,0.076,-0.94,86.8,,,,,,,,,,96.0,99.0,98.0,0.314,0.725,0.19
2023/05/13,6:10 PM.,KC,MIL,home,Roof Closed.,68,425844,RF,0,0,0,0,0,0,0,1,0,0,0,.212,.206,.303,.509,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,86.5,89.8,79.2,72.5,0.276,0.472,0.159,0.214,0.282,0.231,0.333,0.609,0.081,0.241,0.37,0.207,0.386,0.729,0.155,,,,0.0,-3.64,57.9,0.07,-0.94,85.2,,,,,,,,,,100.0,113.0,103.0,0.32,0.5,0.18600000000000003
2023/05/12,7:10 PM.,KC,MIL,home,Roof Closed.,70,657031,RF,4,0,1,0,0,0,1,0,0,2,4,.212,.206,.303,.509,657031,joshtaylor,"Taylor, J",Left,Josh Taylor,KCR,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.229,0.479,0.104,0.313,0.408,,,,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,0.12,0.37,0.422,0.088,,-0.76,-5.16,-1.81,4.76,,92.8,,93.0,85.2,78.4,0.381,0.524,0.24100000000000002,0.25,0.556,0.37200000000000005,0.556,0.889,0.188,,,,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/10,12:40 PM.,LAD,MIL,home,Partly Cloudy.,71,477132,CF,3,0,0,0,0,0,0,0,0,1,1,.207,.200,.310,.510,477132,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,84.6,90.9,86.5,73.4,0.281,0.451,0.09699999999999999,0.167,0.338,0.36200000000000004,0.0,0.0,0.0,0.2,0.2,0.6,0.212,0.338,0.33799999999999997,,,,,,,,,,116.0,127.0,165.0,0.002,13.51,84.4,0.0,0.0,0.0,,,,,,
2023/05/09,6:41 PM.,LAD,MIL,home,Roof Closed.,67,592789,RF,4,0,1,0,0,0,0,1,0,0,2,.231,.222,.346,.568,592789,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,- - -,6.5,6.48,88.2,104.0,80.0,99.0,0.834,5.68,1.93,10.56,2.23,0.94,0.203,0.438,0.147,0.363,0.468,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.181,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,87.3,92.3,85.0,77.9,0.208,0.354,0.182,0.24,0.72,0.083,0.363,0.593,0.138,0.286,0.571,0.218,0.233,0.512,0.22,,,,,,,0.126,-0.49,89.5,43.0,87.0,84.0,0.003,1.25,87.7,,,,85.0,103.0,98.0,0.333,0.489,0.18899999999999997
2023/05/08,6:42 PM.,LAD,MIL,home,Roof Closed.,64,664062,RF,4,1,2,0,0,0,0,1,0,0,2,.227,.217,.364,.581,664062,tonygonsolin,Gonsolin,Right,Tony Gonsolin,LAD,4.98,5.89,103.0,97.0,97.0,98.0,0.803,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.388,,,,107.0,83.0,90.0,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,0.151,,1.42,,-0.82,-2.12,,92.4,,,86.8,80.9,0.221,0.436,0.157,0.268,0.439,0.253,,,,,,,0.313,0.656,0.209,,,,,,,,,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,0.315,0.27,,,,,,
2023/05/07,1:05 PM.,SF,MIL,away,Partly Cloudy.,60,548389,RF,4,0,1,0,0,0,0,0,0,0,4,.167,.158,.333,.491,548389,rossstripling,Stripling,Right,Ross Stripling,SFG,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.399,0.15,0.328,0.433,94.0,112.0,113.0,,,,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,,0.248,-0.38,-0.64,0.07,,-2.35,92.5,83.7,90.3,87.2,,0.275,0.512,0.275,0.274,0.487,0.179,0.325,0.55,0.12300000000000001,0.305,0.508,0.289,0.2,0.2,0.20600000000000002,119.0,95.0,102.0,0.099,1.22,75.9,,,,83.0,107.0,102.0,0.009,-0.82,85.6,,,,,,,,,
2023/05/06,4:16 PM.,SF,MIL,away,Cloudy.,59,502171,PH,1,0,0,0,0,0,0,0,0,0,2,.143,.133,.357,.490,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.003,0.051,,,-3.47,0.33,-1.31,,,95.8,,94.5,86.2,,,,,0.333,0.542,0.306,0.28,0.435,0.129,,,,0.379,0.638,0.32,115.0,95.0,103.0,0.162,-1.38,83.6,,,,78.0,103.0,103.0,0.388,0.2,89.5,0.239,0.386,0.24600000000000002,,,,,,
2023/05/05,7:20 PM.,SF,MIL,away,Cloudy.,55,640455,RF,3,1,1,0,0,0,0,1,0,0,1,.154,.143,.385,.528,640455,seanmanaea,Manaea,Left,Sean Manaea,SFG,4.44,4.21,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.143,0.305,0.448,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.26,,0.17,0.91,-6.19,-0.93,,1.06,93.6,86.6,94.0,82.3,,0.235,0.39,0.233,0.122,0.143,0.36700000000000005,0.4,0.8,0.25,0.224,0.342,0.183,,,,,,,,,,0.0,-5.8,90.3,,,,,,,,,,,,,,,
2023/05/04,1:10 PM.,COL,MIL,away,Cloudy.,70,657756,RF,4,1,1,0,0,1,1,0,0,0,4,.100,.091,.400,.491,657756,connorseabold,Seabold,Right,Connor Seabold,COL,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,0.544,0.305,0.018,0.133,-1.53,,-2.41,-8.0,0.41,92.6,80.6,,85.3,78.7,0.338,0.605,0.18600000000000003,0.313,0.616,0.262,,,,0.204,0.265,0.22699999999999998,0.5,0.6,0.231,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/03,6:40 PM.,COL,MIL,away,Cloudy.,77,607536,CF,3,0,0,0,0,0,1,0,0,1,2,.000,.000,.000,.000,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.283,0.184,0.236,,0.122,1.13,-0.86,-0.2,,-3.3,88.8,84.2,88.7,84.1,,0.239,0.431,0.127,0.246,0.549,0.2,0.349,0.529,0.091,0.435,0.681,0.139,0.261,0.41,0.32,96.0,105.0,105.0,0.176,-1.91,80.6,,,,,,,,,,,,,,,,,,
2023/05/02,6:41 PM.,COL,MIL,away,Cloudy.,66,663372,RF,3,0,0,0,0,0,0,0,0,1,2,.000,.000,.000,.000,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.241,0.331,0.188,0.248,0.448,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.173,0.278,0.313,0.089,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,84.1,94.3,88.6,79.7,0.25,0.295,0.225,0.178,0.289,0.163,0.475,0.675,0.15,0.08,0.08,0.42100000000000004,0.333,0.4,0.11800000000000001,,,,,,,,,,,,,,,,,,,,,,,,
