date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff
2023/07/01,3:08 PM.,HOU,TEX,home,Roof Closed.,74,686613,SS,4,0,2,0,0,0,1,0,1,2,3,.348,.416,.603,1.019,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,0.002,0.461,0.017,,0.01,-0.16,-2.64,,95.7,,96.0,84.6,,,,0.25,0.625,0.33299999999999996,0.121,0.242,0.37,112.0,102.0,110.0,,,,0.235,0.238,-0.4,-0.77,91.7,82.9,0.247,0.374,0.303,0.271,0.511,0.223,0.297,0.506,0.20800000000000002,,,,,,,0.048,0.92,88.2,,,,92.0,104.0,105.0,,,
2023/06/30,7:08 PM.,HOU,TEX,home,Roof Closed.,74,669854,SS,3,0,1,0,0,0,0,0,1,0,0,.345,.412,.605,1.017,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,4.5,5.13,52.0,96.0,98.0,99.0,0.693,9.0,4.85,8.48,2.08,0.75,0.174,0.521,0.125,0.347,0.392,94.0,102.0,104.0,104.0,92.0,95.0,,,,93.0,99.0,101.0,,0.402,0.486,0.09,-2.87,,1.85,0.46,94.5,85.5,,88.0,,,,0.189,0.321,0.426,0.263,0.316,0.37,,,,,,,,,,,,,,,,0.343,0.714,0.185,,,,109.0,83.0,85.0,0.022,-0.98,80.0,,,,,,,,,,,,
2023/06/28,7:08 PM.,DET,TEX,home,Roof Closed.,74,666214,SS,3,2,1,1,0,0,1,0,1,2,0,.345,.411,.609,1.020,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,80.0,100.0,92.0,,,,,,,,0.416,,0.175,-2.53,,,-0.22,93.4,85.0,,,,,,,,,0.189,0.392,0.318,,,,91.0,97.0,93.0,0.251,,-0.57,,86.0,,0.247,0.356,0.285,0.374,0.682,0.19,0.271,0.5,0.29100000000000004,102.0,106.0,105.0,0.158,-0.86,77.5,,,,,,,,,,,,
2023/06/27,7:08 PM.,DET,TEX,home,Roof Closed.,74,666159,SS,5,1,2,1,0,0,1,0,0,0,1,.345,.409,.608,1.017,666159,mattmanning,Manning,Right,Matt Manning,DET,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.492,62.0,96.0,84.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.036,0.58,,1.21,0.93,93.4,87.7,,81.9,,,,0.185,0.383,0.261,0.111,0.111,0.063,,,,,,,,,,,,,0.258,0.419,0.094,0.214,0.366,0.182,,,,102.0,99.0,101.0,0.172,-0.9,79.5,,,,,,,,,,,,
2023/06/26,7:08 PM.,DET,TEX,home,Roof Closed.,74,571510,SS,3,0,0,0,0,0,0,0,1,1,4,.344,.409,.608,1.017,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.186,-0.64,2.52,0.57,0.56,91.4,80.2,90.8,79.6,0.207,0.207,0.244,0.203,0.338,0.305,0.245,0.367,0.389,,,,,,,,,,,,,0.4,1.0,0.182,0.281,0.509,0.295,,,,90.0,87.0,92.0,0.074,-2.52,73.8,,,,,,,,,,,,
2023/06/25,1:37 PM.,NYY,TEX,away,Partly Cloudy.,79,543037,SS,5,0,1,0,0,0,1,0,0,2,3,.349,.410,.618,1.028,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.208,0.071,1.66,,1.69,-0.54,96.7,89.1,,89.1,,,,0.186,0.251,0.327,0.235,0.51,0.28600000000000003,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.215,0.269,0.244,0.201,0.332,0.228,0.262,0.377,0.311,,,,,,,,,,,,,,,,,,
2023/06/24,4:09 PM.,NYY,TEX,away,Cloudy.,76,622663,SS,4,0,1,0,0,0,0,0,0,0,2,.354,.415,.630,1.045,622663,luisseverino,"Severino, L",Right,Luis Severino,NYY,6.65,5.89,89.1,103.0,104.0,101.0,0.822,7.96,3.43,11.38,2.32,1.14,0.248,0.399,0.144,0.346,0.447,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.028,0.449,0.188,0.186,-2.42,5.41,-2.59,-1.4,96.5,86.7,95.7,84.7,0.091,0.091,0.20800000000000002,0.289,0.566,0.254,0.279,0.441,0.21600000000000003,,,,110.0,100.0,98.0,0.15,,-0.08,,90.8,,,,,0.355,0.692,0.196,0.208,0.313,0.17300000000000001,,,,,,,,,,,,,,,,,,
2023/06/23,7:10 PM.,NYY,TEX,away,Overcast.,69,657376,SS,4,0,1,1,0,0,0,0,1,0,0,.356,.418,.638,1.056,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.241,,0.274,0.015,,-0.2,-0.59,-7.35,,89.4,93.4,86.0,0.288,0.447,0.11,0.276,0.559,0.263,0.5,0.5,0.091,146.0,100.0,118.0,96.0,106.0,105.0,0.279,0.191,0.27,-0.46,91.3,83.7,0.198,0.314,0.345,,,,0.28,0.457,0.222,,,,,,,,,,,,,,,,,,
2023/06/21,7:10 PM.,CWS,TEX,away,Clear.,74,656629,SS,4,0,0,0,0,0,0,0,1,1,0,.358,.418,.642,1.060,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.074,-0.71,,-1.5,0.15,95.2,88.7,,84.8,,,,0.258,0.516,0.27399999999999997,0.133,0.3,0.33899999999999997,,,,,,,,,,,,,0.158,0.474,0.19399999999999998,0.244,0.462,0.264,,,,96.0,97.0,97.0,0.04,-0.94,80.6,,,,,,,,,,,,
2023/06/20,7:10 PM.,CWS,TEX,away,Clear.,72,656302,SS,4,0,3,2,0,0,5,0,1,1,0,.367,.424,.657,1.081,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,0.432,0.386,0.03,-0.15,,0.4,1.0,95.6,74.6,,86.3,,,,0.216,0.339,0.433,0.111,0.111,0.5379999999999999,83.0,94.0,99.0,,,,,0.152,,-1.83,,80.2,0.298,0.538,0.249,0.273,0.436,0.205,,,,,,,,,,,,,,,,,,,,,
2023/06/19,7:11 PM.,CWS,TEX,away,Clear.,77,621383,SS,5,0,1,0,0,0,0,0,0,2,2,.358,.414,.642,1.056,621383,tannerbanks,Banks,Left,Tanner Banks,CHW,4.43,4.39,61.0,101.0,88.0,101.0,0.788,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.103,0.37,0.445,64.0,102.0,96.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.028,0.354,0.303,0.165,-0.84,-1.44,1.17,2.23,92.6,86.3,91.4,86.3,0.5,0.5,0.444,0.225,0.408,0.263,0.162,0.324,0.188,,,,,,,,,,,,,0.31,0.69,0.243,0.291,0.494,0.244,,,,113.0,106.0,109.0,0.151,-3.1,80.9,,,,,,,,,,,,
2023/06/18,1:38 PM.,TOR,TEX,home,Roof Closed.,74,605135,SS,5,1,4,2,0,0,3,0,0,1,0,.363,.420,.656,1.076,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.393,0.093,0.136,0.065,-3.9,2.11,-0.72,1.71,92.4,84.1,91.9,75.6,0.22,0.336,0.14400000000000002,0.227,0.636,0.191,0.189,0.351,0.10099999999999999,,,,95.0,105.0,102.0,0.153,,-1.13,,87.8,,0.192,0.295,0.318,0.333,0.652,0.20600000000000002,0.274,0.496,0.253,93.0,92.0,100.0,0.126,0.67,70.7,0.033,-3.07,82.6,0.375,0.563,0.226,78.0,84.0,84.0,,,
2023/06/17,3:07 PM.,TOR,TEX,home,Roof Closed.,74,670950,SS,4,1,2,0,0,1,1,0,0,0,0,.348,.409,.639,1.048,670950,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.197,0.324,0.331,103.0,98.0,112.0,105.0,97.0,98.0,,,,,,,,0.434,,0.566,-1.19,,,0.98,92.8,82.5,,,,,,,,,0.165,0.353,0.478,,,,,,,,,,,,,,,,0.33,0.538,0.209,,,,,,,,,,,,,,,,,,,,,
2023/06/16,7:09 PM.,TOR,TEX,home,Roof Closed.,74,592332,SS,4,0,1,1,0,0,0,0,0,1,1,.344,.407,.623,1.030,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.108,,1.13,,-0.97,,94.7,,,83.6,,,,0.348,0.565,0.353,,,,,,,,,,,,,,,,,,,0.243,0.409,0.172,,,,,,,,,,0.384,0.3,86.3,0.201,0.307,0.43200000000000005,105.0,108.0,109.0,,,
2023/06/15,7:09 PM.,LAA,TEX,home,Roof Closed.,74,660271,SS,4,0,0,0,0,0,0,1,1,0,4,.347,.411,.626,1.037,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.356,,1.64,-0.53,1.81,,96.8,,94.5,83.7,0.273,0.409,0.225,0.146,0.339,0.365,,,,,,,96.0,89.0,88.0,0.156,,-0.82,,88.6,,0.111,0.167,0.41700000000000004,0.164,0.236,0.27,0.31,0.606,0.228,87.0,97.0,105.0,0.036,1.15,75.7,0.062,-0.25,88.6,0.179,0.205,0.41100000000000003,129.0,93.0,108.0,,,
2023/06/14,7:07 PM.,LAA,TEX,home,Roof Closed.,74,672282,SS,3,1,1,0,0,1,1,0,1,1,0,.357,.417,.643,1.060,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.054,-0.38,,0.91,-2.03,94.3,84.8,,88.7,,,,0.0,0.0,0.267,0.242,0.424,0.24600000000000002,,,,,,,,,,,,,0.191,0.326,0.28600000000000003,0.291,0.505,0.212,,,,93.0,94.0,105.0,0.194,0.14,74.7,,,,,,,,,,,,
2023/06/13,7:07 PM.,LAA,TEX,home,Roof Closed.,74,642545,SS,5,2,3,1,0,1,1,0,0,0,2,.357,.415,.629,1.044,642545,jaimebarria,Barria,Right,Jaime Barria,LAA,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.463,0.175,0.302,0.424,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,84.6,92.2,85.9,0.389,0.889,0.11800000000000001,0.242,0.452,0.26,0.227,0.25,0.349,,,,,,,,,,,,,,,,0.362,0.713,0.146,,,,,,,,,,,,,,,,,,,,,
2023/06/12,7:07 PM.,LAA,TEX,home,Roof Closed.,74,542881,SS,3,1,1,0,0,0,0,0,3,0,0,.348,.409,.600,1.009,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,0.055,0.374,0.007,0.338,-1.25,-3.61,-1.06,0.08,90.1,80.0,88.5,78.1,0.36,0.68,0.102,0.2,0.2,0.33299999999999996,0.238,0.381,0.39799999999999996,,,,104.0,103.0,98.0,0.224,,0.48,,85.1,,,,,0.301,0.566,0.193,0.239,0.366,0.268,105.0,84.0,83.0,0.002,-0.33,72.9,0.001,-4.72,90.1,,,,,,,,,
2023/06/11,1:40 PM.,TB,TEX,away,Dome.,72,663556,DH,4,0,1,0,0,0,1,0,0,2,0,.348,.399,.606,1.005,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,86.9,,89.3,,,,0.261,0.58,0.29100000000000004,0.153,0.191,0.541,,,,,,,,,,,,,0.197,0.344,0.314,0.269,0.479,0.233,,,,115.0,101.0,107.0,0.17,1.12,83.5,,,,,,,,,,,,
2023/06/10,4:10 PM.,TB,TEX,away,Dome.,72,671737,SS,5,2,5,1,0,1,4,0,0,0,0,.352,.403,.617,1.020,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,131.0,101.0,109.0,,,,,,,0.001,0.449,,,-0.8,0.0,,,96.1,,97.8,,,,,,,,,,,,,,106.0,99.0,99.0,0.248,,-1.32,,88.9,,0.169,0.338,0.22399999999999998,0.277,0.559,0.191,0.312,0.581,0.295,88.0,107.0,111.0,0.167,0.04,79.0,0.136,0.62,89.3,0.19,0.333,0.41,,,,,,
2023/06/09,6:40 PM.,TB,TEX,away,Dome.,72,607192,SS,4,0,0,0,0,0,0,0,0,2,0,.325,.381,.569,.950,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,TBR,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.246,0.372,0.161,0.386,0.454,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.432,0.348,0.003,0.54,-7.7,1.25,2.91,96.4,92.3,96.4,90.1,,,,0.254,0.373,0.382,,,,,,,,,,,,,,,,0.095,0.19,0.522,0.236,0.41,0.249,,,,152.0,103.0,114.0,0.213,1.81,83.9,,,,,,,,,,,,
2023/06/07,7:08 PM.,STL,TEX,home,Roof Closed.,74,656427,SS,3,0,1,1,0,0,0,0,1,1,0,.336,.393,.588,.981,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.417,0.246,0.033,-0.44,-2.28,-1.15,0.86,93.1,85.3,90.1,84.2,0.333,0.333,0.1,0.339,0.558,0.265,0.154,0.154,0.083,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.194,-1.05,0.23,88.7,76.2,0.204,0.372,0.402,0.29,0.411,0.20800000000000002,0.318,0.545,0.264,,,,,,,,,,,,,,,,,,
2023/06/06,7:07 PM.,STL,TEX,home,Roof Closed.,74,669461,DH,5,0,0,0,0,0,0,0,0,1,3,.336,.389,.586,.975,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.081,-0.74,1.76,-2.12,-0.64,94.2,87.3,94.3,86.6,0.208,0.302,0.098,0.333,0.533,0.28600000000000003,0.278,0.389,0.125,,,,,,,,,,,,,0.222,0.472,0.33799999999999997,0.308,0.49,0.161,,,,101.0,87.0,97.0,0.224,-1.62,76.6,,,,,,,,,,,,
2023/06/05,7:08 PM.,STL,TEX,home,Roof Closed.,74,425794,SS,5,0,2,0,0,0,0,0,0,1,3,.351,.405,.613,1.018,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,0.314,0.099,0.003,0.05,-1.48,-3.36,-13.9,-3.6,85.7,81.4,86.9,75.6,0.394,0.746,0.09300000000000001,,,,0.389,0.611,0.1,,,,107.0,99.0,95.0,0.226,0.002,-0.27,6.39,82.9,65.7,0.291,0.475,0.153,0.326,0.512,0.11699999999999999,0.344,0.473,0.152,129.0,102.0,110.0,0.306,-1.5,71.5,,,,,,,,,,,,
2023/06/04,1:37 PM.,SEA,TEX,home,Roof Closed.,74,682243,SS,3,3,2,1,0,1,2,0,1,0,0,.349,.405,.623,1.028,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,4.32,4.86,131.1,104.0,117.0,109.0,0.783,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.356,0.464,90.0,101.0,107.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.274,0.056,0.3,1.22,0.14,0.66,95.1,85.0,95.1,85.0,0.26,0.36,0.096,0.3,0.475,0.174,0.167,0.433,0.179,,,,,,,,,,,,,0.667,1.333,0.125,0.256,0.45,0.271,,,,113.0,102.0,102.0,0.009,-8.41,78.2,,,,,,,,,,,,
2023/06/03,3:07 PM.,SEA,TEX,home,Roof Closed.,72,693433,SS,5,3,3,1,0,0,3,0,0,0,1,.340,.393,.583,.976,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.296,0.363,0.175,0.271,0.453,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037,0.69,1.34,-0.83,-2.37,95.1,89.7,95.0,86.0,0.213,0.372,0.20800000000000002,0.257,0.457,0.311,0.4,0.4,0.222,,,,,,,,,,,,,,,,0.207,0.407,0.303,,,,,,,,,,,,,,,,,,,,,
2023/06/02,7:09 PM.,SEA,TEX,home,Roof Closed.,74,622491,SS,4,0,2,1,0,0,1,0,0,1,0,.327,.384,.571,.955,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,88.3,95.9,85.7,0.239,0.337,0.136,0.234,0.455,0.37799999999999995,0.28,0.42,0.325,,,,,,,,,,,,,,,,0.165,0.384,0.33,,,,,,,,,,,,,,,,,,,,,
2023/05/31,1:10 PM.,DET,TEX,away,Sunny.,85,666214,DH,5,0,2,0,0,0,0,0,0,1,2,.319,.380,.564,.944,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,80.0,100.0,92.0,,,,,,,,0.416,,0.175,-2.53,,,-0.22,93.4,85.0,,,,,,,,,0.189,0.392,0.318,,,,91.0,97.0,93.0,0.251,,-0.57,,86.0,,0.247,0.356,0.285,0.374,0.682,0.19,0.271,0.5,0.29100000000000004,102.0,106.0,105.0,0.158,-0.86,77.5,,,,,,,,,,,,
2023/05/30,6:40 PM.,DET,TEX,away,Clear.,86,656412,SS,5,0,0,0,0,0,0,0,0,0,3,.315,.379,.573,.952,656412,alexfaedo,Faedo,Right,Alex Faedo,DET,4.45,3.82,64.2,104.0,92.0,101.0,0.781,8.07,2.78,6.68,1.67,0.79,0.235,0.459,0.18,0.339,0.436,84.0,101.0,97.0,87.0,104.0,96.0,,,,103.0,105.0,108.0,,0.485,0.381,0.133,0.89,,0.65,-0.75,92.9,85.9,,82.3,,,,0.192,0.364,0.413,0.222,0.417,0.16899999999999998,,,,,,,,,,,,,,,,0.2,0.438,0.124,,,,,,,,,,,,,,,,,,,,,
2023/05/29,1:11 PM.,DET,TEX,away,Sunny.,80,571510,SS,5,1,2,0,0,1,4,0,0,0,1,.333,.398,.607,1.005,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.186,-0.64,2.52,0.57,0.56,91.4,80.2,90.8,79.6,0.207,0.207,0.244,0.203,0.338,0.305,0.245,0.367,0.389,,,,,,,,,,,,,0.4,1.0,0.182,0.281,0.509,0.295,,,,90.0,87.0,92.0,0.074,-2.52,73.8,,,,,,,,,,,,
2023/05/28,1:36 PM.,BAL,TEX,away,Partly Cloudy.,71,680694,SS,4,0,1,1,0,0,1,0,0,1,1,.329,.398,.582,.980,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.224,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,90.8,95.0,88.1,0.23,0.367,0.15,0.168,0.272,0.364,0.259,0.37,0.114,,,,,,,,,,,,,0.142,0.165,0.35600000000000004,0.366,0.602,0.15,,,,135.0,105.0,109.0,0.173,3.99,84.8,,,,,,,,,,,,
2023/05/27,4:10 PM.,BAL,TEX,away,Partly Cloudy.,78,665152,SS,5,0,1,0,0,0,0,0,0,1,3,.333,.404,.587,.991,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.123,0.43,1.81,-1.43,-1.4,94.6,85.3,91.9,82.8,0.269,0.38,0.081,0.25,0.417,0.244,0.26,0.377,0.27,,,,104.0,106.0,102.0,0.239,,0.02,,88.8,,0.347,0.592,0.24,0.252,0.409,0.262,0.222,0.416,0.27699999999999997,93.0,94.0,98.0,0.089,-2.29,78.1,,,,,,,,,,,,
2023/05/26,7:06 PM.,BAL,TEX,away,Clear.,73,680570,SS,4,1,1,0,0,1,4,0,1,1,1,.343,.417,.614,1.031,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.372,0.44,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,,0.496,0.148,0.224,-0.83,,1.92,1.7,97.4,83.9,,82.4,,,,0.153,0.169,0.34,0.201,0.318,0.28300000000000003,,,,76.0,90.0,86.0,0.052,,-1.59,,90.0,,0.176,0.353,0.281,0.342,0.535,0.24100000000000002,0.333,0.889,0.14300000000000002,146.0,97.0,101.0,0.081,-0.49,79.9,,,,,,,,,,,,
2023/05/24,12:35 PM.,PIT,TEX,away,Sunny.,70,670912,DH,4,0,1,0,0,0,0,0,1,1,1,.348,.418,.591,1.009,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.367,0.041,-1.25,0.93,0.8,-0.07,95.8,88.1,95.7,88.2,0.276,0.345,0.065,0.21,0.349,0.326,0.25,0.3,0.35700000000000004,,,,,,,,,,,,,0.193,0.352,0.308,0.277,0.477,0.183,,,,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,,,,
2023/05/23,6:36 PM.,PIT,TEX,away,Partly Cloudy.,77,448179,SS,4,1,1,0,0,0,1,0,0,1,0,.355,.419,.613,1.032,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.342,0.088,0.023,-0.32,2.5,-2.52,-0.06,88.4,83.0,86.1,71.1,0.105,0.105,0.226,0.5,0.929,0.125,0.263,0.421,0.037000000000000005,,,,85.0,97.0,93.0,0.147,0.008,-1.27,-3.65,83.3,67.1,0.283,0.47,0.174,0.249,0.454,0.218,0.39,0.701,0.19899999999999998,116.0,94.0,103.0,0.354,-1.16,72.0,,,,,,,,,,,,
